start_time,base_fee_mean,datetime
2024-03-26 00:00:00,20.682435386,2024-03-26 00:00:00
2024-03-26 01:00:00,19.084675772,2024-03-26 01:00:00
2024-03-26 02:00:00,19.045366346,2024-03-26 02:00:00
2024-03-26 03:00:00,18.967047854,2024-03-26 03:00:00
2024-03-26 04:00:00,16.942580113,2024-03-26 04:00:00
2024-03-26 05:00:00,17.567870477,2024-03-26 05:00:00
2024-03-26 06:00:00,16.878717483,2024-03-26 06:00:00
2024-03-26 07:00:00,19.390527245,2024-03-26 07:00:00
2024-03-26 08:00:00,21.485563951,2024-03-26 08:00:00
2024-03-26 09:00:00,21.735978198,2024-03-26 09:00:00
2024-03-26 10:00:00,21.78836369,2024-03-26 10:00:00
2024-03-26 11:00:00,24.63733243,2024-03-26 11:00:00
2024-03-26 12:00:00,25.954575703,2024-03-26 12:00:00
2024-03-26 13:00:00,38.507864227,2024-03-26 13:00:00
2024-03-26 14:00:00,50.260271342,2024-03-26 14:00:00
2024-03-26 15:00:00,57.631164455,2024-03-26 15:00:00
2024-03-26 16:00:00,55.801346395,2024-03-26 16:00:00
2024-03-26 17:00:00,53.355864991,2024-03-26 17:00:00
2024-03-26 18:00:00,38.289329764,2024-03-26 18:00:00
2024-03-26 19:00:00,39.97162981,2024-03-26 19:00:00
2024-03-26 20:00:00,38.876613964,2024-03-26 20:00:00
2024-03-26 21:00:00,39.892399615,2024-03-26 21:00:00
2024-03-26 22:00:00,36.752885677,2024-03-26 22:00:00
2024-03-26 23:00:00,29.984870942,2024-03-26 23:00:00
2024-03-27 00:00:00,27.433440236,2024-03-27 00:00:00
2024-03-27 01:00:00,24.859055153,2024-03-27 01:00:00
2024-03-27 02:00:00,23.337274257,2024-03-27 02:00:00
2024-03-27 03:00:00,22.199301649,2024-03-27 03:00:00
2024-03-27 04:00:00,20.703734041,2024-03-27 04:00:00
2024-03-27 05:00:00,20.477821627,2024-03-27 05:00:00
2024-03-27 06:00:00,21.741267003,2024-03-27 06:00:00
2024-03-27 07:00:00,25.136436752,2024-03-27 07:00:00
2024-03-27 08:00:00,25.920801722,2024-03-27 08:00:00
2024-03-27 09:00:00,25.679473398,2024-03-27 09:00:00
2024-03-27 10:00:00,24.566689682,2024-03-27 10:00:00
2024-03-27 11:00:00,28.275272778,2024-03-27 11:00:00
2024-03-27 12:00:00,31.968220173,2024-03-27 12:00:00
2024-03-27 13:00:00,55.300309262,2024-03-27 13:00:00
2024-03-27 14:00:00,53.912492528,2024-03-27 14:00:00
2024-03-27 15:00:00,49.130764166,2024-03-27 15:00:00
2024-03-27 16:00:00,70.824944288,2024-03-27 16:00:00
2024-03-27 17:00:00,44.338765181,2024-03-27 17:00:00
2024-03-27 18:00:00,52.285936552,2024-03-27 18:00:00
2024-03-27 19:00:00,44.214364501,2024-03-27 19:00:00
2024-03-27 20:00:00,40.0794694,2024-03-27 20:00:00
2024-03-27 21:00:00,43.320599104,2024-03-27 21:00:00
2024-03-27 22:00:00,40.433806737,2024-03-27 22:00:00
2024-03-27 23:00:00,35.494717608,2024-03-27 23:00:00
2024-03-28 00:00:00,30.139208053,2024-03-28 00:00:00
2024-03-28 01:00:00,27.448073046,2024-03-28 01:00:00
2024-03-28 02:00:00,27.455743586,2024-03-28 02:00:00
2024-03-28 03:00:00,24.227270935,2024-03-28 03:00:00
2024-03-28 04:00:00,22.227124952,2024-03-28 04:00:00
2024-03-28 05:00:00,21.129288143,2024-03-28 05:00:00
2024-03-28 06:00:00,21.031974225,2024-03-28 06:00:00
2024-03-28 07:00:00,21.509591901,2024-03-28 07:00:00
2024-03-28 08:00:00,23.644819317,2024-03-28 08:00:00
2024-03-28 09:00:00,24.05621902,2024-03-28 09:00:00
2024-03-28 10:00:00,28.07253574,2024-03-28 10:00:00
2024-03-28 11:00:00,32.760329178,2024-03-28 11:00:00
2024-03-28 12:00:00,38.766373604,2024-03-28 12:00:00
2024-03-28 13:00:00,39.17960481,2024-03-28 13:00:00
2024-03-28 14:00:00,61.286465858,2024-03-28 14:00:00
2024-03-28 15:00:00,50.292909789,2024-03-28 15:00:00
2024-03-28 16:00:00,52.290780623,2024-03-28 16:00:00
2024-03-28 17:00:00,45.055728765,2024-03-28 17:00:00
2024-03-28 18:00:00,40.441060823,2024-03-28 18:00:00
2024-03-28 19:00:00,36.567484793,2024-03-28 19:00:00
2024-03-28 20:00:00,34.921028486,2024-03-28 20:00:00
2024-03-28 21:00:00,36.172710265,2024-03-28 21:00:00
2024-03-28 22:00:00,34.781372316,2024-03-28 22:00:00
2024-03-28 23:00:00,31.922998519,2024-03-28 23:00:00
2024-03-29 00:00:00,28.360723884,2024-03-29 00:00:00
2024-03-29 01:00:00,26.305463022,2024-03-29 01:00:00
2024-03-29 02:00:00,23.711583106,2024-03-29 02:00:00
2024-03-29 03:00:00,23.292091448,2024-03-29 03:00:00
2024-03-29 04:00:00,21.703546309,2024-03-29 04:00:00
2024-03-29 05:00:00,21.054564013,2024-03-29 05:00:00
2024-03-29 06:00:00,20.688347194,2024-03-29 06:00:00
2024-03-29 07:00:00,20.922613508,2024-03-29 07:00:00
2024-03-29 08:00:00,24.013758249,2024-03-29 08:00:00
2024-03-29 09:00:00,23.583007909,2024-03-29 09:00:00
2024-03-29 10:00:00,22.491340522,2024-03-29 10:00:00
2024-03-29 11:00:00,21.32690329,2024-03-29 11:00:00
2024-03-29 12:00:00,22.576237198,2024-03-29 12:00:00
2024-03-29 13:00:00,27.839828963,2024-03-29 13:00:00
2024-03-29 14:00:00,29.300794049,2024-03-29 14:00:00
2024-03-29 15:00:00,41.733970414,2024-03-29 15:00:00
2024-03-29 16:00:00,35.533316333,2024-03-29 16:00:00
2024-03-29 17:00:00,31.760693753,2024-03-29 17:00:00
2024-03-29 18:00:00,27.097766522,2024-03-29 18:00:00
2024-03-29 19:00:00,29.032742121,2024-03-29 19:00:00
2024-03-29 20:00:00,29.699476626,2024-03-29 20:00:00
2024-03-29 21:00:00,25.445498701,2024-03-29 21:00:00
2024-03-29 22:00:00,23.025889172,2024-03-29 22:00:00
2024-03-29 23:00:00,21.328459831,2024-03-29 23:00:00
2024-03-30 00:00:00,20.276262192,2024-03-30 00:00:00
2024-03-30 01:00:00,19.75664944,2024-03-30 01:00:00
2024-03-30 02:00:00,19.710150637,2024-03-30 02:00:00
2024-03-30 03:00:00,19.875764416,2024-03-30 03:00:00
2024-03-30 04:00:00,20.558629311,2024-03-30 04:00:00
2024-03-30 05:00:00,18.579726527,2024-03-30 05:00:00
2024-03-30 06:00:00,19.428853029,2024-03-30 06:00:00
2024-03-30 07:00:00,19.663372784,2024-03-30 07:00:00
2024-03-30 08:00:00,18.663766115,2024-03-30 08:00:00
2024-03-30 09:00:00,18.629283971,2024-03-30 09:00:00
2024-03-30 10:00:00,18.655354844,2024-03-30 10:00:00
2024-03-30 11:00:00,19.359364371,2024-03-30 11:00:00
2024-03-30 12:00:00,20.715608798,2024-03-30 12:00:00
2024-03-30 13:00:00,24.84323217,2024-03-30 13:00:00
2024-03-30 14:00:00,31.758410244,2024-03-30 14:00:00
2024-03-30 15:00:00,31.091880162,2024-03-30 15:00:00
2024-03-30 16:00:00,26.228316537,2024-03-30 16:00:00
2024-03-30 17:00:00,25.623871459,2024-03-30 17:00:00
2024-03-30 18:00:00,22.690499052,2024-03-30 18:00:00
2024-03-30 19:00:00,22.519180603,2024-03-30 19:00:00
2024-03-30 20:00:00,22.20507693,2024-03-30 20:00:00
2024-03-30 21:00:00,20.244885073,2024-03-30 21:00:00
2024-03-30 22:00:00,24.052770343,2024-03-30 22:00:00
2024-03-30 23:00:00,20.636139345,2024-03-30 23:00:00
2024-03-31 00:00:00,20.310381161,2024-03-31 00:00:00
2024-03-31 01:00:00,19.996933007,2024-03-31 01:00:00
2024-03-31 02:00:00,18.602388197,2024-03-31 02:00:00
2024-03-31 03:00:00,17.806864543,2024-03-31 03:00:00
2024-03-31 04:00:00,16.963542602,2024-03-31 04:00:00
2024-03-31 05:00:00,18.376891093,2024-03-31 05:00:00
2024-03-31 06:00:00,19.152826823,2024-03-31 06:00:00
2024-03-31 07:00:00,19.067638849,2024-03-31 07:00:00
2024-03-31 08:00:00,19.300656268,2024-03-31 08:00:00
2024-03-31 09:00:00,18.379616371,2024-03-31 09:00:00
2024-03-31 10:00:00,18.157184216,2024-03-31 10:00:00
2024-03-31 11:00:00,17.661115883,2024-03-31 11:00:00
2024-03-31 12:00:00,19.209567184,2024-03-31 12:00:00
2024-03-31 13:00:00,21.209213165,2024-03-31 13:00:00
2024-03-31 14:00:00,22.657967052,2024-03-31 14:00:00
2024-03-31 15:00:00,24.824463481,2024-03-31 15:00:00
2024-03-31 16:00:00,24.352844347,2024-03-31 16:00:00
2024-03-31 17:00:00,23.558617962,2024-03-31 17:00:00
2024-03-31 18:00:00,22.82448394,2024-03-31 18:00:00
2024-03-31 19:00:00,22.666505251,2024-03-31 19:00:00
2024-03-31 20:00:00,26.777736289,2024-03-31 20:00:00
2024-03-31 21:00:00,24.183115439,2024-03-31 21:00:00
2024-03-31 22:00:00,21.215601293,2024-03-31 22:00:00
2024-03-31 23:00:00,19.701999067,2024-03-31 23:00:00
2024-04-01 00:00:00,18.430692408,2024-04-01 00:00:00
2024-04-01 01:00:00,18.771460651,2024-04-01 01:00:00
2024-04-01 02:00:00,18.128168889,2024-04-01 02:00:00
2024-04-01 03:00:00,17.397965407,2024-04-01 03:00:00
2024-04-01 04:00:00,16.420403009,2024-04-01 04:00:00
2024-04-01 05:00:00,19.579846163,2024-04-01 05:00:00
2024-04-01 06:00:00,20.018490912,2024-04-01 06:00:00
2024-04-01 07:00:00,18.055557417,2024-04-01 07:00:00
2024-04-01 08:00:00,18.577756968,2024-04-01 08:00:00
2024-04-01 09:00:00,19.935467868,2024-04-01 09:00:00
2024-04-01 10:00:00,19.092506428,2024-04-01 10:00:00
2024-04-01 11:00:00,17.966655886,2024-04-01 11:00:00
2024-04-01 12:00:00,19.964805863,2024-04-01 12:00:00
2024-04-01 13:00:00,22.993936585,2024-04-01 13:00:00
2024-04-01 14:00:00,35.144621262,2024-04-01 14:00:00
2024-04-01 15:00:00,56.327586338,2024-04-01 15:00:00
2024-04-01 16:00:00,37.917330548,2024-04-01 16:00:00
2024-04-01 17:00:00,29.620704065,2024-04-01 17:00:00
2024-04-01 18:00:00,32.655020117,2024-04-01 18:00:00
2024-04-01 19:00:00,29.347114956,2024-04-01 19:00:00
2024-04-01 20:00:00,25.409743126,2024-04-01 20:00:00
2024-04-01 21:00:00,24.50906796,2024-04-01 21:00:00
2024-04-01 22:00:00,24.606053564,2024-04-01 22:00:00
2024-04-01 23:00:00,22.934658552,2024-04-01 23:00:00
2024-04-02 00:00:00,21.528187748,2024-04-02 00:00:00
2024-04-02 01:00:00,19.213786888,2024-04-02 01:00:00
2024-04-02 02:00:00,27.111588935,2024-04-02 02:00:00
2024-04-02 03:00:00,23.205889498,2024-04-02 03:00:00
2024-04-02 04:00:00,18.555477708,2024-04-02 04:00:00
2024-04-02 05:00:00,17.647401809,2024-04-02 05:00:00
2024-04-02 06:00:00,17.914459298,2024-04-02 06:00:00
2024-04-02 07:00:00,43.440578225,2024-04-02 07:00:00
2024-04-02 08:00:00,42.374488856,2024-04-02 08:00:00
2024-04-02 09:00:00,29.784258269,2024-04-02 09:00:00
2024-04-02 10:00:00,28.119533047,2024-04-02 10:00:00
2024-04-02 11:00:00,27.762368216,2024-04-02 11:00:00
2024-04-02 12:00:00,29.438830164,2024-04-02 12:00:00
2024-04-02 13:00:00,55.765650434,2024-04-02 13:00:00
2024-04-02 14:00:00,60.655566964,2024-04-02 14:00:00
2024-04-02 15:00:00,66.177326554,2024-04-02 15:00:00
2024-04-02 16:00:00,71.17480153,2024-04-02 16:00:00
2024-04-02 17:00:00,46.2831962,2024-04-02 17:00:00
2024-04-02 18:00:00,55.513154324,2024-04-02 18:00:00
2024-04-02 19:00:00,49.43981626,2024-04-02 19:00:00
2024-04-02 20:00:00,47.473890588,2024-04-02 20:00:00
2024-04-02 21:00:00,32.935230533,2024-04-02 21:00:00
2024-04-02 22:00:00,29.909656002,2024-04-02 22:00:00
2024-04-02 23:00:00,24.276359161,2024-04-02 23:00:00
2024-04-03 00:00:00,27.048549581,2024-04-03 00:00:00
2024-04-03 01:00:00,25.803786342,2024-04-03 01:00:00
2024-04-03 02:00:00,23.196091795,2024-04-03 02:00:00
2024-04-03 03:00:00,22.890922733,2024-04-03 03:00:00
2024-04-03 04:00:00,22.585985081,2024-04-03 04:00:00
2024-04-03 05:00:00,20.328822982,2024-04-03 05:00:00
2024-04-03 06:00:00,20.858458463,2024-04-03 06:00:00
2024-04-03 07:00:00,22.229768806,2024-04-03 07:00:00
2024-04-03 08:00:00,22.696719704,2024-04-03 08:00:00
2024-04-03 09:00:00,22.918830764,2024-04-03 09:00:00
2024-04-03 10:00:00,22.556998021,2024-04-03 10:00:00
2024-04-03 11:00:00,22.999036798,2024-04-03 11:00:00
2024-04-03 12:00:00,24.632328267,2024-04-03 12:00:00
2024-04-03 13:00:00,35.044656959,2024-04-03 13:00:00
2024-04-03 14:00:00,48.089662482,2024-04-03 14:00:00
2024-04-03 15:00:00,49.705449926,2024-04-03 15:00:00
2024-04-03 16:00:00,48.589758928,2024-04-03 16:00:00
2024-04-03 17:00:00,49.715021312,2024-04-03 17:00:00
2024-04-03 18:00:00,43.466607903,2024-04-03 18:00:00
2024-04-03 19:00:00,40.432229368,2024-04-03 19:00:00
2024-04-03 20:00:00,35.24182529,2024-04-03 20:00:00
2024-04-03 21:00:00,34.049948548,2024-04-03 21:00:00
2024-04-03 22:00:00,28.777004278,2024-04-03 22:00:00
2024-04-03 23:00:00,24.84890537,2024-04-03 23:00:00
2024-04-04 00:00:00,24.604595372,2024-04-04 00:00:00
2024-04-04 01:00:00,21.323898496,2024-04-04 01:00:00
2024-04-04 02:00:00,22.240912416,2024-04-04 02:00:00
2024-04-04 03:00:00,18.867556808,2024-04-04 03:00:00
2024-04-04 04:00:00,18.27710365,2024-04-04 04:00:00
2024-04-04 05:00:00,17.081250408,2024-04-04 05:00:00
2024-04-04 06:00:00,17.247634319,2024-04-04 06:00:00
2024-04-04 07:00:00,18.480821299,2024-04-04 07:00:00
2024-04-04 08:00:00,19.241192235,2024-04-04 08:00:00
2024-04-04 09:00:00,19.12796,2024-04-04 09:00:00
2024-04-04 10:00:00,20.183239385,2024-04-04 10:00:00
2024-04-04 11:00:00,20.200704126,2024-04-04 11:00:00
2024-04-04 12:00:00,22.761748827,2024-04-04 12:00:00
2024-04-04 13:00:00,28.551644268,2024-04-04 13:00:00
2024-04-04 14:00:00,36.37717795,2024-04-04 14:00:00
2024-04-04 15:00:00,40.859933064,2024-04-04 15:00:00
2024-04-04 16:00:00,66.657180825,2024-04-04 16:00:00
2024-04-04 17:00:00,47.598397693,2024-04-04 17:00:00
2024-04-04 18:00:00,39.834645898,2024-04-04 18:00:00
2024-04-04 19:00:00,47.641530394,2024-04-04 19:00:00
2024-04-04 20:00:00,37.273615878,2024-04-04 20:00:00
2024-04-04 21:00:00,22.643974614,2024-04-04 21:00:00
2024-04-04 22:00:00,17.44989506,2024-04-04 22:00:00
2024-04-04 23:00:00,14.288225654,2024-04-04 23:00:00
2024-04-05 00:00:00,13.259163989,2024-04-05 00:00:00
2024-04-05 01:00:00,13.644481935,2024-04-05 01:00:00
2024-04-05 02:00:00,14.096958065,2024-04-05 02:00:00
2024-04-05 03:00:00,13.042693008,2024-04-05 03:00:00
2024-04-05 04:00:00,11.862212455,2024-04-05 04:00:00
2024-04-05 05:00:00,14.037057986,2024-04-05 05:00:00
2024-04-05 06:00:00,13.762676131,2024-04-05 06:00:00
2024-04-05 07:00:00,15.365362088,2024-04-05 07:00:00
2024-04-05 08:00:00,32.390337608,2024-04-05 08:00:00
2024-04-05 09:00:00,17.2539973,2024-04-05 09:00:00
2024-04-05 10:00:00,15.519408492,2024-04-05 10:00:00
2024-04-05 11:00:00,14.571458126,2024-04-05 11:00:00
2024-04-05 12:00:00,19.7336789,2024-04-05 12:00:00
2024-04-05 13:00:00,26.897445349,2024-04-05 13:00:00
2024-04-05 14:00:00,34.017435287,2024-04-05 14:00:00
2024-04-05 15:00:00,35.571639178,2024-04-05 15:00:00
2024-04-05 16:00:00,28.162054674,2024-04-05 16:00:00
2024-04-05 17:00:00,29.891016886,2024-04-05 17:00:00
2024-04-05 18:00:00,22.327516453,2024-04-05 18:00:00
2024-04-05 19:00:00,22.144205942,2024-04-05 19:00:00
2024-04-05 20:00:00,20.716362625,2024-04-05 20:00:00
2024-04-05 21:00:00,18.614528497,2024-04-05 21:00:00
2024-04-05 22:00:00,15.099871918,2024-04-05 22:00:00
2024-04-05 23:00:00,12.701672406,2024-04-05 23:00:00
2024-04-06 00:00:00,11.746843838,2024-04-06 00:00:00
2024-04-06 01:00:00,11.360785597,2024-04-06 01:00:00
2024-04-06 02:00:00,11.11963132,2024-04-06 02:00:00
2024-04-06 03:00:00,11.204881763,2024-04-06 03:00:00
2024-04-06 04:00:00,10.246095826,2024-04-06 04:00:00
2024-04-06 05:00:00,11.352488792,2024-04-06 05:00:00
2024-04-06 06:00:00,11.416348737,2024-04-06 06:00:00
2024-04-06 07:00:00,13.144699832,2024-04-06 07:00:00
2024-04-06 08:00:00,12.904017595,2024-04-06 08:00:00
2024-04-06 09:00:00,12.313022207,2024-04-06 09:00:00
2024-04-06 10:00:00,12.5856279,2024-04-06 10:00:00
2024-04-06 11:00:00,11.687695694,2024-04-06 11:00:00
2024-04-06 12:00:00,12.994439776,2024-04-06 12:00:00
2024-04-06 13:00:00,17.238208721,2024-04-06 13:00:00
2024-04-06 14:00:00,15.730272521,2024-04-06 14:00:00
2024-04-06 15:00:00,16.595630131,2024-04-06 15:00:00
2024-04-06 16:00:00,17.477114905,2024-04-06 16:00:00
2024-04-06 17:00:00,15.460308764,2024-04-06 17:00:00
2024-04-06 18:00:00,12.809889426,2024-04-06 18:00:00
2024-04-06 19:00:00,13.132267787,2024-04-06 19:00:00
2024-04-06 20:00:00,12.350073916,2024-04-06 20:00:00
2024-04-06 21:00:00,11.447070691,2024-04-06 21:00:00
2024-04-06 22:00:00,11.144219855,2024-04-06 22:00:00
2024-04-06 23:00:00,11.422303495,2024-04-06 23:00:00
2024-04-07 00:00:00,10.811209979,2024-04-07 00:00:00
2024-04-07 01:00:00,11.016703953,2024-04-07 01:00:00
2024-04-07 02:00:00,10.634289343,2024-04-07 02:00:00
2024-04-07 03:00:00,11.210648932,2024-04-07 03:00:00
2024-04-07 04:00:00,10.0641552,2024-04-07 04:00:00
2024-04-07 05:00:00,10.107547596,2024-04-07 05:00:00
2024-04-07 06:00:00,10.844511412,2024-04-07 06:00:00
2024-04-07 07:00:00,12.721859546,2024-04-07 07:00:00
2024-04-07 08:00:00,13.442346315,2024-04-07 08:00:00
2024-04-07 09:00:00,14.435990685,2024-04-07 09:00:00
2024-04-07 10:00:00,12.371972985,2024-04-07 10:00:00
2024-04-07 11:00:00,12.743809498,2024-04-07 11:00:00
2024-04-07 12:00:00,16.926516815,2024-04-07 12:00:00
2024-04-07 13:00:00,17.03981831,2024-04-07 13:00:00
2024-04-07 14:00:00,18.797400608,2024-04-07 14:00:00
2024-04-07 15:00:00,21.798331671,2024-04-07 15:00:00
2024-04-07 16:00:00,25.815289155,2024-04-07 16:00:00
2024-04-07 17:00:00,23.936149659,2024-04-07 17:00:00
2024-04-07 18:00:00,18.745949868,2024-04-07 18:00:00
2024-04-07 19:00:00,16.294623891,2024-04-07 19:00:00
2024-04-07 20:00:00,15.462193806,2024-04-07 20:00:00
2024-04-07 21:00:00,14.967194556,2024-04-07 21:00:00
2024-04-07 22:00:00,15.372814594,2024-04-07 22:00:00
2024-04-07 23:00:00,11.639120376,2024-04-07 23:00:00
2024-04-08 00:00:00,11.308740532,2024-04-08 00:00:00
2024-04-08 01:00:00,11.635175064,2024-04-08 01:00:00
2024-04-08 02:00:00,10.98666768,2024-04-08 02:00:00
2024-04-08 03:00:00,10.118504545,2024-04-08 03:00:00
2024-04-08 04:00:00,9.661166496,2024-04-08 04:00:00
2024-04-08 05:00:00,9.253019093,2024-04-08 05:00:00
2024-04-08 06:00:00,9.810795764,2024-04-08 06:00:00
2024-04-08 07:00:00,12.681043415,2024-04-08 07:00:00
2024-04-08 08:00:00,20.281959391,2024-04-08 08:00:00
2024-04-08 09:00:00,19.47503426,2024-04-08 09:00:00
2024-04-08 10:00:00,17.897368697,2024-04-08 10:00:00
2024-04-08 11:00:00,17.649190403,2024-04-08 11:00:00
2024-04-08 12:00:00,24.866725034,2024-04-08 12:00:00
2024-04-08 13:00:00,33.040734533,2024-04-08 13:00:00
2024-04-08 14:00:00,36.311168833,2024-04-08 14:00:00
2024-04-08 15:00:00,31.851251635,2024-04-08 15:00:00
2024-04-08 16:00:00,43.670844199,2024-04-08 16:00:00
2024-04-08 17:00:00,47.167710919,2024-04-08 17:00:00
2024-04-08 18:00:00,42.89713747,2024-04-08 18:00:00
2024-04-08 19:00:00,29.596873197,2024-04-08 19:00:00
2024-04-08 20:00:00,29.583139792,2024-04-08 20:00:00
2024-04-08 21:00:00,26.676578432,2024-04-08 21:00:00
2024-04-08 22:00:00,23.427238507,2024-04-08 22:00:00
2024-04-08 23:00:00,20.877624424,2024-04-08 23:00:00
2024-04-09 00:00:00,20.409391947,2024-04-09 00:00:00
2024-04-09 01:00:00,21.240796985,2024-04-09 01:00:00
2024-04-09 02:00:00,20.818398513,2024-04-09 02:00:00
2024-04-09 03:00:00,19.551948331,2024-04-09 03:00:00
2024-04-09 04:00:00,19.398056307,2024-04-09 04:00:00
2024-04-09 05:00:00,20.145112611,2024-04-09 05:00:00
2024-04-09 06:00:00,20.568469026,2024-04-09 06:00:00
2024-04-09 07:00:00,23.554053547,2024-04-09 07:00:00
2024-04-09 08:00:00,25.137817321,2024-04-09 08:00:00
2024-04-09 09:00:00,23.10222111,2024-04-09 09:00:00
2024-04-09 10:00:00,21.729710559,2024-04-09 10:00:00
2024-04-09 11:00:00,22.624200169,2024-04-09 11:00:00
2024-04-09 12:00:00,26.922899002,2024-04-09 12:00:00
2024-04-09 13:00:00,36.362526527,2024-04-09 13:00:00
2024-04-09 14:00:00,43.14412269,2024-04-09 14:00:00
2024-04-09 15:00:00,49.242457894,2024-04-09 15:00:00
2024-04-09 16:00:00,45.178296865,2024-04-09 16:00:00
2024-04-09 17:00:00,34.602338764,2024-04-09 17:00:00
2024-04-09 18:00:00,28.485864082,2024-04-09 18:00:00
2024-04-09 19:00:00,24.6082956,2024-04-09 19:00:00
2024-04-09 20:00:00,23.976420959,2024-04-09 20:00:00
2024-04-09 21:00:00,22.724775086,2024-04-09 21:00:00
2024-04-09 22:00:00,18.538743771,2024-04-09 22:00:00
2024-04-09 23:00:00,18.424684139,2024-04-09 23:00:00
2024-04-10 00:00:00,15.843730092,2024-04-10 00:00:00
2024-04-10 01:00:00,14.93430272,2024-04-10 01:00:00
2024-04-10 02:00:00,15.959598907,2024-04-10 02:00:00
2024-04-10 03:00:00,15.372437591,2024-04-10 03:00:00
2024-04-10 04:00:00,13.959653017,2024-04-10 04:00:00
2024-04-10 05:00:00,13.218348108,2024-04-10 05:00:00
2024-04-10 06:00:00,14.799587013,2024-04-10 06:00:00
2024-04-10 07:00:00,14.733764741,2024-04-10 07:00:00
2024-04-10 08:00:00,13.978620547,2024-04-10 08:00:00
2024-04-10 09:00:00,13.804163365,2024-04-10 09:00:00
2024-04-10 10:00:00,19.47715318,2024-04-10 10:00:00
2024-04-10 11:00:00,16.338227176,2024-04-10 11:00:00
2024-04-10 12:00:00,26.790075133,2024-04-10 12:00:00
2024-04-10 13:00:00,25.239481076,2024-04-10 13:00:00
2024-04-10 14:00:00,30.954253095,2024-04-10 14:00:00
2024-04-10 15:00:00,26.928138914,2024-04-10 15:00:00
2024-04-10 16:00:00,27.716915618,2024-04-10 16:00:00
2024-04-10 17:00:00,24.587327376,2024-04-10 17:00:00
2024-04-10 18:00:00,24.871492981,2024-04-10 18:00:00
2024-04-10 19:00:00,20.769103635,2024-04-10 19:00:00
2024-04-10 20:00:00,19.213645788,2024-04-10 20:00:00
2024-04-10 21:00:00,16.418882843,2024-04-10 21:00:00
2024-04-10 22:00:00,16.2715461,2024-04-10 22:00:00
2024-04-10 23:00:00,13.971420091,2024-04-10 23:00:00
2024-04-11 00:00:00,13.47245995,2024-04-11 00:00:00
2024-04-11 01:00:00,13.024669956,2024-04-11 01:00:00
2024-04-11 02:00:00,14.215919698,2024-04-11 02:00:00
2024-04-11 03:00:00,13.252755909,2024-04-11 03:00:00
2024-04-11 04:00:00,12.434543812,2024-04-11 04:00:00
2024-04-11 05:00:00,11.836848447,2024-04-11 05:00:00
2024-04-11 06:00:00,14.161376332,2024-04-11 06:00:00
2024-04-11 07:00:00,18.738107084,2024-04-11 07:00:00
2024-04-11 08:00:00,18.182622345,2024-04-11 08:00:00
2024-04-11 09:00:00,18.256102725,2024-04-11 09:00:00
2024-04-11 10:00:00,18.380052612,2024-04-11 10:00:00
2024-04-11 11:00:00,17.412040296,2024-04-11 11:00:00
2024-04-11 12:00:00,29.648026549,2024-04-11 12:00:00
2024-04-11 13:00:00,27.770076268,2024-04-11 13:00:00
2024-04-11 14:00:00,34.550324799,2024-04-11 14:00:00
2024-04-11 15:00:00,30.934269473,2024-04-11 15:00:00
2024-04-11 16:00:00,30.64005376,2024-04-11 16:00:00
2024-04-11 17:00:00,25.694932667,2024-04-11 17:00:00
2024-04-11 18:00:00,20.363208929,2024-04-11 18:00:00
2024-04-11 19:00:00,24.187107287,2024-04-11 19:00:00
2024-04-11 20:00:00,18.248848389,2024-04-11 20:00:00
2024-04-11 21:00:00,16.214844031,2024-04-11 21:00:00
2024-04-11 22:00:00,14.144328555,2024-04-11 22:00:00
2024-04-11 23:00:00,11.923016333,2024-04-11 23:00:00
2024-04-12 00:00:00,11.589518315,2024-04-12 00:00:00
2024-04-12 01:00:00,11.440031961,2024-04-12 01:00:00
2024-04-12 02:00:00,12.390246693,2024-04-12 02:00:00
2024-04-12 03:00:00,12.614874412,2024-04-12 03:00:00
2024-04-12 04:00:00,11.06610987,2024-04-12 04:00:00
2024-04-12 05:00:00,11.86043693,2024-04-12 05:00:00
2024-04-12 06:00:00,12.359379649,2024-04-12 06:00:00
2024-04-12 07:00:00,18.644271366,2024-04-12 07:00:00
2024-04-12 08:00:00,17.880896924,2024-04-12 08:00:00
2024-04-12 09:00:00,22.09610712,2024-04-12 09:00:00
2024-04-12 10:00:00,14.758013738,2024-04-12 10:00:00
2024-04-12 11:00:00,13.78632562,2024-04-12 11:00:00
2024-04-12 12:00:00,18.603782097,2024-04-12 12:00:00
2024-04-12 13:00:00,27.515797528,2024-04-12 13:00:00
2024-04-12 14:00:00,35.913168083,2024-04-12 14:00:00
2024-04-12 15:00:00,28.46009318,2024-04-12 15:00:00
2024-04-12 16:00:00,26.394285844,2024-04-12 16:00:00
2024-04-12 17:00:00,45.554353991,2024-04-12 17:00:00
2024-04-12 18:00:00,103.785449296,2024-04-12 18:00:00
2024-04-12 19:00:00,105.67153434,2024-04-12 19:00:00
2024-04-12 20:00:00,52.503448167,2024-04-12 20:00:00
2024-04-12 21:00:00,27.46241592,2024-04-12 21:00:00
2024-04-12 22:00:00,18.278476724,2024-04-12 22:00:00
2024-04-12 23:00:00,15.538755923,2024-04-12 23:00:00
2024-04-13 00:00:00,15.379605298,2024-04-13 00:00:00
2024-04-13 01:00:00,17.489611091,2024-04-13 01:00:00
2024-04-13 02:00:00,16.030748289,2024-04-13 02:00:00
2024-04-13 03:00:00,13.332521459,2024-04-13 03:00:00
2024-04-13 04:00:00,11.451907569,2024-04-13 04:00:00
