start_time,datetime,fees_tips_total,fees_tips_total_usd
2024-10-23 11:00:00,2024-10-23 11:00:00,15.70352496945253,40520.83961138808
2024-10-23 12:00:00,2024-10-23 12:00:00,14.678177939978845,37713.198218035854
2024-10-23 13:00:00,2024-10-23 13:00:00,18.624099434509883,48045.23426134743
2024-10-23 14:00:00,2024-10-23 14:00:00,21.271772147507857,54486.811314316736
2024-10-23 15:00:00,2024-10-23 15:00:00,24.48879792104044,62149.55246539631
2024-10-23 16:00:00,2024-10-23 16:00:00,25.642311625564748,63878.597589278535
2024-10-23 17:00:00,2024-10-23 17:00:00,19.178544080817954,47816.615840644234
2024-10-23 18:00:00,2024-10-23 18:00:00,28.500723706899485,70916.82595130814
2024-10-23 19:00:00,2024-10-23 19:00:00,15.98479523994516,40112.29600628771
2024-10-23 20:00:00,2024-10-23 20:00:00,19.86279819974957,49900.67848342966
2024-10-23 21:00:00,2024-10-23 21:00:00,12.0155358811541,30062.669520429314
2024-10-23 22:00:00,2024-10-23 22:00:00,10.786480412884144,27054.78065198216
2024-10-23 23:00:00,2024-10-23 23:00:00,10.671649548964718,26914.64313212167
2024-10-24 00:00:00,2024-10-24 00:00:00,16.506076393726946,42034.81424924621
2024-10-24 01:00:00,2024-10-24 01:00:00,11.576437878924184,29432.09257006857
2024-10-24 02:00:00,2024-10-24 02:00:00,10.095724393393107,25776.959196040287
2024-10-24 03:00:00,2024-10-24 03:00:00,11.352215061213212,28861.166404723244
2024-10-24 04:00:00,2024-10-24 04:00:00,10.275848001937334,26210.311729413366
2024-10-24 05:00:00,2024-10-24 05:00:00,11.802860338949866,30143.62648724058
2024-10-24 06:00:00,2024-10-24 06:00:00,26.9411326204454,68583.08602860742
2024-10-24 07:00:00,2024-10-24 07:00:00,14.816257464482122,37655.51242614565
2024-10-24 08:00:00,2024-10-24 08:00:00,14.406413563912295,36275.63307974651
2024-10-24 09:00:00,2024-10-24 09:00:00,13.16130127030926,33141.43452414042
2024-10-24 10:00:00,2024-10-24 10:00:00,13.598039366612676,34305.82600305677
2024-10-24 11:00:00,2024-10-24 11:00:00,13.069328648469302,33019.900601698064
2024-10-24 12:00:00,2024-10-24 12:00:00,16.255873337652808,41091.898342169115
2024-10-24 13:00:00,2024-10-24 13:00:00,23.18592152415254,58739.641992082165
2024-10-24 14:00:00,2024-10-24 14:00:00,17.509313681710232,44166.725184743605
2024-10-24 15:00:00,2024-10-24 15:00:00,15.504078582638488,39126.67091281119
2024-10-24 16:00:00,2024-10-24 16:00:00,17.078404934292525,42970.91688080815
2024-10-24 17:00:00,2024-10-24 17:00:00,21.787010992424975,54884.926563229434
2024-10-24 18:00:00,2024-10-24 18:00:00,17.022064898754014,42975.91948204606
2024-10-24 19:00:00,2024-10-24 19:00:00,14.90948810975244,37844.44003254546
2024-10-24 20:00:00,2024-10-24 20:00:00,32.63842714891763,82770.42382223974
2024-10-24 21:00:00,2024-10-24 21:00:00,27.31756155104173,69307.32722610775
2024-10-24 22:00:00,2024-10-24 22:00:00,25.485810055878,64519.31442237054
2024-10-24 23:00:00,2024-10-24 23:00:00,13.766677766110051,34886.4742278718
2024-10-25 00:00:00,2024-10-25 00:00:00,12.366291727707347,31208.75817796539
2024-10-25 01:00:00,2024-10-25 01:00:00,11.542483103789555,29064.387964188223
2024-10-25 02:00:00,2024-10-25 02:00:00,11.73449821401942,29578.6821644451
2024-10-25 03:00:00,2024-10-25 03:00:00,9.7941433394539,24678.91790936659
2024-10-25 04:00:00,2024-10-25 04:00:00,12.893628175017348,32112.075238735935
2024-10-25 05:00:00,2024-10-25 05:00:00,8.080856309044027,20145.55058888825
2024-10-25 06:00:00,2024-10-25 06:00:00,8.77020102020206,21829.510524189063
2024-10-25 07:00:00,2024-10-25 07:00:00,11.381052248391274,28252.645521555973
2024-10-25 08:00:00,2024-10-25 08:00:00,19.48958916838293,49021.803223810995
2024-10-25 09:00:00,2024-10-25 09:00:00,15.554420236790913,39458.576405858075
2024-10-25 10:00:00,2024-10-25 10:00:00,13.374236802974425,33971.62269715945
2024-10-25 11:00:00,2024-10-25 11:00:00,9.819920147702698,24972.446522183775
2024-10-25 12:00:00,2024-10-25 12:00:00,11.81845859205862,29978.461575765756
2024-10-25 13:00:00,2024-10-25 13:00:00,17.18608951285715,43822.32482787441
2024-10-25 14:00:00,2024-10-25 14:00:00,20.79454779415343,52882.562929823755
2024-10-25 15:00:00,2024-10-25 15:00:00,23.062415654496803,58209.7191742697
2024-10-25 16:00:00,2024-10-25 16:00:00,20.87851982138605,52824.28993286816
2024-10-25 17:00:00,2024-10-25 17:00:00,14.859152557749878,36918.65631220459
2024-10-25 18:00:00,2024-10-25 18:00:00,33.881092635236996,83992.8028155754
2024-10-25 19:00:00,2024-10-25 19:00:00,19.0695745771349,47136.67911815088
2024-10-25 20:00:00,2024-10-25 20:00:00,16.39946257150978,40589.62849966317
2024-10-25 21:00:00,2024-10-25 21:00:00,11.088648904904456,27620.459179901773
2024-10-25 22:00:00,2024-10-25 22:00:00,13.149118406685425,32351.452615426988
2024-10-25 23:00:00,2024-10-25 23:00:00,34.31400631254181,83587.00520516685
2024-10-26 00:00:00,2024-10-26 00:00:00,20.82811539768248,50816.51160956052
2024-10-26 01:00:00,2024-10-26 01:00:00,10.700269379487162,26094.750823912225
2024-10-26 02:00:00,2024-10-26 02:00:00,12.523655013357684,30565.80115908973
2024-10-26 03:00:00,2024-10-26 03:00:00,8.260561877673428,20222.65177984055
2024-10-26 04:00:00,2024-10-26 04:00:00,8.850149174893,21750.232712407425
2024-10-26 05:00:00,2024-10-26 05:00:00,9.76627129969209,24121.05228095487
2024-10-26 06:00:00,2024-10-26 06:00:00,7.9968835587553135,19766.326802714317
2024-10-26 07:00:00,2024-10-26 07:00:00,8.82719312371482,21743.701882052344
2024-10-26 08:00:00,2024-10-26 08:00:00,9.471344412430287,23377.125599144783
2024-10-26 09:00:00,2024-10-26 09:00:00,8.766916641025405,21598.521340488995
2024-10-26 10:00:00,2024-10-26 10:00:00,9.968241442136703,24582.127967317443
2024-10-26 11:00:00,2024-10-26 11:00:00,20.71889190276786,51167.43920753723
2024-10-26 12:00:00,2024-10-26 12:00:00,16.651841684419242,41099.76689719268
2024-10-26 13:00:00,2024-10-26 13:00:00,10.868856032540144,26762.80748945703
2024-10-26 14:00:00,2024-10-26 14:00:00,10.595618775962816,25896.095828527752
2024-10-26 15:00:00,2024-10-26 15:00:00,25.76035960649747,63233.22003546129
2024-10-26 16:00:00,2024-10-26 16:00:00,27.24954460325969,67252.21955781219
2024-10-26 17:00:00,2024-10-26 17:00:00,9.552604522372969,23653.474540895542
2024-10-26 18:00:00,2024-10-26 18:00:00,11.563759040498272,28660.078916648952
2024-10-26 19:00:00,2024-10-26 19:00:00,11.750134760847692,29178.18277560285
2024-10-26 20:00:00,2024-10-26 20:00:00,12.579050218690965,31288.248302571577
2024-10-26 21:00:00,2024-10-26 21:00:00,8.996339660248495,22360.79221597227
2024-10-26 22:00:00,2024-10-26 22:00:00,7.751245896855762,19249.63425381237
2024-10-26 23:00:00,2024-10-26 23:00:00,9.051223321170893,22442.115431439102
2024-10-27 00:00:00,2024-10-27 00:00:00,8.929512523655779,22084.92943394013
2024-10-27 01:00:00,2024-10-27 01:00:00,8.65264267521741,21422.29265033227
2024-10-27 02:00:00,2024-10-27 02:00:00,8.644449098929686,21359.56804818092
2024-10-27 03:00:00,2024-10-27 03:00:00,10.504959696809976,26063.512968534396
2024-10-27 04:00:00,2024-10-27 04:00:00,13.03076222880083,32283.02808429093
2024-10-27 05:00:00,2024-10-27 05:00:00,9.70031582215748,24047.51908822603
2024-10-27 06:00:00,2024-10-27 06:00:00,7.355002639966074,18216.182533407075
2024-10-27 07:00:00,2024-10-27 07:00:00,9.281204085292758,23017.305169540938
2024-10-27 08:00:00,2024-10-27 08:00:00,11.65702237266609,28821.072489534672
2024-10-27 09:00:00,2024-10-27 09:00:00,12.396206059022086,30598.53005231016
2024-10-27 10:00:00,2024-10-27 10:00:00,8.892718809040288,21936.20466226063
2024-10-27 11:00:00,2024-10-27 11:00:00,9.129293542927646,22518.23921005548
2024-10-27 12:00:00,2024-10-27 12:00:00,10.090600924361825,24951.770281594258
2024-10-27 13:00:00,2024-10-27 13:00:00,11.731959640562836,29116.115954618977
2024-10-27 14:00:00,2024-10-27 14:00:00,15.47311395537153,38536.55239292218
2024-10-27 15:00:00,2024-10-27 15:00:00,12.02956461948161,30062.082690513365
2024-10-27 16:00:00,2024-10-27 16:00:00,12.4255624034399,31046.367690839255
2024-10-27 17:00:00,2024-10-27 17:00:00,10.441968781851331,26048.038511247683
2024-10-27 18:00:00,2024-10-27 18:00:00,11.194247673167183,27812.377390562375
2024-10-27 19:00:00,2024-10-27 19:00:00,9.775875069579037,24363.544578717916
2024-10-27 20:00:00,2024-10-27 20:00:00,11.716425784138226,29161.05880582075
2024-10-27 21:00:00,2024-10-27 21:00:00,18.176934739163137,45593.322490968545
2024-10-27 22:00:00,2024-10-27 22:00:00,10.688667893899147,26864.03659914929
2024-10-27 23:00:00,2024-10-27 23:00:00,16.91260718591158,42360.55720045918
2024-10-28 00:00:00,2024-10-28 00:00:00,11.505772023787436,28724.098462010526
2024-10-28 01:00:00,2024-10-28 01:00:00,10.162852862620923,25302.859399549812
2024-10-28 02:00:00,2024-10-28 02:00:00,11.949767463686364,29729.08720544057
2024-10-28 03:00:00,2024-10-28 03:00:00,14.92257533234303,36934.250950435024
2024-10-28 04:00:00,2024-10-28 04:00:00,9.126218303892427,22661.87381253742
2024-10-28 05:00:00,2024-10-28 05:00:00,8.7223881215296,21669.472915330058
2024-10-28 06:00:00,2024-10-28 06:00:00,9.13344561570785,22727.222768571664
2024-10-28 07:00:00,2024-10-28 07:00:00,12.96333566324036,32516.221902395857
2024-10-28 08:00:00,2024-10-28 08:00:00,10.234108705927042,25684.66517936902
2024-10-28 09:00:00,2024-10-28 09:00:00,13.233510186104134,33600.667587402146
2024-10-28 10:00:00,2024-10-28 10:00:00,14.291581271973447,36131.826565551055
2024-10-28 11:00:00,2024-10-28 11:00:00,14.80872244964719,37381.03150334622
2024-10-28 12:00:00,2024-10-28 12:00:00,15.220817430980595,38416.4389988737
2024-10-28 13:00:00,2024-10-28 13:00:00,13.900307476850442,34904.14499271748
2024-10-28 14:00:00,2024-10-28 14:00:00,16.61300166371846,41925.396975904114
2024-10-28 15:00:00,2024-10-28 15:00:00,16.225029608848644,40542.343177754105
2024-10-28 16:00:00,2024-10-28 16:00:00,18.804715921356703,47080.64141019922
2024-10-28 17:00:00,2024-10-28 17:00:00,22.000267555623797,54986.32544524211
2024-10-28 18:00:00,2024-10-28 18:00:00,21.17566127322761,53020.13563483855
2024-10-28 19:00:00,2024-10-28 19:00:00,16.69476872583389,41829.51131963965
2024-10-28 20:00:00,2024-10-28 20:00:00,14.68599288173553,36949.741825249715
2024-10-28 21:00:00,2024-10-28 21:00:00,20.32850108133719,51691.04717730539
2024-10-28 22:00:00,2024-10-28 22:00:00,17.441452232015003,44809.33056266899
2024-10-28 23:00:00,2024-10-28 23:00:00,13.464185660484397,34544.59392503216
2024-10-29 00:00:00,2024-10-29 00:00:00,14.724840723657334,38022.07571794347
2024-10-29 01:00:00,2024-10-29 01:00:00,15.987450298840676,41263.33288974033
2024-10-29 02:00:00,2024-10-29 02:00:00,21.83967291639077,57057.31821440115
2024-10-29 03:00:00,2024-10-29 03:00:00,21.876642982599115,56986.83596027796
2024-10-29 04:00:00,2024-10-29 04:00:00,35.926867431467805,94107.03632528508
2024-10-29 05:00:00,2024-10-29 05:00:00,20.406761251486127,53412.79914109181
2024-10-29 06:00:00,2024-10-29 06:00:00,13.023745794197488,34104.94512630741
2024-10-29 07:00:00,2024-10-29 07:00:00,9.552070073213477,24940.80857936762
2024-10-29 08:00:00,2024-10-29 08:00:00,11.82162393011825,30967.81873158146
2024-10-29 09:00:00,2024-10-29 09:00:00,19.51595423350579,51172.32254491794
2024-10-29 10:00:00,2024-10-29 10:00:00,16.048283764498958,42199.540547402474
2024-10-29 11:00:00,2024-10-29 11:00:00,13.367302963646445,35180.706930625645
2024-10-29 12:00:00,2024-10-29 12:00:00,24.89686726320812,65135.848054531925
2024-10-29 13:00:00,2024-10-29 13:00:00,21.799764651560448,57480.968174203525
2024-10-29 14:00:00,2024-10-29 14:00:00,18.130885473163787,47678.884232376826
2024-10-29 15:00:00,2024-10-29 15:00:00,16.4263090081873,43500.95386363727
2024-10-29 16:00:00,2024-10-29 16:00:00,21.290967962690733,56813.41644287274
2024-10-29 17:00:00,2024-10-29 17:00:00,20.82359636872641,55295.493316879605
2024-10-29 18:00:00,2024-10-29 18:00:00,16.38562607151997,43674.5880688395
2024-10-29 19:00:00,2024-10-29 19:00:00,24.3556186996321,63907.834717689584
2024-10-29 20:00:00,2024-10-29 20:00:00,15.43197432705974,40428.32348724099
2024-10-29 21:00:00,2024-10-29 21:00:00,15.510343770137036,40658.52126733734
2024-10-29 22:00:00,2024-10-29 22:00:00,12.923884409492988,34063.33854599055
2024-10-29 23:00:00,2024-10-29 23:00:00,10.838199612110236,28582.17562703317
2024-10-30 00:00:00,2024-10-30 00:00:00,12.306618595697564,32207.784626695255
2024-10-30 01:00:00,2024-10-30 01:00:00,22.251311293703345,58338.811359067775
2024-10-30 02:00:00,2024-10-30 02:00:00,55.718958680350035,146314.9520224347
2024-10-30 03:00:00,2024-10-30 03:00:00,26.948586842123454,71140.66523762204
2024-10-30 04:00:00,2024-10-30 04:00:00,32.04458011612,84550.12070218468
2024-10-30 05:00:00,2024-10-30 05:00:00,31.884801799860877,84544.2684195329
2024-10-30 06:00:00,2024-10-30 06:00:00,23.22474772230198,61682.53637379342
2024-10-30 07:00:00,2024-10-30 07:00:00,22.48009037344189,59955.35878729746
2024-10-30 08:00:00,2024-10-30 08:00:00,19.333942231848873,51464.90027422186
2024-10-30 09:00:00,2024-10-30 09:00:00,19.262072909717876,51826.40082914109
2024-10-30 10:00:00,2024-10-30 10:00:00,15.54147986448828,41664.68230163408
2024-10-30 11:00:00,2024-10-30 11:00:00,13.388738428544931,35582.42706598656
2024-10-30 12:00:00,2024-10-30 12:00:00,17.810178609830015,47822.193461893
2024-10-30 13:00:00,2024-10-30 13:00:00,19.241019724855924,51865.2563597308
2024-10-30 14:00:00,2024-10-30 14:00:00,35.54699003815226,96302.2629861484
2024-10-30 15:00:00,2024-10-30 15:00:00,33.69578009262637,90409.0993087774
2024-10-30 16:00:00,2024-10-30 16:00:00,24.119247217461457,64816.208655809955
2024-10-30 17:00:00,2024-10-30 17:00:00,21.5744433300215,57670.33356955379
2024-10-30 18:00:00,2024-10-30 18:00:00,17.74892529009542,47316.79178191435
2024-10-30 19:00:00,2024-10-30 19:00:00,15.695763036849684,41669.773804757686
2024-10-30 20:00:00,2024-10-30 20:00:00,16.463074871301153,44076.70281219902
2024-10-30 21:00:00,2024-10-30 21:00:00,16.748804539965793,44543.75887618146
2024-10-30 22:00:00,2024-10-30 22:00:00,19.996762951563426,53164.37541155422
2024-10-30 23:00:00,2024-10-30 23:00:00,19.482084057758847,51780.23595716665
2024-10-31 00:00:00,2024-10-31 00:00:00,11.58524066979259,30816.22296495047
2024-10-31 01:00:00,2024-10-31 01:00:00,17.546792412292458,46718.70633649416
2024-10-31 02:00:00,2024-10-31 02:00:00,12.52209531754716,33327.69191688963
2024-10-31 03:00:00,2024-10-31 03:00:00,9.89860649179814,26288.407265319976
2024-10-31 04:00:00,2024-10-31 04:00:00,12.144978716543411,32131.014877870788
2024-10-31 05:00:00,2024-10-31 05:00:00,9.562027535330763,25330.611889124066
2024-10-31 06:00:00,2024-10-31 06:00:00,10.166709226060442,26819.662263972365
2024-10-31 07:00:00,2024-10-31 07:00:00,10.534020224945197,27872.652729037058
2024-10-31 08:00:00,2024-10-31 08:00:00,10.579349988179391,27885.911514526582
2024-10-31 09:00:00,2024-10-31 09:00:00,10.725787746822322,28249.495144762077
2024-10-31 10:00:00,2024-10-31 10:00:00,9.73908410327858,25764.94566435835
2024-10-31 11:00:00,2024-10-31 11:00:00,11.09397902924584,29264.685541024963
2024-10-31 12:00:00,2024-10-31 12:00:00,14.602163647860133,38522.09229685321
2024-10-31 13:00:00,2024-10-31 13:00:00,17.66267480251654,45959.48539583475
2024-10-31 14:00:00,2024-10-31 14:00:00,22.770235419149888,58171.86432137918
2024-10-31 15:00:00,2024-10-31 15:00:00,17.375053986052972,44504.72184483072
2024-10-31 16:00:00,2024-10-31 16:00:00,22.651010107807767,57772.20362947999
2024-10-31 17:00:00,2024-10-31 17:00:00,26.307152773874805,66832.07277650153
2024-10-31 18:00:00,2024-10-31 18:00:00,26.960927723346316,68028.27899946822
2024-10-31 19:00:00,2024-10-31 19:00:00,20.92035606735752,52540.12627320504
2024-10-31 20:00:00,2024-10-31 20:00:00,15.812940955791278,39806.807693938346
2024-10-31 21:00:00,2024-10-31 21:00:00,12.08422136522375,30471.504861037345
2024-10-31 22:00:00,2024-10-31 22:00:00,29.976129566931647,75492.36415006859
2024-10-31 23:00:00,2024-10-31 23:00:00,28.384200315085092,71385.29434994618
2024-11-01 00:00:00,2024-11-01 00:00:00,10.557827242049362,26613.699165231952
2024-11-01 01:00:00,2024-11-01 01:00:00,14.873994266021269,37158.12535363024
2024-11-01 02:00:00,2024-11-01 02:00:00,18.402073338339175,46140.09446004062
2024-11-01 03:00:00,2024-11-01 03:00:00,10.579823452542454,26447.79828563655
2024-11-01 04:00:00,2024-11-01 04:00:00,9.181294274888648,23065.54299422508
2024-11-01 05:00:00,2024-11-01 05:00:00,9.539013106266152,23922.502699701938
2024-11-01 06:00:00,2024-11-01 06:00:00,64.41188974164999,160910.89946094848
2024-11-01 07:00:00,2024-11-01 07:00:00,10.99832250091799,27513.014406952567
2024-11-01 08:00:00,2024-11-01 08:00:00,11.753019387204551,29364.884769964956
2024-11-01 09:00:00,2024-11-01 09:00:00,9.022478471803154,22633.35581486258
2024-11-01 10:00:00,2024-11-01 10:00:00,11.56931484131337,29110.424640083325
2024-11-01 11:00:00,2024-11-01 11:00:00,10.879516011590958,27342.27560525305
2024-11-01 12:00:00,2024-11-01 12:00:00,14.619675476703284,37059.16538435657
2024-11-01 13:00:00,2024-11-01 13:00:00,17.76020774495842,45684.92744738644
2024-11-01 14:00:00,2024-11-01 14:00:00,21.30389574257483,54556.64293811332
2024-11-01 15:00:00,2024-11-01 15:00:00,24.49458000749264,61229.91159328949
2024-11-01 16:00:00,2024-11-01 16:00:00,23.636834367591486,59512.10464733512
2024-11-01 17:00:00,2024-11-01 17:00:00,22.99968547649111,57804.3316209828
2024-11-01 18:00:00,2024-11-01 18:00:00,19.437153129927637,48725.172482040616
2024-11-01 19:00:00,2024-11-01 19:00:00,12.298772876870634,30902.401819504357
2024-11-01 20:00:00,2024-11-01 20:00:00,12.431006605467124,31310.508073248977
2024-11-01 21:00:00,2024-11-01 21:00:00,16.40042016881772,41066.43107032086
2024-11-01 22:00:00,2024-11-01 22:00:00,12.864870400068646,32342.39147892036
2024-11-01 23:00:00,2024-11-01 23:00:00,11.95268643991144,30006.424767268378
2024-11-02 00:00:00,2024-11-02 00:00:00,7.873000656254896,19800.6271126952
2024-11-02 01:00:00,2024-11-02 01:00:00,8.875335590987946,22309.525625950704
2024-11-02 02:00:00,2024-11-02 02:00:00,9.684233008546745,24316.832602416907
2024-11-02 03:00:00,2024-11-02 03:00:00,9.466340261381063,23720.926587204292
2024-11-02 04:00:00,2024-11-02 04:00:00,7.65772331832935,19184.882402056857
2024-11-02 05:00:00,2024-11-02 05:00:00,8.320113140920595,20901.437018513538
2024-11-02 06:00:00,2024-11-02 06:00:00,8.020587128050881,20141.906326949917
2024-11-02 07:00:00,2024-11-02 07:00:00,8.370159502334642,20983.84392631789
2024-11-02 08:00:00,2024-11-02 08:00:00,9.42317180882176,23517.54421143869
2024-11-02 09:00:00,2024-11-02 09:00:00,11.792703692089376,29435.513113427736
2024-11-02 10:00:00,2024-11-02 10:00:00,8.592730556498383,21497.1734147138
2024-11-02 11:00:00,2024-11-02 11:00:00,10.005105088026877,25024.746873561337
2024-11-02 12:00:00,2024-11-02 12:00:00,10.089950746775232,25099.433458222466
2024-11-02 13:00:00,2024-11-02 13:00:00,11.503082815390426,28525.5172815943
2024-11-02 14:00:00,2024-11-02 14:00:00,12.391273967048711,30853.798415310688
2024-11-02 15:00:00,2024-11-02 15:00:00,17.861231038154475,44440.40270195811
2024-11-02 16:00:00,2024-11-02 16:00:00,34.69989589350099,86537.24239042221
2024-11-02 17:00:00,2024-11-02 17:00:00,29.640146372157588,73662.08046437276
2024-11-02 18:00:00,2024-11-02 18:00:00,19.85786502311963,49378.09239670915
2024-11-02 19:00:00,2024-11-02 19:00:00,17.15571624967567,42751.81179518616
2024-11-02 20:00:00,2024-11-02 20:00:00,17.475012876916896,43596.681687385935
2024-11-02 21:00:00,2024-11-02 21:00:00,13.508045919861226,33679.28886976598
2024-11-02 22:00:00,2024-11-02 22:00:00,16.638116813268972,41451.84353700003
2024-11-02 23:00:00,2024-11-02 23:00:00,10.213016410332296,25458.373253080674
2024-11-03 00:00:00,2024-11-03 00:00:00,13.456201748617438,33408.27343608298
2024-11-03 01:00:00,2024-11-03 01:00:00,12.720255838578142,31435.58571586377
2024-11-03 02:00:00,2024-11-03 02:00:00,17.056481124794516,41511.479771831386
2024-11-03 03:00:00,2024-11-03 03:00:00,13.387341067656118,32784.655569592105
2024-11-03 04:00:00,2024-11-03 04:00:00,16.21268382228074,39793.442746594264
2024-11-03 05:00:00,2024-11-03 05:00:00,24.661695197510976,60216.6080917305
2024-11-03 06:00:00,2024-11-03 06:00:00,17.203780621767393,42244.4257813713
2024-11-03 07:00:00,2024-11-03 07:00:00,9.715301631615914,23798.00031203687
2024-11-03 08:00:00,2024-11-03 08:00:00,14.41290281755806,35425.92231321344
2024-11-03 09:00:00,2024-11-03 09:00:00,11.75764015282692,28788.929550579465
2024-11-03 10:00:00,2024-11-03 10:00:00,10.61826982110019,26083.20637013706
2024-11-03 11:00:00,2024-11-03 11:00:00,13.462875278731868,33036.81835362336
2024-11-03 12:00:00,2024-11-03 12:00:00,12.07605561101682,29630.83585715407
2024-11-03 13:00:00,2024-11-03 13:00:00,18.449334049592593,44924.349226409366
2024-11-03 14:00:00,2024-11-03 14:00:00,17.634743422360813,42766.316588309965
2024-11-03 15:00:00,2024-11-03 15:00:00,21.921037178673625,53529.12472118921
2024-11-03 16:00:00,2024-11-03 16:00:00,15.762402033014274,38491.412502744264
2024-11-03 17:00:00,2024-11-03 17:00:00,13.031792061375665,31875.82438303129
2024-11-03 18:00:00,2024-11-03 18:00:00,12.412733067269013,30091.77664158298
2024-11-03 19:00:00,2024-11-03 19:00:00,13.555353171407797,33242.08342766319
2024-11-03 20:00:00,2024-11-03 20:00:00,12.55591016147189,30971.192944167185
2024-11-03 21:00:00,2024-11-03 21:00:00,11.548787347415589,28506.118639779084
2024-11-03 22:00:00,2024-11-03 22:00:00,13.42586939184266,33016.82549758128
2024-11-03 23:00:00,2024-11-03 23:00:00,21.017483161672317,51645.726659401626
2024-11-04 00:00:00,2024-11-04 00:00:00,11.970397539222851,29319.986392988765
2024-11-04 01:00:00,2024-11-04 01:00:00,13.60885884184123,33545.521317027815
2024-11-04 02:00:00,2024-11-04 02:00:00,11.806773232642374,29300.374743717453
2024-11-04 03:00:00,2024-11-04 03:00:00,15.42000038479894,38116.611592564725
2024-11-04 04:00:00,2024-11-04 04:00:00,10.42559167031296,25758.027288215475
2024-11-04 05:00:00,2024-11-04 05:00:00,22.728849840181173,55929.59620114678
2024-11-04 06:00:00,2024-11-04 06:00:00,10.394798844330955,25733.0181048598
2024-11-04 07:00:00,2024-11-04 07:00:00,11.958263087755864,29385.32480407548
2024-11-04 08:00:00,2024-11-04 08:00:00,10.780543463930591,26475.885336606385
2024-11-04 09:00:00,2024-11-04 09:00:00,9.548591912669863,23448.586762118855
2024-11-04 10:00:00,2024-11-04 10:00:00,10.715389267554306,26418.735408266544
2024-11-04 11:00:00,2024-11-04 11:00:00,13.047093083725574,32226.203849601156
2024-11-04 12:00:00,2024-11-04 12:00:00,14.404058828165846,35648.268209575
2024-11-04 13:00:00,2024-11-04 13:00:00,13.432217668512624,33007.84960355019
2024-11-04 14:00:00,2024-11-04 14:00:00,17.334337336139118,42449.68636818553
2024-11-04 15:00:00,2024-11-04 15:00:00,16.918677200364936,41317.18283822123
2024-11-04 16:00:00,2024-11-04 16:00:00,16.539176794008654,39911.88672440625
2024-11-04 17:00:00,2024-11-04 17:00:00,16.41027719257249,39775.08344965383
2024-11-04 18:00:00,2024-11-04 18:00:00,13.50601748647513,32736.948424415896
2024-11-04 19:00:00,2024-11-04 19:00:00,14.907032999321878,36199.42586527727
2024-11-04 20:00:00,2024-11-04 20:00:00,12.603196770995732,30510.489859169433
2024-11-04 21:00:00,2024-11-04 21:00:00,25.438425671200388,60297.21413281212
2024-11-04 22:00:00,2024-11-04 22:00:00,33.323637222150005,80148.8850430287
2024-11-04 23:00:00,2024-11-04 23:00:00,26.848484459964418,64355.29535412164
2024-11-05 00:00:00,2024-11-05 00:00:00,13.735385212038366,32954.59702919718
2024-11-05 01:00:00,2024-11-05 01:00:00,15.216971936465544,36655.23099704331
2024-11-05 02:00:00,2024-11-05 02:00:00,13.594771782173444,32675.494125996345
2024-11-05 03:00:00,2024-11-05 03:00:00,12.673634734517396,30653.543659247563
2024-11-05 04:00:00,2024-11-05 04:00:00,9.773420509057416,23750.15882559855
2024-11-05 05:00:00,2024-11-05 05:00:00,19.45331801046414,47317.46903247377
2024-11-05 06:00:00,2024-11-05 06:00:00,13.12672006750734,31883.88821896319
2024-11-05 07:00:00,2024-11-05 07:00:00,12.346548102221234,30148.146065591096
2024-11-05 08:00:00,2024-11-05 08:00:00,11.85092860000302,28927.335315112123
2024-11-05 09:00:00,2024-11-05 09:00:00,9.75503927902266,23745.37190941675
2024-11-05 10:00:00,2024-11-05 10:00:00,10.558664111537512,25703.67071158554
2024-11-05 11:00:00,2024-11-05 11:00:00,12.02733624315184,29338.749647204528
2024-11-05 12:00:00,2024-11-05 12:00:00,11.534868717582356,28180.87107662631
2024-11-05 13:00:00,2024-11-05 13:00:00,14.841082670119691,36234.84198603822
2024-11-05 14:00:00,2024-11-05 14:00:00,21.21530647326279,52397.02774176767
2024-11-05 15:00:00,2024-11-05 15:00:00,22.088354161217037,53905.958257033926
2024-11-05 16:00:00,2024-11-05 16:00:00,19.67693596985394,48439.2169113139
2024-11-05 17:00:00,2024-11-05 17:00:00,21.32151369510645,52268.706870237285
2024-11-05 18:00:00,2024-11-05 18:00:00,24.121199382808356,59165.47153536332
2024-11-05 19:00:00,2024-11-05 19:00:00,18.18977016898955,43810.71903403068
2024-11-05 20:00:00,2024-11-05 20:00:00,16.75446953346152,40652.32560946222
2024-11-05 21:00:00,2024-11-05 21:00:00,10.694248085848612,25838.396709777047
2024-11-05 22:00:00,2024-11-05 22:00:00,17.087691573328605,41601.08080146972
2024-11-05 23:00:00,2024-11-05 23:00:00,13.36222733773555,32375.414622092972
2024-11-06 00:00:00,2024-11-06 00:00:00,22.12719844666633,55002.71527960319
2024-11-06 01:00:00,2024-11-06 01:00:00,27.443321534316286,68164.37200993027
2024-11-06 02:00:00,2024-11-06 02:00:00,28.140860409888848,72289.9480213875
2024-11-06 03:00:00,2024-11-06 03:00:00,44.384427297702814,114485.48802665075
2024-11-06 04:00:00,2024-11-06 04:00:00,32.84936987890406,84858.75119785243
2024-11-06 05:00:00,2024-11-06 05:00:00,37.366519248446785,97029.94302525136
2024-11-06 06:00:00,2024-11-06 06:00:00,39.18802986668699,101262.4418544962
