start_time,datetime,funding_rates
2022-11-17 06:00:00,2022-11-17 06:00:00,-0.0008833
2022-11-17 07:00:00,2022-11-17 07:00:00,0.00109852
2022-11-17 08:00:00,2022-11-17 08:00:00,0.00266992
2022-11-17 09:00:00,2022-11-17 09:00:00,-0.00091775
2022-11-17 10:00:00,2022-11-17 10:00:00,-0.00238337
2022-11-17 11:00:00,2022-11-17 11:00:00,-0.00445978
2022-11-17 12:00:00,2022-11-17 12:00:00,-0.00582013
2022-11-17 13:00:00,2022-11-17 13:00:00,-0.00843682
2022-11-17 14:00:00,2022-11-17 14:00:00,-0.0100952
2022-11-17 15:00:00,2022-11-17 15:00:00,-0.0098988
2022-11-17 16:00:00,2022-11-17 16:00:00,-0.01091925
2022-11-17 17:00:00,2022-11-17 17:00:00,-0.01254242
2022-11-17 18:00:00,2022-11-17 18:00:00,-0.01305745
2022-11-17 19:00:00,2022-11-17 19:00:00,-0.01388633
2022-11-17 20:00:00,2022-11-17 20:00:00,-0.01316703
2022-11-17 21:00:00,2022-11-17 21:00:00,-0.0096622
2022-11-17 22:00:00,2022-11-17 22:00:00,-0.00931552
2022-11-17 23:00:00,2022-11-17 23:00:00,-0.0091465
2022-11-18 00:00:00,2022-11-18 00:00:00,-0.00884617
2022-11-18 01:00:00,2022-11-18 01:00:00,-0.01349075
2022-11-18 02:00:00,2022-11-18 02:00:00,-0.01674052
2022-11-18 03:00:00,2022-11-18 03:00:00,-0.01513607
2022-11-18 04:00:00,2022-11-18 04:00:00,-0.01179783
2022-11-18 05:00:00,2022-11-18 05:00:00,-0.00917178
2022-11-18 06:00:00,2022-11-18 06:00:00,-0.00839827
2022-11-18 07:00:00,2022-11-18 07:00:00,-0.00586798
2022-11-18 08:00:00,2022-11-18 08:00:00,-0.0076549
2022-11-18 09:00:00,2022-11-18 09:00:00,-0.00656137
2022-11-18 10:00:00,2022-11-18 10:00:00,-0.0066698
2022-11-18 11:00:00,2022-11-18 11:00:00,-0.0087017
2022-11-18 12:00:00,2022-11-18 12:00:00,-0.00991665
2022-11-18 13:00:00,2022-11-18 13:00:00,-0.00934148
2022-11-18 14:00:00,2022-11-18 14:00:00,-0.00631545
2022-11-18 15:00:00,2022-11-18 15:00:00,-0.0049792
2022-11-18 16:00:00,2022-11-18 16:00:00,-0.00411473
2022-11-18 17:00:00,2022-11-18 17:00:00,-0.00250772
2022-11-18 18:00:00,2022-11-18 18:00:00,-0.0013489
2022-11-18 19:00:00,2022-11-18 19:00:00,0.00010558
2022-11-18 20:00:00,2022-11-18 20:00:00,0.00276293
2022-11-18 21:00:00,2022-11-18 21:00:00,0.00388968
2022-11-18 22:00:00,2022-11-18 22:00:00,0.00424495
2022-11-18 23:00:00,2022-11-18 23:00:00,0.00534292
2022-11-19 00:00:00,2022-11-19 00:00:00,0.00530663
2022-11-19 01:00:00,2022-11-19 01:00:00,0.00313862
2022-11-19 02:00:00,2022-11-19 02:00:00,0.00203222
2022-11-19 03:00:00,2022-11-19 03:00:00,0.00170507
2022-11-19 04:00:00,2022-11-19 04:00:00,0.0022867
2022-11-19 05:00:00,2022-11-19 05:00:00,0.00362587
2022-11-19 06:00:00,2022-11-19 06:00:00,0.0056131
2022-11-19 07:00:00,2022-11-19 07:00:00,0.00485857
2022-11-19 08:00:00,2022-11-19 08:00:00,0.00387577
2022-11-19 09:00:00,2022-11-19 09:00:00,0.00438295
2022-11-19 10:00:00,2022-11-19 10:00:00,0.00584152
2022-11-19 11:00:00,2022-11-19 11:00:00,0.00810795
2022-11-19 12:00:00,2022-11-19 12:00:00,0.00906275
2022-11-19 13:00:00,2022-11-19 13:00:00,0.00818143
2022-11-19 14:00:00,2022-11-19 14:00:00,0.00717685
2022-11-19 15:00:00,2022-11-19 15:00:00,0.0065268
2022-11-19 16:00:00,2022-11-19 16:00:00,0.00564838
2022-11-19 17:00:00,2022-11-19 17:00:00,0.00435545
2022-11-19 18:00:00,2022-11-19 18:00:00,0.00324585
2022-11-19 19:00:00,2022-11-19 19:00:00,0.0023998
2022-11-19 20:00:00,2022-11-19 20:00:00,0.00239968
2022-11-19 21:00:00,2022-11-19 21:00:00,0.00238042
2022-11-19 22:00:00,2022-11-19 22:00:00,0.00188352
2022-11-19 23:00:00,2022-11-19 23:00:00,0.00090018
2022-11-20 00:00:00,2022-11-20 00:00:00,0.0006758
2022-11-20 01:00:00,2022-11-20 01:00:00,0.00157095
2022-11-20 02:00:00,2022-11-20 02:00:00,0.00314665
2022-11-20 03:00:00,2022-11-20 03:00:00,0.00464307
2022-11-20 04:00:00,2022-11-20 04:00:00,0.00661818
2022-11-20 05:00:00,2022-11-20 05:00:00,0.00891552
2022-11-20 06:00:00,2022-11-20 06:00:00,0.00840452
2022-11-20 07:00:00,2022-11-20 07:00:00,0.00637697
2022-11-20 08:00:00,2022-11-20 08:00:00,0.00540553
2022-11-20 09:00:00,2022-11-20 09:00:00,0.00573297
2022-11-20 10:00:00,2022-11-20 10:00:00,0.00450177
2022-11-20 11:00:00,2022-11-20 11:00:00,2.292e-05
2022-11-20 12:00:00,2022-11-20 12:00:00,-0.00463152
2022-11-20 13:00:00,2022-11-20 13:00:00,-0.00596902
2022-11-20 14:00:00,2022-11-20 14:00:00,-0.00430853
2022-11-20 15:00:00,2022-11-20 15:00:00,-0.00264487
2022-11-20 16:00:00,2022-11-20 16:00:00,-0.00271035
2022-11-20 17:00:00,2022-11-20 17:00:00,-0.00397415
2022-11-20 18:00:00,2022-11-20 18:00:00,-0.00608922
2022-11-20 19:00:00,2022-11-20 19:00:00,-0.00677402
2022-11-20 20:00:00,2022-11-20 20:00:00,-0.01093833
2022-11-20 21:00:00,2022-11-20 21:00:00,-0.01275008
2022-11-20 22:00:00,2022-11-20 22:00:00,-0.0163181
2022-11-20 23:00:00,2022-11-20 23:00:00,-0.02037383
2022-11-21 00:00:00,2022-11-21 00:00:00,-0.02258433
2022-11-21 01:00:00,2022-11-21 01:00:00,-0.02280852
2022-11-21 02:00:00,2022-11-21 02:00:00,-0.02345627
2022-11-21 03:00:00,2022-11-21 03:00:00,-0.01850963
2022-11-21 04:00:00,2022-11-21 04:00:00,-0.01041515
2022-11-21 05:00:00,2022-11-21 05:00:00,-0.00433767
2022-11-21 06:00:00,2022-11-21 06:00:00,-0.00195617
2022-11-21 07:00:00,2022-11-21 07:00:00,-0.00193358
2022-11-21 08:00:00,2022-11-21 08:00:00,-0.00031343
2022-11-21 09:00:00,2022-11-21 09:00:00,0.00205818
2022-11-21 10:00:00,2022-11-21 10:00:00,0.00451625
2022-11-21 11:00:00,2022-11-21 11:00:00,0.00316062
2022-11-21 12:00:00,2022-11-21 12:00:00,0.00211517
2022-11-21 13:00:00,2022-11-21 13:00:00,0.00435975
2022-11-21 14:00:00,2022-11-21 14:00:00,0.00612045
2022-11-21 15:00:00,2022-11-21 15:00:00,0.00582438
2022-11-21 16:00:00,2022-11-21 16:00:00,0.00283058
2022-11-21 17:00:00,2022-11-21 17:00:00,0.00196332
2022-11-21 18:00:00,2022-11-21 18:00:00,-0.0014958
2022-11-21 19:00:00,2022-11-21 19:00:00,-0.0045506
2022-11-21 20:00:00,2022-11-21 20:00:00,-0.00823842
2022-11-21 21:00:00,2022-11-21 21:00:00,-0.00856042
2022-11-21 22:00:00,2022-11-21 22:00:00,-0.00665822
2022-11-21 23:00:00,2022-11-21 23:00:00,-0.00637505
2022-11-22 00:00:00,2022-11-22 00:00:00,-0.00541647
2022-11-22 01:00:00,2022-11-22 01:00:00,-0.00411455
2022-11-22 02:00:00,2022-11-22 02:00:00,-0.00073062
2022-11-22 03:00:00,2022-11-22 03:00:00,0.00284937
2022-11-22 04:00:00,2022-11-22 04:00:00,0.00403848
2022-11-22 05:00:00,2022-11-22 05:00:00,0.00045475
2022-11-22 06:00:00,2022-11-22 06:00:00,-0.00062492
2022-11-22 07:00:00,2022-11-22 07:00:00,-0.00270788
2022-11-22 08:00:00,2022-11-22 08:00:00,-0.00192048
2022-11-22 09:00:00,2022-11-22 09:00:00,3.705e-05
2022-11-22 10:00:00,2022-11-22 10:00:00,0.00180355
2022-11-22 11:00:00,2022-11-22 11:00:00,0.00265173
2022-11-22 12:00:00,2022-11-22 12:00:00,0.00153805
2022-11-22 13:00:00,2022-11-22 13:00:00,0.00335592
2022-11-22 14:00:00,2022-11-22 14:00:00,0.00436062
2022-11-22 15:00:00,2022-11-22 15:00:00,0.00672378
2022-11-22 16:00:00,2022-11-22 16:00:00,0.00328108
2022-11-22 17:00:00,2022-11-22 17:00:00,0.00134747
2022-11-22 18:00:00,2022-11-22 18:00:00,-0.00083012
2022-11-22 19:00:00,2022-11-22 19:00:00,-0.00200515
2022-11-22 20:00:00,2022-11-22 20:00:00,0.00045108
2022-11-22 21:00:00,2022-11-22 21:00:00,0.00146122
2022-11-22 22:00:00,2022-11-22 22:00:00,0.00392918
2022-11-22 23:00:00,2022-11-22 23:00:00,0.00614055
2022-11-23 00:00:00,2022-11-23 00:00:00,0.00549623
2022-11-23 01:00:00,2022-11-23 01:00:00,0.00437157
2022-11-23 02:00:00,2022-11-23 02:00:00,0.0054468
2022-11-23 03:00:00,2022-11-23 03:00:00,0.00576482
2022-11-23 04:00:00,2022-11-23 04:00:00,0.00553748
2022-11-23 05:00:00,2022-11-23 05:00:00,0.00275722
2022-11-23 06:00:00,2022-11-23 06:00:00,-7.7e-07
2022-11-23 07:00:00,2022-11-23 07:00:00,-0.00241515
2022-11-23 08:00:00,2022-11-23 08:00:00,-0.00792975
2022-11-23 09:00:00,2022-11-23 09:00:00,-0.01042073
2022-11-23 10:00:00,2022-11-23 10:00:00,-0.01537923
2022-11-23 11:00:00,2022-11-23 11:00:00,-0.01952255
2022-11-23 12:00:00,2022-11-23 12:00:00,-0.0211778
2022-11-23 13:00:00,2022-11-23 13:00:00,-0.01868583
2022-11-23 14:00:00,2022-11-23 14:00:00,-0.01466088
2022-11-23 15:00:00,2022-11-23 15:00:00,-0.00985198
2022-11-23 16:00:00,2022-11-23 16:00:00,-0.00869927
2022-11-23 17:00:00,2022-11-23 17:00:00,-0.00636263
2022-11-23 18:00:00,2022-11-23 18:00:00,-0.00162558
2022-11-23 19:00:00,2022-11-23 19:00:00,0.00208445
2022-11-23 20:00:00,2022-11-23 20:00:00,0.00361307
2022-11-23 21:00:00,2022-11-23 21:00:00,0.00538952
2022-11-23 22:00:00,2022-11-23 22:00:00,0.0057022
2022-11-23 23:00:00,2022-11-23 23:00:00,0.00525132
2022-11-24 00:00:00,2022-11-24 00:00:00,0.00414028
2022-11-24 01:00:00,2022-11-24 01:00:00,0.0020616
2022-11-24 02:00:00,2022-11-24 02:00:00,0.0013372
2022-11-24 03:00:00,2022-11-24 03:00:00,0.00073588
2022-11-24 04:00:00,2022-11-24 04:00:00,-0.00194982
2022-11-24 05:00:00,2022-11-24 05:00:00,-0.00086968
2022-11-24 06:00:00,2022-11-24 06:00:00,0.0002192
2022-11-24 07:00:00,2022-11-24 07:00:00,-0.00274042
2022-11-24 08:00:00,2022-11-24 08:00:00,-0.0069725
2022-11-24 09:00:00,2022-11-24 09:00:00,-0.00489902
2022-11-24 10:00:00,2022-11-24 10:00:00,-0.00434492
2022-11-24 11:00:00,2022-11-24 11:00:00,-0.00143235
2022-11-24 12:00:00,2022-11-24 12:00:00,0.00043558
2022-11-24 13:00:00,2022-11-24 13:00:00,0.00128907
2022-11-24 14:00:00,2022-11-24 14:00:00,0.00343163
2022-11-24 15:00:00,2022-11-24 15:00:00,0.00411975
2022-11-24 16:00:00,2022-11-24 16:00:00,0.00356097
2022-11-24 17:00:00,2022-11-24 17:00:00,0.00296652
2022-11-24 18:00:00,2022-11-24 18:00:00,0.0002802
2022-11-24 19:00:00,2022-11-24 19:00:00,-0.00019085
2022-11-24 20:00:00,2022-11-24 20:00:00,-0.00022958
2022-11-24 21:00:00,2022-11-24 21:00:00,0.00090628
2022-11-24 22:00:00,2022-11-24 22:00:00,0.00347728
2022-11-24 23:00:00,2022-11-24 23:00:00,0.00543102
2022-11-25 00:00:00,2022-11-25 00:00:00,0.00438755
2022-11-25 01:00:00,2022-11-25 01:00:00,0.00385618
2022-11-25 02:00:00,2022-11-25 02:00:00,0.00308005
2022-11-25 03:00:00,2022-11-25 03:00:00,0.00534443
2022-11-25 04:00:00,2022-11-25 04:00:00,0.00674578
2022-11-25 05:00:00,2022-11-25 05:00:00,0.00787508
2022-11-25 06:00:00,2022-11-25 06:00:00,0.00803425
2022-11-25 07:00:00,2022-11-25 07:00:00,0.00686582
2022-11-25 08:00:00,2022-11-25 08:00:00,0.00341435
2022-11-25 09:00:00,2022-11-25 09:00:00,0.00281147
2022-11-25 10:00:00,2022-11-25 10:00:00,0.00230032
2022-11-25 11:00:00,2022-11-25 11:00:00,0.00347238
2022-11-25 12:00:00,2022-11-25 12:00:00,0.00258772
2022-11-25 13:00:00,2022-11-25 13:00:00,-0.00026693
2022-11-25 14:00:00,2022-11-25 14:00:00,-0.00112627
2022-11-25 15:00:00,2022-11-25 15:00:00,-0.00214835
2022-11-25 16:00:00,2022-11-25 16:00:00,-0.00404607
2022-11-25 17:00:00,2022-11-25 17:00:00,-0.00384012
2022-11-25 18:00:00,2022-11-25 18:00:00,-0.00045167
2022-11-25 19:00:00,2022-11-25 19:00:00,-0.00032773
2022-11-25 20:00:00,2022-11-25 20:00:00,0.00049093
2022-11-25 21:00:00,2022-11-25 21:00:00,-0.0017684
2022-11-25 22:00:00,2022-11-25 22:00:00,-0.00355263
2022-11-25 23:00:00,2022-11-25 23:00:00,-0.00404567
2022-11-26 00:00:00,2022-11-26 00:00:00,-0.00522465
2022-11-26 01:00:00,2022-11-26 01:00:00,-0.00448625
2022-11-26 02:00:00,2022-11-26 02:00:00,-0.00535808
2022-11-26 03:00:00,2022-11-26 03:00:00,-0.00601213
2022-11-26 04:00:00,2022-11-26 04:00:00,-0.00532808
2022-11-26 05:00:00,2022-11-26 05:00:00,-0.0065507
2022-11-26 06:00:00,2022-11-26 06:00:00,-0.00757242
2022-11-26 07:00:00,2022-11-26 07:00:00,-0.00697782
2022-11-26 08:00:00,2022-11-26 08:00:00,-0.0055592
2022-11-26 09:00:00,2022-11-26 09:00:00,-0.00545752
2022-11-26 10:00:00,2022-11-26 10:00:00,-0.00543055
2022-11-26 11:00:00,2022-11-26 11:00:00,-0.00713288
2022-11-26 12:00:00,2022-11-26 12:00:00,-0.00735722
2022-11-26 13:00:00,2022-11-26 13:00:00,-0.00592855
2022-11-26 14:00:00,2022-11-26 14:00:00,-0.00479203
2022-11-26 15:00:00,2022-11-26 15:00:00,-0.00630492
2022-11-26 16:00:00,2022-11-26 16:00:00,-0.0070888
2022-11-26 17:00:00,2022-11-26 17:00:00,-0.00945535
2022-11-26 18:00:00,2022-11-26 18:00:00,-0.01000092
2022-11-26 19:00:00,2022-11-26 19:00:00,-0.00688515
2022-11-26 20:00:00,2022-11-26 20:00:00,-0.00241925
2022-11-26 21:00:00,2022-11-26 21:00:00,-0.00254547
2022-11-26 22:00:00,2022-11-26 22:00:00,-0.00332557
2022-11-26 23:00:00,2022-11-26 23:00:00,-0.00452252
2022-11-27 00:00:00,2022-11-27 00:00:00,-0.00436262
2022-11-27 01:00:00,2022-11-27 01:00:00,-0.00520283
2022-11-27 02:00:00,2022-11-27 02:00:00,-0.00705662
2022-11-27 03:00:00,2022-11-27 03:00:00,-0.01050155
2022-11-27 04:00:00,2022-11-27 04:00:00,-0.01393145
2022-11-27 05:00:00,2022-11-27 05:00:00,-0.01595608
2022-11-27 06:00:00,2022-11-27 06:00:00,-0.01482973
2022-11-27 07:00:00,2022-11-27 07:00:00,-0.01293295
2022-11-27 08:00:00,2022-11-27 08:00:00,-0.01005612
2022-11-27 09:00:00,2022-11-27 09:00:00,-0.00610782
2022-11-27 10:00:00,2022-11-27 10:00:00,-0.0016214
2022-11-27 11:00:00,2022-11-27 11:00:00,0.00278558
2022-11-27 12:00:00,2022-11-27 12:00:00,0.0048974
2022-11-27 13:00:00,2022-11-27 13:00:00,0.00547168
2022-11-27 14:00:00,2022-11-27 14:00:00,0.0044407
2022-11-27 15:00:00,2022-11-27 15:00:00,0.00328348
2022-11-27 16:00:00,2022-11-27 16:00:00,0.00421748
2022-11-27 17:00:00,2022-11-27 17:00:00,0.00260738
2022-11-27 18:00:00,2022-11-27 18:00:00,0.00076435
2022-11-27 19:00:00,2022-11-27 19:00:00,-0.00081588
2022-11-27 20:00:00,2022-11-27 20:00:00,-0.0005615
2022-11-27 21:00:00,2022-11-27 21:00:00,0.00093657
2022-11-27 22:00:00,2022-11-27 22:00:00,0.00208495
2022-11-27 23:00:00,2022-11-27 23:00:00,0.00085695
2022-11-28 00:00:00,2022-11-28 00:00:00,-7.125e-05
2022-11-28 01:00:00,2022-11-28 01:00:00,-0.00188342
2022-11-28 02:00:00,2022-11-28 02:00:00,-0.00186205
2022-11-28 03:00:00,2022-11-28 03:00:00,-0.00178693
2022-11-28 04:00:00,2022-11-28 04:00:00,-0.00363378
2022-11-28 05:00:00,2022-11-28 05:00:00,-0.00719382
2022-11-28 11:00:00,2022-11-28 11:00:00,-0.009953
2022-11-28 12:00:00,2022-11-28 12:00:00,-0.01047095
2022-11-28 13:00:00,2022-11-28 13:00:00,-0.01192333
2022-11-28 14:00:00,2022-11-28 14:00:00,-0.01253815
2022-11-28 15:00:00,2022-11-28 15:00:00,-0.0145858
2022-11-28 16:00:00,2022-11-28 16:00:00,-0.00953478
2022-11-28 17:00:00,2022-11-28 17:00:00,-0.00444263
2022-11-28 18:00:00,2022-11-28 18:00:00,-0.00292932
2022-11-28 19:00:00,2022-11-28 19:00:00,-0.00091413
2022-11-28 20:00:00,2022-11-28 20:00:00,0.00184885
2022-11-28 21:00:00,2022-11-28 21:00:00,0.00255395
2022-11-28 22:00:00,2022-11-28 22:00:00,0.00278687
2022-11-28 23:00:00,2022-11-28 23:00:00,0.00345965
2022-11-29 00:00:00,2022-11-29 00:00:00,0.00338055
2022-11-29 01:00:00,2022-11-29 01:00:00,0.00266362
2022-11-29 02:00:00,2022-11-29 02:00:00,0.00266433
2022-11-29 03:00:00,2022-11-29 03:00:00,0.0019439
2022-11-29 04:00:00,2022-11-29 04:00:00,0.00286907
2022-11-29 05:00:00,2022-11-29 05:00:00,0.0024508
2022-11-29 06:00:00,2022-11-29 06:00:00,0.0021431
2022-11-29 07:00:00,2022-11-29 07:00:00,0.00235548
2022-11-29 08:00:00,2022-11-29 08:00:00,0.0050336
2022-11-29 09:00:00,2022-11-29 09:00:00,0.00959895
2022-11-29 10:00:00,2022-11-29 10:00:00,0.01
2022-11-29 11:00:00,2022-11-29 11:00:00,0.01
2022-11-29 12:00:00,2022-11-29 12:00:00,0.01
2022-11-29 13:00:00,2022-11-29 13:00:00,0.01
2022-11-29 14:00:00,2022-11-29 14:00:00,0.01
2022-11-29 15:00:00,2022-11-29 15:00:00,0.01
2022-11-29 16:00:00,2022-11-29 16:00:00,0.01
2022-11-29 17:00:00,2022-11-29 17:00:00,0.01
2022-11-29 18:00:00,2022-11-29 18:00:00,0.01
2022-11-29 19:00:00,2022-11-29 19:00:00,0.01
2022-11-29 20:00:00,2022-11-29 20:00:00,0.01
2022-11-29 21:00:00,2022-11-29 21:00:00,0.01
2022-11-29 22:00:00,2022-11-29 22:00:00,0.00967507
2022-11-29 23:00:00,2022-11-29 23:00:00,0.00927337
2022-11-30 00:00:00,2022-11-30 00:00:00,0.00899072
2022-11-30 01:00:00,2022-11-30 01:00:00,0.01
2022-11-30 02:00:00,2022-11-30 02:00:00,0.01
2022-11-30 03:00:00,2022-11-30 03:00:00,0.01
2022-11-30 04:00:00,2022-11-30 04:00:00,0.01
2022-11-30 05:00:00,2022-11-30 05:00:00,0.01
2022-11-30 06:00:00,2022-11-30 06:00:00,0.00994423
2022-11-30 07:00:00,2022-11-30 07:00:00,0.01
2022-11-30 08:00:00,2022-11-30 08:00:00,0.01
2022-11-30 09:00:00,2022-11-30 09:00:00,0.01
2022-11-30 10:00:00,2022-11-30 10:00:00,0.01
2022-11-30 11:00:00,2022-11-30 11:00:00,0.01
2022-11-30 12:00:00,2022-11-30 12:00:00,0.01
2022-11-30 13:00:00,2022-11-30 13:00:00,0.01
2022-11-30 14:00:00,2022-11-30 14:00:00,0.01
2022-11-30 15:00:00,2022-11-30 15:00:00,0.01
2022-11-30 16:00:00,2022-11-30 16:00:00,0.00963435
2022-11-30 17:00:00,2022-11-30 17:00:00,0.00724157
2022-11-30 18:00:00,2022-11-30 18:00:00,0.00819373
2022-11-30 19:00:00,2022-11-30 19:00:00,0.00749193
2022-11-30 20:00:00,2022-11-30 20:00:00,0.00325268
2022-11-30 21:00:00,2022-11-30 21:00:00,0.00123763
2022-11-30 22:00:00,2022-11-30 22:00:00,-0.00031258
2022-11-30 23:00:00,2022-11-30 23:00:00,-0.00106857
2022-12-01 00:00:00,2022-12-01 00:00:00,-0.00184405
2022-12-01 01:00:00,2022-12-01 01:00:00,-0.00252862
2022-12-01 02:00:00,2022-12-01 02:00:00,-0.00061832
2022-12-01 03:00:00,2022-12-01 03:00:00,0.00223917
2022-12-01 04:00:00,2022-12-01 04:00:00,0.00484778
2022-12-01 05:00:00,2022-12-01 05:00:00,0.00335325
2022-12-01 06:00:00,2022-12-01 06:00:00,0.00364058
2022-12-01 07:00:00,2022-12-01 07:00:00,0.00393858
2022-12-01 08:00:00,2022-12-01 08:00:00,0.0042533
2022-12-01 09:00:00,2022-12-01 09:00:00,0.00706377
2022-12-01 10:00:00,2022-12-01 10:00:00,0.00993053
2022-12-01 11:00:00,2022-12-01 11:00:00,0.01
2022-12-01 12:00:00,2022-12-01 12:00:00,0.01
2022-12-01 13:00:00,2022-12-01 13:00:00,0.01
2022-12-01 14:00:00,2022-12-01 14:00:00,0.01
2022-12-01 15:00:00,2022-12-01 15:00:00,0.01
2022-12-01 16:00:00,2022-12-01 16:00:00,0.01
2022-12-01 17:00:00,2022-12-01 17:00:00,0.01
2022-12-01 18:00:00,2022-12-01 18:00:00,0.00993033
2022-12-01 19:00:00,2022-12-01 19:00:00,0.0099575
2022-12-01 20:00:00,2022-12-01 20:00:00,0.01
2022-12-01 21:00:00,2022-12-01 21:00:00,0.01
2022-12-01 22:00:00,2022-12-01 22:00:00,0.01
2022-12-01 23:00:00,2022-12-01 23:00:00,0.01
2022-12-02 00:00:00,2022-12-02 00:00:00,0.00945667
2022-12-02 01:00:00,2022-12-02 01:00:00,0.00749017
2022-12-02 02:00:00,2022-12-02 02:00:00,0.00425078
2022-12-02 03:00:00,2022-12-02 03:00:00,0.00302597
2022-12-02 04:00:00,2022-12-02 04:00:00,0.00140778
2022-12-02 05:00:00,2022-12-02 05:00:00,0.0009611
2022-12-02 06:00:00,2022-12-02 06:00:00,-0.00019073
2022-12-02 07:00:00,2022-12-02 07:00:00,-0.0005118
2022-12-02 08:00:00,2022-12-02 08:00:00,-0.00035878
2022-12-02 09:00:00,2022-12-02 09:00:00,-0.00058192
2022-12-02 10:00:00,2022-12-02 10:00:00,-0.0005619
2022-12-02 11:00:00,2022-12-02 11:00:00,0.00059148
2022-12-02 12:00:00,2022-12-02 12:00:00,0.00051963
2022-12-02 13:00:00,2022-12-02 13:00:00,-5.3e-07
2022-12-02 14:00:00,2022-12-02 14:00:00,0.00190923
2022-12-02 15:00:00,2022-12-02 15:00:00,0.00451902
2022-12-02 16:00:00,2022-12-02 16:00:00,0.0053905
2022-12-02 17:00:00,2022-12-02 17:00:00,0.00678778
2022-12-02 18:00:00,2022-12-02 18:00:00,0.00659278
2022-12-02 19:00:00,2022-12-02 19:00:00,0.0057883
2022-12-02 20:00:00,2022-12-02 20:00:00,0.00434777
2022-12-02 21:00:00,2022-12-02 21:00:00,0.0034343
2022-12-02 22:00:00,2022-12-02 22:00:00,1.555e-05
2022-12-02 23:00:00,2022-12-02 23:00:00,-0.00159782
2022-12-03 00:00:00,2022-12-03 00:00:00,-6.347e-05
2022-12-03 01:00:00,2022-12-03 01:00:00,0.0004085
2022-12-03 02:00:00,2022-12-03 02:00:00,0.00083233
2022-12-03 03:00:00,2022-12-03 03:00:00,0.00145018
2022-12-03 04:00:00,2022-12-03 04:00:00,0.0017889
2022-12-03 05:00:00,2022-12-03 05:00:00,0.00062177
2022-12-03 06:00:00,2022-12-03 06:00:00,-0.0005584
2022-12-03 07:00:00,2022-12-03 07:00:00,-0.0010406
2022-12-03 08:00:00,2022-12-03 08:00:00,-0.00388032
2022-12-03 09:00:00,2022-12-03 09:00:00,-0.00481347
2022-12-03 10:00:00,2022-12-03 10:00:00,-0.00542665
2022-12-03 11:00:00,2022-12-03 11:00:00,-0.00441125
2022-12-03 12:00:00,2022-12-03 12:00:00,-0.0018486
2022-12-03 13:00:00,2022-12-03 13:00:00,-0.00050072
2022-12-03 14:00:00,2022-12-03 14:00:00,-0.00066692
2022-12-03 15:00:00,2022-12-03 15:00:00,-0.00174803
2022-12-03 16:00:00,2022-12-03 16:00:00,-0.00307865
2022-12-03 17:00:00,2022-12-03 17:00:00,-0.00465733
2022-12-03 18:00:00,2022-12-03 18:00:00,-0.00436818
2022-12-03 19:00:00,2022-12-03 19:00:00,-0.0052256
2022-12-03 20:00:00,2022-12-03 20:00:00,-0.00694767
2022-12-03 21:00:00,2022-12-03 21:00:00,-0.00632275
2022-12-03 22:00:00,2022-12-03 22:00:00,-0.00529043
2022-12-03 23:00:00,2022-12-03 23:00:00,-0.0057015
2022-12-04 00:00:00,2022-12-04 00:00:00,-0.00352495
2022-12-04 01:00:00,2022-12-04 01:00:00,-0.00145128
2022-12-04 02:00:00,2022-12-04 02:00:00,-0.00060023
2022-12-04 03:00:00,2022-12-04 03:00:00,0.00071187
2022-12-04 04:00:00,2022-12-04 04:00:00,0.00213838
2022-12-04 05:00:00,2022-12-04 05:00:00,0.00258497
2022-12-04 06:00:00,2022-12-04 06:00:00,0.000585
2022-12-04 07:00:00,2022-12-04 07:00:00,-0.00038187
2022-12-04 08:00:00,2022-12-04 08:00:00,-0.00042828
2022-12-04 09:00:00,2022-12-04 09:00:00,-0.00067125
2022-12-04 10:00:00,2022-12-04 10:00:00,-0.00140098
2022-12-04 11:00:00,2022-12-04 11:00:00,-0.00091057
2022-12-04 12:00:00,2022-12-04 12:00:00,-0.00020602
2022-12-04 13:00:00,2022-12-04 13:00:00,0.00077497
2022-12-04 14:00:00,2022-12-04 14:00:00,0.0007377
2022-12-04 15:00:00,2022-12-04 15:00:00,0.00274907
2022-12-04 16:00:00,2022-12-04 16:00:00,0.00375402
2022-12-04 17:00:00,2022-12-04 17:00:00,0.00341152
2022-12-04 18:00:00,2022-12-04 18:00:00,0.00534007
2022-12-04 19:00:00,2022-12-04 19:00:00,0.00796722
2022-12-04 20:00:00,2022-12-04 20:00:00,0.00978027
2022-12-04 21:00:00,2022-12-04 21:00:00,0.00928257
2022-12-04 22:00:00,2022-12-04 22:00:00,0.00684848
2022-12-04 23:00:00,2022-12-04 23:00:00,0.00549447
2022-12-05 00:00:00,2022-12-05 00:00:00,0.00564735
2022-12-05 01:00:00,2022-12-05 01:00:00,0.00550328
2022-12-05 02:00:00,2022-12-05 02:00:00,0.00354238
2022-12-05 03:00:00,2022-12-05 03:00:00,0.00099662
2022-12-05 04:00:00,2022-12-05 04:00:00,-0.00092513
2022-12-05 05:00:00,2022-12-05 05:00:00,-0.00065447
2022-12-05 06:00:00,2022-12-05 06:00:00,-0.00247178
2022-12-05 07:00:00,2022-12-05 07:00:00,-0.00280842
2022-12-05 08:00:00,2022-12-05 08:00:00,-0.00244787
2022-12-05 09:00:00,2022-12-05 09:00:00,-0.00335728
2022-12-05 10:00:00,2022-12-05 10:00:00,-0.00169897
