start_time,datetime,max_priority_fee_mean
2024-09-25 10:00:00,2024-09-25 10:00:00,9.081697092
2024-09-25 11:00:00,2024-09-25 11:00:00,7.393593319
2024-09-25 12:00:00,2024-09-25 12:00:00,11.491807394
2024-09-25 13:00:00,2024-09-25 13:00:00,9.15158178
2024-09-25 14:00:00,2024-09-25 14:00:00,11.15973482
2024-09-25 15:00:00,2024-09-25 15:00:00,9.616885284
2024-09-25 16:00:00,2024-09-25 16:00:00,17.267810827
2024-09-25 17:00:00,2024-09-25 17:00:00,10.124444118
2024-09-25 18:00:00,2024-09-25 18:00:00,10.146743039
2024-09-25 19:00:00,2024-09-25 19:00:00,9.861705825
2024-09-25 20:00:00,2024-09-25 20:00:00,10.56776845
2024-09-25 21:00:00,2024-09-25 21:00:00,8.783774826
2024-09-25 22:00:00,2024-09-25 22:00:00,6.980034775
2024-09-25 23:00:00,2024-09-25 23:00:00,7.67334314
2024-09-26 00:00:00,2024-09-26 00:00:00,6.615928336
2024-09-26 01:00:00,2024-09-26 01:00:00,5.473820683
2024-09-26 02:00:00,2024-09-26 02:00:00,6.820272242
2024-09-26 03:00:00,2024-09-26 03:00:00,6.462751547
2024-09-26 04:00:00,2024-09-26 04:00:00,6.674826637
2024-09-26 05:00:00,2024-09-26 05:00:00,5.99955068
2024-09-26 06:00:00,2024-09-26 06:00:00,7.188189801
2024-09-26 07:00:00,2024-09-26 07:00:00,9.158153113
2024-09-26 08:00:00,2024-09-26 08:00:00,9.271755878
2024-09-26 09:00:00,2024-09-26 09:00:00,6.67482439
2024-09-26 10:00:00,2024-09-26 10:00:00,5.510032939
2024-09-26 11:00:00,2024-09-26 11:00:00,6.022245545
2024-09-26 12:00:00,2024-09-26 12:00:00,14.659780089
2024-09-26 13:00:00,2024-09-26 13:00:00,10.166892919
2024-09-26 14:00:00,2024-09-26 14:00:00,10.7700602
2024-09-26 15:00:00,2024-09-26 15:00:00,11.467474279
2024-09-26 16:00:00,2024-09-26 16:00:00,15.282395694
2024-09-26 17:00:00,2024-09-26 17:00:00,11.072319149
2024-09-26 18:00:00,2024-09-26 18:00:00,8.774231695
2024-09-26 19:00:00,2024-09-26 19:00:00,7.549530369
2024-09-26 20:00:00,2024-09-26 20:00:00,12.457048671
2024-09-26 21:00:00,2024-09-26 21:00:00,10.499666646
2024-09-26 22:00:00,2024-09-26 22:00:00,7.097301185
2024-09-26 23:00:00,2024-09-26 23:00:00,9.840630573
2024-09-27 00:00:00,2024-09-27 00:00:00,11.589924992
2024-09-27 01:00:00,2024-09-27 01:00:00,5.187084648
2024-09-27 02:00:00,2024-09-27 02:00:00,6.685819271
2024-09-27 03:00:00,2024-09-27 03:00:00,6.918720732
2024-09-27 04:00:00,2024-09-27 04:00:00,5.758778192
2024-09-27 05:00:00,2024-09-27 05:00:00,4.508218185
2024-09-27 06:00:00,2024-09-27 06:00:00,4.75644814
2024-09-27 07:00:00,2024-09-27 07:00:00,5.222660609
2024-09-27 08:00:00,2024-09-27 08:00:00,4.875675562
2024-09-27 09:00:00,2024-09-27 09:00:00,8.233613392
2024-09-27 10:00:00,2024-09-27 10:00:00,6.460480885
2024-09-27 11:00:00,2024-09-27 11:00:00,4.967110254
2024-09-27 12:00:00,2024-09-27 12:00:00,5.609036925
2024-09-27 13:00:00,2024-09-27 13:00:00,6.568258306
2024-09-27 14:00:00,2024-09-27 14:00:00,8.407947528
2024-09-27 15:00:00,2024-09-27 15:00:00,9.502176346
2024-09-27 16:00:00,2024-09-27 16:00:00,7.763731541
2024-09-27 17:00:00,2024-09-27 17:00:00,7.18582318
2024-09-27 18:00:00,2024-09-27 18:00:00,7.722270686
2024-09-27 19:00:00,2024-09-27 19:00:00,13.068566675
2024-09-27 20:00:00,2024-09-27 20:00:00,7.090167247
2024-09-27 21:00:00,2024-09-27 21:00:00,4.328436538
2024-09-27 22:00:00,2024-09-27 22:00:00,4.547748833
2024-09-27 23:00:00,2024-09-27 23:00:00,4.557815654
2024-09-28 00:00:00,2024-09-28 00:00:00,5.711733784
2024-09-28 01:00:00,2024-09-28 01:00:00,4.786794279
2024-09-28 02:00:00,2024-09-28 02:00:00,4.010978428
2024-09-28 03:00:00,2024-09-28 03:00:00,4.331767638
2024-09-28 04:00:00,2024-09-28 04:00:00,3.769254917
2024-09-28 05:00:00,2024-09-28 05:00:00,3.572879619
2024-09-28 06:00:00,2024-09-28 06:00:00,3.649164647
2024-09-28 07:00:00,2024-09-28 07:00:00,3.20321897
2024-09-28 08:00:00,2024-09-28 08:00:00,5.123037337
2024-09-28 09:00:00,2024-09-28 09:00:00,4.600862824
2024-09-28 10:00:00,2024-09-28 10:00:00,3.086464793
2024-09-28 11:00:00,2024-09-28 11:00:00,3.339287475
2024-09-28 12:00:00,2024-09-28 12:00:00,3.825833222
2024-09-28 13:00:00,2024-09-28 13:00:00,3.752035116
2024-09-28 14:00:00,2024-09-28 14:00:00,4.221596329
2024-09-28 15:00:00,2024-09-28 15:00:00,3.834789586
2024-09-28 16:00:00,2024-09-28 16:00:00,3.742394258
2024-09-28 17:00:00,2024-09-28 17:00:00,4.072684512
2024-09-28 18:00:00,2024-09-28 18:00:00,3.530346108
2024-09-28 19:00:00,2024-09-28 19:00:00,5.483572435
2024-09-28 20:00:00,2024-09-28 20:00:00,4.018665341
2024-09-28 21:00:00,2024-09-28 21:00:00,3.880368364
2024-09-28 22:00:00,2024-09-28 22:00:00,3.66498995
2024-09-28 23:00:00,2024-09-28 23:00:00,4.310631798
2024-09-29 00:00:00,2024-09-29 00:00:00,3.995187916
2024-09-29 01:00:00,2024-09-29 01:00:00,7.486061663
2024-09-29 02:00:00,2024-09-29 02:00:00,6.52732619
2024-09-29 03:00:00,2024-09-29 03:00:00,3.65230841
2024-09-29 04:00:00,2024-09-29 04:00:00,3.703421317
2024-09-29 05:00:00,2024-09-29 05:00:00,3.379985786
2024-09-29 06:00:00,2024-09-29 06:00:00,3.406994627
2024-09-29 07:00:00,2024-09-29 07:00:00,4.20170513
2024-09-29 08:00:00,2024-09-29 08:00:00,5.039477309
2024-09-29 09:00:00,2024-09-29 09:00:00,3.879550092
2024-09-29 10:00:00,2024-09-29 10:00:00,3.364128663
2024-09-29 11:00:00,2024-09-29 11:00:00,2.964703214
2024-09-29 12:00:00,2024-09-29 12:00:00,3.649063393
2024-09-29 13:00:00,2024-09-29 13:00:00,5.943942852
2024-09-29 14:00:00,2024-09-29 14:00:00,5.182615046
2024-09-29 15:00:00,2024-09-29 15:00:00,5.818491095
2024-09-29 16:00:00,2024-09-29 16:00:00,4.914626583
2024-09-29 17:00:00,2024-09-29 17:00:00,4.227129698
2024-09-29 18:00:00,2024-09-29 18:00:00,4.398076343
2024-09-29 19:00:00,2024-09-29 19:00:00,4.896623373
2024-09-29 20:00:00,2024-09-29 20:00:00,4.607763739
2024-09-29 21:00:00,2024-09-29 21:00:00,5.201956057
2024-09-29 22:00:00,2024-09-29 22:00:00,4.630281767
2024-09-29 23:00:00,2024-09-29 23:00:00,4.072260856
2024-09-30 00:00:00,2024-09-30 00:00:00,4.094622315
2024-09-30 01:00:00,2024-09-30 01:00:00,3.468591561
2024-09-30 02:00:00,2024-09-30 02:00:00,5.785424147
2024-09-30 03:00:00,2024-09-30 03:00:00,4.25550683
2024-09-30 04:00:00,2024-09-30 04:00:00,3.266669757
2024-09-30 05:00:00,2024-09-30 05:00:00,3.83033864
2024-09-30 06:00:00,2024-09-30 06:00:00,4.16269156
2024-09-30 07:00:00,2024-09-30 07:00:00,3.750855086
2024-09-30 08:00:00,2024-09-30 08:00:00,3.262175833
2024-09-30 09:00:00,2024-09-30 09:00:00,4.825959399
2024-09-30 10:00:00,2024-09-30 10:00:00,5.136435278
2024-09-30 11:00:00,2024-09-30 11:00:00,4.069993284
2024-09-30 12:00:00,2024-09-30 12:00:00,7.130018453
2024-09-30 13:00:00,2024-09-30 13:00:00,7.673033572
2024-09-30 14:00:00,2024-09-30 14:00:00,7.297379963
2024-09-30 15:00:00,2024-09-30 15:00:00,9.957328685
2024-09-30 16:00:00,2024-09-30 16:00:00,8.887263203
2024-09-30 17:00:00,2024-09-30 17:00:00,6.645715703
2024-09-30 18:00:00,2024-09-30 18:00:00,7.933246224
2024-09-30 19:00:00,2024-09-30 19:00:00,10.257572439
2024-09-30 20:00:00,2024-09-30 20:00:00,9.102451743
2024-09-30 21:00:00,2024-09-30 21:00:00,7.392345256
2024-09-30 22:00:00,2024-09-30 22:00:00,5.843052526
2024-09-30 23:00:00,2024-09-30 23:00:00,5.311186433
2024-10-01 00:00:00,2024-10-01 00:00:00,4.496081072
2024-10-01 01:00:00,2024-10-01 01:00:00,3.505682315
2024-10-01 02:00:00,2024-10-01 02:00:00,3.516399872
2024-10-01 03:00:00,2024-10-01 03:00:00,5.714202168
2024-10-01 04:00:00,2024-10-01 04:00:00,10.510821141
2024-10-01 05:00:00,2024-10-01 05:00:00,6.264379081
2024-10-01 06:00:00,2024-10-01 06:00:00,5.234825945
2024-10-01 07:00:00,2024-10-01 07:00:00,5.336559775
2024-10-01 08:00:00,2024-10-01 08:00:00,5.537033071
2024-10-01 09:00:00,2024-10-01 09:00:00,6.213390243
2024-10-01 10:00:00,2024-10-01 10:00:00,5.137071822
2024-10-01 11:00:00,2024-10-01 11:00:00,5.934993823
2024-10-01 12:00:00,2024-10-01 12:00:00,6.703435315
2024-10-01 13:00:00,2024-10-01 13:00:00,7.669858021
2024-10-01 14:00:00,2024-10-01 14:00:00,9.1067924
2024-10-01 15:00:00,2024-10-01 15:00:00,12.609052683
2024-10-01 16:00:00,2024-10-01 16:00:00,9.938127191
2024-10-01 17:00:00,2024-10-01 17:00:00,13.78824764
2024-10-01 18:00:00,2024-10-01 18:00:00,8.782668181
2024-10-01 19:00:00,2024-10-01 19:00:00,6.917705567
2024-10-01 20:00:00,2024-10-01 20:00:00,8.251742107
2024-10-01 21:00:00,2024-10-01 21:00:00,5.664990042
2024-10-01 22:00:00,2024-10-01 22:00:00,4.187404127
2024-10-01 23:00:00,2024-10-01 23:00:00,4.669565053
2024-10-02 00:00:00,2024-10-02 00:00:00,4.733784558
2024-10-02 01:00:00,2024-10-02 01:00:00,3.378882453
2024-10-02 02:00:00,2024-10-02 02:00:00,4.904711315
2024-10-02 03:00:00,2024-10-02 03:00:00,3.054080262
2024-10-02 04:00:00,2024-10-02 04:00:00,3.06119122
2024-10-02 05:00:00,2024-10-02 05:00:00,3.733413861
2024-10-02 06:00:00,2024-10-02 06:00:00,3.511793883
2024-10-02 07:00:00,2024-10-02 07:00:00,3.260897307
2024-10-02 08:00:00,2024-10-02 08:00:00,3.313532223
2024-10-02 09:00:00,2024-10-02 09:00:00,3.799615217
2024-10-02 10:00:00,2024-10-02 10:00:00,3.455135691
2024-10-02 11:00:00,2024-10-02 11:00:00,3.778421221
2024-10-02 12:00:00,2024-10-02 12:00:00,5.029608637
2024-10-02 13:00:00,2024-10-02 13:00:00,6.24389277
2024-10-02 14:00:00,2024-10-02 14:00:00,5.721453053
2024-10-02 15:00:00,2024-10-02 15:00:00,6.146141145
2024-10-02 16:00:00,2024-10-02 16:00:00,10.506585024
2024-10-02 17:00:00,2024-10-02 17:00:00,12.94012113
2024-10-02 18:00:00,2024-10-02 18:00:00,11.608244634
2024-10-02 19:00:00,2024-10-02 19:00:00,14.123994823
2024-10-02 20:00:00,2024-10-02 20:00:00,7.958362222
2024-10-02 21:00:00,2024-10-02 21:00:00,5.792953766
2024-10-02 22:00:00,2024-10-02 22:00:00,4.836721986
2024-10-02 23:00:00,2024-10-02 23:00:00,3.844651973
2024-10-03 00:00:00,2024-10-03 00:00:00,4.768861643
2024-10-03 01:00:00,2024-10-03 01:00:00,4.043006406
2024-10-03 02:00:00,2024-10-03 02:00:00,3.459042442
2024-10-03 03:00:00,2024-10-03 03:00:00,3.197022974
2024-10-03 04:00:00,2024-10-03 04:00:00,3.266479581
2024-10-03 05:00:00,2024-10-03 05:00:00,2.54786453
2024-10-03 06:00:00,2024-10-03 06:00:00,3.169529938
2024-10-03 07:00:00,2024-10-03 07:00:00,3.505916391
2024-10-03 08:00:00,2024-10-03 08:00:00,5.244743251
2024-10-03 09:00:00,2024-10-03 09:00:00,4.280582626
2024-10-03 10:00:00,2024-10-03 10:00:00,3.012343298
2024-10-03 11:00:00,2024-10-03 11:00:00,3.388415001
2024-10-03 12:00:00,2024-10-03 12:00:00,5.217370103
2024-10-03 13:00:00,2024-10-03 13:00:00,4.956931762
2024-10-03 14:00:00,2024-10-03 14:00:00,6.403062295
2024-10-03 15:00:00,2024-10-03 15:00:00,6.318131226
2024-10-03 16:00:00,2024-10-03 16:00:00,5.569489099
2024-10-03 17:00:00,2024-10-03 17:00:00,4.634010663
2024-10-03 18:00:00,2024-10-03 18:00:00,10.730071549
2024-10-03 19:00:00,2024-10-03 19:00:00,6.41241311
2024-10-03 20:00:00,2024-10-03 20:00:00,4.415048944
2024-10-03 21:00:00,2024-10-03 21:00:00,3.959918984
2024-10-03 22:00:00,2024-10-03 22:00:00,4.236230783
2024-10-03 23:00:00,2024-10-03 23:00:00,2.798075166
2024-10-04 00:00:00,2024-10-04 00:00:00,3.582103106
2024-10-04 01:00:00,2024-10-04 01:00:00,3.577981647
2024-10-04 02:00:00,2024-10-04 02:00:00,3.772826548
2024-10-04 03:00:00,2024-10-04 03:00:00,2.844645905
2024-10-04 04:00:00,2024-10-04 04:00:00,2.96697393
2024-10-04 05:00:00,2024-10-04 05:00:00,2.931820211
2024-10-04 06:00:00,2024-10-04 06:00:00,3.329471906
2024-10-04 07:00:00,2024-10-04 07:00:00,3.464643233
2024-10-04 08:00:00,2024-10-04 08:00:00,3.317050666
2024-10-04 09:00:00,2024-10-04 09:00:00,3.887569587
2024-10-04 10:00:00,2024-10-04 10:00:00,3.578728853
2024-10-04 11:00:00,2024-10-04 11:00:00,5.905556335
2024-10-04 12:00:00,2024-10-04 12:00:00,3.858346831
2024-10-04 13:00:00,2024-10-04 13:00:00,4.573335942
2024-10-04 14:00:00,2024-10-04 14:00:00,5.51783336
2024-10-04 15:00:00,2024-10-04 15:00:00,6.782037291
2024-10-04 16:00:00,2024-10-04 16:00:00,7.908716016
2024-10-04 17:00:00,2024-10-04 17:00:00,5.388723949
2024-10-04 18:00:00,2024-10-04 18:00:00,4.984009289
2024-10-04 19:00:00,2024-10-04 19:00:00,4.806724651
2024-10-04 20:00:00,2024-10-04 20:00:00,4.322623801
2024-10-04 21:00:00,2024-10-04 21:00:00,5.500384368
2024-10-04 22:00:00,2024-10-04 22:00:00,3.254696374
2024-10-04 23:00:00,2024-10-04 23:00:00,2.634594269
2024-10-05 00:00:00,2024-10-05 00:00:00,2.516209711
2024-10-05 01:00:00,2024-10-05 01:00:00,2.887751801
2024-10-05 02:00:00,2024-10-05 02:00:00,3.382221589
2024-10-05 03:00:00,2024-10-05 03:00:00,4.555611238
2024-10-05 04:00:00,2024-10-05 04:00:00,3.785754311
2024-10-05 05:00:00,2024-10-05 05:00:00,3.54375917
2024-10-05 06:00:00,2024-10-05 06:00:00,2.319220825
2024-10-05 07:00:00,2024-10-05 07:00:00,3.135551824
2024-10-05 08:00:00,2024-10-05 08:00:00,3.10546147
2024-10-05 09:00:00,2024-10-05 09:00:00,2.960665012
2024-10-05 10:00:00,2024-10-05 10:00:00,8.088177576
2024-10-05 11:00:00,2024-10-05 11:00:00,4.513559326
2024-10-05 12:00:00,2024-10-05 12:00:00,2.971381905
2024-10-05 13:00:00,2024-10-05 13:00:00,4.930604799
2024-10-05 14:00:00,2024-10-05 14:00:00,4.415444745
2024-10-05 15:00:00,2024-10-05 15:00:00,3.934075744
2024-10-05 16:00:00,2024-10-05 16:00:00,4.085640884
2024-10-05 17:00:00,2024-10-05 17:00:00,5.737318028
2024-10-05 18:00:00,2024-10-05 18:00:00,8.72015334
2024-10-05 19:00:00,2024-10-05 19:00:00,6.222055123
2024-10-05 20:00:00,2024-10-05 20:00:00,3.519109872
2024-10-05 21:00:00,2024-10-05 21:00:00,5.067408183
2024-10-05 22:00:00,2024-10-05 22:00:00,4.608610761
2024-10-05 23:00:00,2024-10-05 23:00:00,3.666645371
2024-10-06 00:00:00,2024-10-06 00:00:00,3.045021945
2024-10-06 01:00:00,2024-10-06 01:00:00,6.513323647
2024-10-06 02:00:00,2024-10-06 02:00:00,7.617217022
2024-10-06 03:00:00,2024-10-06 03:00:00,4.564274852
2024-10-06 04:00:00,2024-10-06 04:00:00,2.957145152
2024-10-06 05:00:00,2024-10-06 05:00:00,2.403306486
2024-10-06 06:00:00,2024-10-06 06:00:00,2.757650897
2024-10-06 07:00:00,2024-10-06 07:00:00,2.652039909
2024-10-06 08:00:00,2024-10-06 08:00:00,4.941659512
2024-10-06 09:00:00,2024-10-06 09:00:00,9.595410701
2024-10-06 10:00:00,2024-10-06 10:00:00,4.886261322
2024-10-06 11:00:00,2024-10-06 11:00:00,5.518512808
2024-10-06 12:00:00,2024-10-06 12:00:00,5.305019398
2024-10-06 13:00:00,2024-10-06 13:00:00,5.120628539
2024-10-06 14:00:00,2024-10-06 14:00:00,8.447772056
2024-10-06 15:00:00,2024-10-06 15:00:00,9.299605267
2024-10-06 16:00:00,2024-10-06 16:00:00,9.158417386
2024-10-06 17:00:00,2024-10-06 17:00:00,4.84077776
2024-10-06 18:00:00,2024-10-06 18:00:00,4.771593676
2024-10-06 19:00:00,2024-10-06 19:00:00,4.055710368
2024-10-06 20:00:00,2024-10-06 20:00:00,4.323345378
2024-10-06 21:00:00,2024-10-06 21:00:00,4.957698774
2024-10-06 22:00:00,2024-10-06 22:00:00,5.037080452
2024-10-06 23:00:00,2024-10-06 23:00:00,4.185858755
2024-10-07 00:00:00,2024-10-07 00:00:00,6.195546898
2024-10-07 01:00:00,2024-10-07 01:00:00,5.983812652
2024-10-07 02:00:00,2024-10-07 02:00:00,5.780231533
2024-10-07 03:00:00,2024-10-07 03:00:00,4.473846226
2024-10-07 04:00:00,2024-10-07 04:00:00,4.115521884
2024-10-07 05:00:00,2024-10-07 05:00:00,3.89287159
2024-10-07 06:00:00,2024-10-07 06:00:00,5.601568517
2024-10-07 07:00:00,2024-10-07 07:00:00,4.615830148
2024-10-07 08:00:00,2024-10-07 08:00:00,5.356696299
2024-10-07 09:00:00,2024-10-07 09:00:00,4.865020355
2024-10-07 10:00:00,2024-10-07 10:00:00,4.691034342
2024-10-07 11:00:00,2024-10-07 11:00:00,7.605277957
2024-10-07 12:00:00,2024-10-07 12:00:00,22.673240714
2024-10-07 13:00:00,2024-10-07 13:00:00,13.835334735
2024-10-07 14:00:00,2024-10-07 14:00:00,18.352842508
2024-10-07 15:00:00,2024-10-07 15:00:00,13.968520184
2024-10-07 16:00:00,2024-10-07 16:00:00,13.052289554
2024-10-07 17:00:00,2024-10-07 17:00:00,14.893253107
2024-10-07 18:00:00,2024-10-07 18:00:00,15.323645301
2024-10-07 19:00:00,2024-10-07 19:00:00,11.056154266
2024-10-07 20:00:00,2024-10-07 20:00:00,9.001283646
2024-10-07 21:00:00,2024-10-07 21:00:00,7.697158879
2024-10-07 22:00:00,2024-10-07 22:00:00,5.763950198
2024-10-07 23:00:00,2024-10-07 23:00:00,5.340051994
2024-10-08 00:00:00,2024-10-08 00:00:00,5.634040256
2024-10-08 01:00:00,2024-10-08 01:00:00,4.979223014
2024-10-08 02:00:00,2024-10-08 02:00:00,5.343629363
2024-10-08 03:00:00,2024-10-08 03:00:00,4.734581352
2024-10-08 04:00:00,2024-10-08 04:00:00,315.042863092
2024-10-08 05:00:00,2024-10-08 05:00:00,5.460329594
2024-10-08 06:00:00,2024-10-08 06:00:00,5.921378034
2024-10-08 07:00:00,2024-10-08 07:00:00,5.461999074
2024-10-08 08:00:00,2024-10-08 08:00:00,6.430413663
2024-10-08 09:00:00,2024-10-08 09:00:00,12.546478556
2024-10-08 10:00:00,2024-10-08 10:00:00,6.635773732
2024-10-08 11:00:00,2024-10-08 11:00:00,7.696720192
2024-10-08 12:00:00,2024-10-08 12:00:00,7.418463186
2024-10-08 13:00:00,2024-10-08 13:00:00,9.791947848
2024-10-08 14:00:00,2024-10-08 14:00:00,11.489180808
2024-10-08 15:00:00,2024-10-08 15:00:00,10.926834514
2024-10-08 16:00:00,2024-10-08 16:00:00,12.532023195
2024-10-08 17:00:00,2024-10-08 17:00:00,11.509922771
2024-10-08 18:00:00,2024-10-08 18:00:00,10.497390498
2024-10-08 19:00:00,2024-10-08 19:00:00,16.240576559
2024-10-08 20:00:00,2024-10-08 20:00:00,11.3595507
2024-10-08 21:00:00,2024-10-08 21:00:00,12.805020616
2024-10-08 22:00:00,2024-10-08 22:00:00,13.34866906
2024-10-08 23:00:00,2024-10-08 23:00:00,7.317533863
2024-10-09 00:00:00,2024-10-09 00:00:00,8.792062698
2024-10-09 01:00:00,2024-10-09 01:00:00,14.196767765
2024-10-09 02:00:00,2024-10-09 02:00:00,8.14292015
2024-10-09 03:00:00,2024-10-09 03:00:00,6.898430519
2024-10-09 04:00:00,2024-10-09 04:00:00,5.413254312
2024-10-09 05:00:00,2024-10-09 05:00:00,4.370621867
2024-10-09 06:00:00,2024-10-09 06:00:00,4.461341257
2024-10-09 07:00:00,2024-10-09 07:00:00,4.218114743
2024-10-09 08:00:00,2024-10-09 08:00:00,5.673795918
2024-10-09 09:00:00,2024-10-09 09:00:00,5.277071806
2024-10-09 10:00:00,2024-10-09 10:00:00,8.286052513
2024-10-09 11:00:00,2024-10-09 11:00:00,8.289416216
2024-10-09 12:00:00,2024-10-09 12:00:00,6.940304255
2024-10-09 13:00:00,2024-10-09 13:00:00,12.712970754
2024-10-09 14:00:00,2024-10-09 14:00:00,12.300374062
2024-10-09 15:00:00,2024-10-09 15:00:00,16.317201463
2024-10-09 16:00:00,2024-10-09 16:00:00,23.576778328
2024-10-09 17:00:00,2024-10-09 17:00:00,12.056763448
2024-10-09 18:00:00,2024-10-09 18:00:00,12.573638497
2024-10-09 19:00:00,2024-10-09 19:00:00,11.960019664
2024-10-09 20:00:00,2024-10-09 20:00:00,21.07245991
2024-10-09 21:00:00,2024-10-09 21:00:00,15.721059611
2024-10-09 22:00:00,2024-10-09 22:00:00,6.63605659
2024-10-09 23:00:00,2024-10-09 23:00:00,10.364253416
2024-10-10 00:00:00,2024-10-10 00:00:00,4.983481601
2024-10-10 01:00:00,2024-10-10 01:00:00,5.766472601
2024-10-10 02:00:00,2024-10-10 02:00:00,5.062013337
2024-10-10 03:00:00,2024-10-10 03:00:00,5.824489737
2024-10-10 04:00:00,2024-10-10 04:00:00,6.224430243
2024-10-10 05:00:00,2024-10-10 05:00:00,5.363196153
2024-10-10 06:00:00,2024-10-10 06:00:00,4.692082589
2024-10-10 07:00:00,2024-10-10 07:00:00,5.118326362
2024-10-10 08:00:00,2024-10-10 08:00:00,5.238806996
2024-10-10 09:00:00,2024-10-10 09:00:00,5.54000737
2024-10-10 10:00:00,2024-10-10 10:00:00,5.865015113
2024-10-10 11:00:00,2024-10-10 11:00:00,5.972739468
2024-10-10 12:00:00,2024-10-10 12:00:00,6.859564908
2024-10-10 13:00:00,2024-10-10 13:00:00,8.091460842
2024-10-10 14:00:00,2024-10-10 14:00:00,16.320583374
2024-10-10 15:00:00,2024-10-10 15:00:00,12.914666253
2024-10-10 16:00:00,2024-10-10 16:00:00,10.194708641
2024-10-10 17:00:00,2024-10-10 17:00:00,8.904146263
2024-10-10 18:00:00,2024-10-10 18:00:00,8.016005701
2024-10-10 19:00:00,2024-10-10 19:00:00,5.645570761
2024-10-10 20:00:00,2024-10-10 20:00:00,6.748237632
2024-10-10 21:00:00,2024-10-10 21:00:00,5.268592813
2024-10-10 22:00:00,2024-10-10 22:00:00,6.626530164
2024-10-10 23:00:00,2024-10-10 23:00:00,6.238826723
2024-10-11 00:00:00,2024-10-11 00:00:00,7.516746895
2024-10-11 01:00:00,2024-10-11 01:00:00,11.154684126
2024-10-11 02:00:00,2024-10-11 02:00:00,8.233070659
2024-10-11 03:00:00,2024-10-11 03:00:00,9.998802903
2024-10-11 04:00:00,2024-10-11 04:00:00,7.18583481
2024-10-11 05:00:00,2024-10-11 05:00:00,5.273578638
2024-10-11 06:00:00,2024-10-11 06:00:00,4.985983072
2024-10-11 07:00:00,2024-10-11 07:00:00,5.813416517
2024-10-11 08:00:00,2024-10-11 08:00:00,5.86472533
2024-10-11 09:00:00,2024-10-11 09:00:00,6.465123721
2024-10-11 10:00:00,2024-10-11 10:00:00,5.676207643
2024-10-11 11:00:00,2024-10-11 11:00:00,6.471384587
2024-10-11 12:00:00,2024-10-11 12:00:00,8.549481861
2024-10-11 13:00:00,2024-10-11 13:00:00,11.9504163
2024-10-11 14:00:00,2024-10-11 14:00:00,13.813385252
2024-10-11 15:00:00,2024-10-11 15:00:00,11.763770374
2024-10-11 16:00:00,2024-10-11 16:00:00,10.00489878
2024-10-11 17:00:00,2024-10-11 17:00:00,8.417261094
2024-10-11 18:00:00,2024-10-11 18:00:00,7.984059145
2024-10-11 19:00:00,2024-10-11 19:00:00,6.159694931
2024-10-11 20:00:00,2024-10-11 20:00:00,6.022683284
2024-10-11 21:00:00,2024-10-11 21:00:00,6.482464791
2024-10-11 22:00:00,2024-10-11 22:00:00,6.701114762
2024-10-11 23:00:00,2024-10-11 23:00:00,5.781302539
2024-10-12 00:00:00,2024-10-12 00:00:00,8.740940696
2024-10-12 01:00:00,2024-10-12 01:00:00,5.952279449
2024-10-12 02:00:00,2024-10-12 02:00:00,6.030038111
2024-10-12 03:00:00,2024-10-12 03:00:00,5.046344845
2024-10-12 04:00:00,2024-10-12 04:00:00,4.673496634
2024-10-12 05:00:00,2024-10-12 05:00:00,4.664739948
2024-10-12 06:00:00,2024-10-12 06:00:00,4.468790546
2024-10-12 07:00:00,2024-10-12 07:00:00,6.476917948
2024-10-12 08:00:00,2024-10-12 08:00:00,4.377308292
2024-10-12 09:00:00,2024-10-12 09:00:00,4.116447761
2024-10-12 10:00:00,2024-10-12 10:00:00,4.609334763
2024-10-12 11:00:00,2024-10-12 11:00:00,4.90934218
2024-10-12 12:00:00,2024-10-12 12:00:00,5.201313619
2024-10-12 13:00:00,2024-10-12 13:00:00,6.734844341
2024-10-12 14:00:00,2024-10-12 14:00:00,14.571398323
2024-10-12 15:00:00,2024-10-12 15:00:00,9.653899099
2024-10-12 16:00:00,2024-10-12 16:00:00,8.230980176
2024-10-12 17:00:00,2024-10-12 17:00:00,13.459402775
2024-10-12 18:00:00,2024-10-12 18:00:00,11.654830422
2024-10-12 19:00:00,2024-10-12 19:00:00,5.175605262
2024-10-12 20:00:00,2024-10-12 20:00:00,4.429350612
2024-10-12 21:00:00,2024-10-12 21:00:00,5.126281958
2024-10-12 22:00:00,2024-10-12 22:00:00,4.927456946
2024-10-12 23:00:00,2024-10-12 23:00:00,6.232812056
2024-10-13 00:00:00,2024-10-13 00:00:00,9.593822496
2024-10-13 01:00:00,2024-10-13 01:00:00,4.554196793
2024-10-13 02:00:00,2024-10-13 02:00:00,4.211608562
2024-10-13 03:00:00,2024-10-13 03:00:00,4.150029484
2024-10-13 04:00:00,2024-10-13 04:00:00,4.470371281
2024-10-13 05:00:00,2024-10-13 05:00:00,4.192409409
2024-10-13 06:00:00,2024-10-13 06:00:00,4.158961946
2024-10-13 07:00:00,2024-10-13 07:00:00,5.645399435
2024-10-13 08:00:00,2024-10-13 08:00:00,5.259295142
2024-10-13 09:00:00,2024-10-13 09:00:00,5.328969659
2024-10-13 10:00:00,2024-10-13 10:00:00,5.497637994
2024-10-13 11:00:00,2024-10-13 11:00:00,5.71260395
2024-10-13 12:00:00,2024-10-13 12:00:00,8.054550468
2024-10-13 13:00:00,2024-10-13 13:00:00,7.233592108
