start_time,datetime,fees_tips_transaction_mean,fees_tips_transaction_mean_usd,fees_tips_transaction_median,fees_tips_transaction_median_usd
2024-03-20 00:00:00,2024-03-20 00:00:00,0.000275054457374832,0.8897644825690039,2.1e-05,0.067932198999
2024-03-20 01:00:00,2024-03-20 01:00:00,0.000334016706302306,1.060452437325434,2.1e-05,0.06667181839605
2024-03-20 02:00:00,2024-03-20 02:00:00,0.000200935490839243,0.647791295416555,1.536016e-05,0.049519265624240055
2024-03-20 03:00:00,2024-03-20 03:00:00,0.000363429239452003,1.1486573961898658,2.4209708506413e-05,0.0765174006841682
2024-03-20 04:00:00,2024-03-20 04:00:00,0.000407862584197803,1.2761755321109904,2.897580105e-05,0.09066339928202982
2024-03-20 05:00:00,2024-03-20 05:00:00,0.000392648435255803,1.2211097051679871,3.15e-05,0.097962839678025
2024-03-20 06:00:00,2024-03-20 06:00:00,0.000221266630774121,0.6949299461743744,2.3236e-05,0.07297707825538216
2024-03-20 07:00:00,2024-03-20 07:00:00,0.000282832499034158,0.9101512628284004,2.282776314e-05,0.07345944161427276
2024-03-20 08:00:00,2024-03-20 08:00:00,0.000225539761762846,0.7234792573452017,2.44185e-05,0.07832888581331313
2024-03-20 09:00:00,2024-03-20 09:00:00,0.000244588061251755,0.7912029096588304,3.51309279475e-05,0.1136428829306862
2024-03-20 10:00:00,2024-03-20 10:00:00,0.000219297854681736,0.7085305895861003,2.848944914592e-05,0.0920467107607461
2024-03-20 11:00:00,2024-03-20 11:00:00,0.000228451727494854,0.7522954078589281,2.2961541762864e-05,0.07561274591785552
2024-03-20 12:00:00,2024-03-20 12:00:00,0.000335661476729839,1.1261336091262737,3.3425843178e-05,0.11214264378162912
2024-03-20 13:00:00,2024-03-20 13:00:00,0.000321936316256838,1.0771597090483347,3.3195584541e-05,0.11106838334245708
2024-03-20 14:00:00,2024-03-20 14:00:00,0.000433115870196205,1.4663504032430263,2.8614258077881e-05,0.09687599037179888
2024-03-20 15:00:00,2024-03-20 15:00:00,0.000561741252255279,1.8495865337969608,3.71852922965e-05,0.12243611379933853
2024-03-20 16:00:00,2024-03-20 16:00:00,0.000703854409144592,2.2811391111818926,4.2e-05,0.13611883569228
2024-03-20 17:00:00,2024-03-20 17:00:00,0.000355472778282996,1.1728104904574217,3.15e-05,0.103927874949675
2024-03-20 18:00:00,2024-03-20 18:00:00,0.000519340288614922,1.7644426271709108,4.2e-05,0.14269370577588
2024-03-20 19:00:00,2024-03-20 19:00:00,0.000416801751847886,1.4084296500196802,3.30302551425e-05,0.111613711996561
2024-03-20 20:00:00,2024-03-20 20:00:00,0.000640114536685196,2.2156079366419297,4.0372e-05,0.13973831008636836
2024-03-20 21:00:00,2024-03-20 21:00:00,0.000458212641371825,1.6023810975764858,3.15e-05,0.11015628993243
2024-03-20 22:00:00,2024-03-20 22:00:00,0.000651406014877062,2.2932637763542294,3.70608659865e-05,0.1304721472416845
2024-03-20 23:00:00,2024-03-20 23:00:00,0.000328011760928475,1.1534167955298134,3.3013235400198e-05,0.11608736247012463
2024-03-21 00:00:00,2024-03-21 00:00:00,0.000292856412233451,1.0298145929855194,2.88892e-05,0.1015873940160189
2024-03-21 01:00:00,2024-03-21 01:00:00,0.000304989052554849,1.0754689315422628,2.356175e-05,0.08308472020715825
2024-03-21 02:00:00,2024-03-21 02:00:00,0.000275999524728241,0.9771230429695572,2.1055e-05,0.07454116339505015
2024-03-21 03:00:00,2024-03-21 03:00:00,0.000416277392128851,1.461417925425338,2.7075358443e-05,0.095052998106774
2024-03-21 04:00:00,2024-03-21 04:00:00,0.000369908181974494,1.2926352346392187,2.34e-05,0.081770736535488
2024-03-21 05:00:00,2024-03-21 05:00:00,0.000365738311686152,1.2838881059100922,2.820370596435e-05,0.09900631537143262
2024-03-21 06:00:00,2024-03-21 06:00:00,0.000248585884503999,0.8718343228261698,2.1691273191852e-05,0.0760751018191908
2024-03-21 07:00:00,2024-03-21 07:00:00,0.000227224865040873,0.7989787705074239,2.3575185043324e-05,0.08289617580810006
2024-03-21 08:00:00,2024-03-21 08:00:00,0.000237702239234795,0.848462946409121,3.0007e-05,0.10710806812278308
2024-03-21 09:00:00,2024-03-21 09:00:00,0.000235528322420563,0.8330545345463418,2.65842e-05,0.09402728355421516
2024-03-21 10:00:00,2024-03-21 10:00:00,0.000381760428513773,1.3521959923218931,2.8076474900409e-05,0.09944691487973052
2024-03-21 11:00:00,2024-03-21 11:00:00,0.000225864378099116,0.7975643419082361,2.6784894822e-05,0.09458187781348654
2024-03-21 12:00:00,2024-03-21 12:00:00,0.000301403922672731,1.0674685456028872,3.15e-05,0.11156211534447
2024-03-21 13:00:00,2024-03-21 13:00:00,0.000285207740788686,1.0038997911901928,3.3069726597806e-05,0.11640179026855914
2024-03-21 14:00:00,2024-03-21 14:00:00,0.000295222730771386,1.0419942150171373,3.286661e-05,0.11600332195878364
2024-03-21 15:00:00,2024-03-21 15:00:00,0.000360803222678856,1.261889583005435,3.854994e-05,0.13482631155648858
2024-03-21 16:00:00,2024-03-21 16:00:00,0.000412915037448998,1.4569263987475134,3.44687e-05,0.12161910903211218
2024-03-21 17:00:00,2024-03-21 17:00:00,0.000380293349306635,1.3205866762190714,3.29081e-05,0.11427493664803524
2024-03-21 18:00:00,2024-03-21 18:00:00,0.000405552543670293,1.3874869180290803,3.6035258121585e-05,0.12328476300261652
2024-03-21 19:00:00,2024-03-21 19:00:00,0.000260431693742686,0.8962447779306458,3.0593676517173e-05,0.1052845082799597
2024-03-21 20:00:00,2024-03-21 20:00:00,0.000473921350530774,1.6512921139551129,3.4743754669543e-05,0.1210582473879941
2024-03-21 21:00:00,2024-03-21 21:00:00,0.000334276340294099,1.1711531141293017,2.5277316897e-05,0.08856028630297097
2024-03-21 22:00:00,2024-03-21 22:00:00,0.000336528219022318,1.1721635955100584,2.1e-05,0.0731452345281
2024-03-21 23:00:00,2024-03-21 23:00:00,0.000233584898915984,0.8158048796464555,2.1e-05,0.07334336488395
2024-03-22 00:00:00,2024-03-22 00:00:00,0.000215366827956641,0.7527615161742384,2.1e-05,0.0734003095539
2024-03-22 01:00:00,2024-03-22 01:00:00,0.000241783541429736,0.8373420682142133,1.8807354357e-05,0.06513342017328538
2024-03-22 02:00:00,2024-03-22 02:00:00,0.000210977120877223,0.7337513208911929,2.07103e-05,0.07202776262121907
2024-03-22 03:00:00,2024-03-22 03:00:00,0.000214700827473639,0.7561398948132306,1.8562788741e-05,0.06537499315312745
2024-03-22 04:00:00,2024-03-22 04:00:00,0.000232161246672417,0.8151093957339169,2.1321485979736e-05,0.0748589344784762
2024-03-22 05:00:00,2024-03-22 05:00:00,0.000176115865026226,0.6220060262399688,2.1e-05,0.07416780168609
2024-03-22 06:00:00,2024-03-22 06:00:00,0.000281447492615744,0.9940418587541144,2.1e-05,0.07416971044875
2024-03-22 07:00:00,2024-03-22 07:00:00,0.000419821552613193,1.47386633593785,2.1e-05,0.07372464053367
2024-03-22 08:00:00,2024-03-22 08:00:00,0.000409562307816082,1.4264407199437132,2.3222361014061e-05,0.08087980932699623
2024-03-22 09:00:00,2024-03-22 09:00:00,0.000495738412577325,1.71851764060579,2.1e-05,0.07279821280158
2024-03-22 10:00:00,2024-03-22 10:00:00,0.000383229065621562,1.3157068362064386,2.1055e-05,0.0722862901627676
2024-03-22 11:00:00,2024-03-22 11:00:00,0.000291296423137078,0.9919003582624,2.695145e-05,0.09177302152491948
2024-03-22 12:00:00,2024-03-22 12:00:00,0.000486370415164041,1.6592072020551698,2.726394e-05,0.0930083824879497
2024-03-22 13:00:00,2024-03-22 13:00:00,0.000486178981023263,1.6238631506230534,2.1055e-05,0.07032479800835414
2024-03-22 14:00:00,2024-03-22 14:00:00,0.000545789592780091,1.7941699281130237,3.5075957497732e-05,0.11530492514824664
2024-03-22 15:00:00,2024-03-22 15:00:00,0.000365599460897146,1.2244987933896974,3.4381012806e-05,0.11515199883816714
2024-03-22 16:00:00,2024-03-22 16:00:00,0.000482322743684005,1.5978650403268198,2.8779216451376e-05,0.09534135484554204
2024-03-22 17:00:00,2024-03-22 17:00:00,0.000303487554596635,1.012443517241117,2.1055e-05,0.07024010682693115
2024-03-22 18:00:00,2024-03-22 18:00:00,0.000341363167614904,1.1409940438899928,2.1055e-05,0.0703755761406725
2024-03-22 19:00:00,2024-03-22 19:00:00,0.00037642048773128,1.2580042988412412,2.1055e-05,0.07036620315685675
2024-03-22 20:00:00,2024-03-22 20:00:00,0.000216786873366241,0.7191761005595213,2.1e-05,0.0696661097475
2024-03-22 21:00:00,2024-03-22 21:00:00,0.000251999982295455,0.8302974221727126,2.1055e-05,0.06937267242880175
2024-03-22 22:00:00,2024-03-22 22:00:00,0.000246361680387468,0.8099298416988382,2.1e-05,0.06903884828568
2024-03-22 23:00:00,2024-03-22 23:00:00,0.000337657773076336,1.126657188638719,2.1e-05,0.07007035776447
2024-03-23 00:00:00,2024-03-23 00:00:00,0.000202475254947901,0.6720465343450968,2.1e-05,0.06970223213142
2024-03-23 01:00:00,2024-03-23 01:00:00,0.000514088236073093,1.7208917164653543,2.1055e-05,0.07048084851532455
2024-03-23 02:00:00,2024-03-23 02:00:00,0.000218371525023809,0.7290685389959659,2.1e-05,0.07011188531676
2024-03-23 03:00:00,2024-03-23 03:00:00,0.000344166934854418,1.1370416146057645,2.1e-05,0.06937875632016
2024-03-23 04:00:00,2024-03-23 04:00:00,0.000151422643613974,0.5038835853362408,2.1e-05,0.06988093088004
2024-03-23 05:00:00,2024-03-23 05:00:00,0.000252100464454964,0.839923596418008,2.1e-05,0.06996573990021
2024-03-23 06:00:00,2024-03-23 06:00:00,0.000198289814730037,0.6626632632008994,1.7659094166e-05,0.05901479600021491
2024-03-23 07:00:00,2024-03-23 07:00:00,0.00019371746154123,0.6519492361974867,1.685544911289e-05,0.05672641530343112
2024-03-23 08:00:00,2024-03-23 08:00:00,0.000225903013073555,0.757021206065924,1.8298891821e-05,0.06132122350883744
2024-03-23 09:00:00,2024-03-23 09:00:00,0.000228532392476742,0.7665611461601185,1.468374574784e-05,0.04925336337838207
2024-03-23 10:00:00,2024-03-23 10:00:00,0.000193917862980406,0.6491318511776774,1.96982296455e-05,0.06593899127280708
2024-03-23 11:00:00,2024-03-23 11:00:00,0.000167125278710234,0.5623766215727186,2.03598695e-05,0.06851096802012575
2024-03-23 12:00:00,2024-03-23 12:00:00,0.000194683140828872,0.6560196811990924,2.1e-05,0.07076325790989
2024-03-23 13:00:00,2024-03-23 13:00:00,0.000227070503203166,0.7642369417701307,1.8862802e-05,0.06348534886892572
2024-03-23 14:00:00,2024-03-23 14:00:00,0.000332355952197293,1.1350388116666537,2.1e-05,0.07171773180957
2024-03-23 15:00:00,2024-03-23 15:00:00,0.000235756822449339,0.8028893411490585,2.1e-05,0.07151723538246
2024-03-23 16:00:00,2024-03-23 16:00:00,0.000272445384197589,0.9303537958706988,2.1e-05,0.0717113625207
2024-03-23 17:00:00,2024-03-23 17:00:00,0.000259179646749125,0.88233941854172,2.1e-05,0.0714914462682
2024-03-23 18:00:00,2024-03-23 18:00:00,0.000256087682938983,0.8720953038649613,1.74865491755e-05,0.05954967158803492
2024-03-23 19:00:00,2024-03-23 19:00:00,0.000259219883986359,0.8776062593363839,2.1e-05,0.07109690492352
2024-03-23 20:00:00,2024-03-23 20:00:00,0.000217421179118871,0.7364278451608935,2.1e-05,0.07112915499333
2024-03-23 21:00:00,2024-03-23 21:00:00,0.000217680718099262,0.7375450518180067,2.1e-05,0.0711521269473
2024-03-23 22:00:00,2024-03-23 22:00:00,0.000331439164696825,1.1193573104087098,2.1e-05,0.0709225282416
2024-03-23 23:00:00,2024-03-23 23:00:00,0.000378722541006843,1.2610629195291498,2.1e-05,0.06992538981099
2024-03-24 00:00:00,2024-03-24 00:00:00,0.000285272914111603,0.9578115526090668,2.1e-05,0.07050807002631
2024-03-24 01:00:00,2024-03-24 01:00:00,0.000228349009497456,0.7652779723751068,2.1e-05,0.07037839776597
2024-03-24 02:00:00,2024-03-24 02:00:00,0.000280243776297115,0.9372533504082136,2.0013200463888e-05,0.06693258075170791
2024-03-24 03:00:00,2024-03-24 03:00:00,0.000247651047777392,0.819172184966496,2.1e-05,0.06946312579206
2024-03-24 04:00:00,2024-03-24 04:00:00,0.000299534876225693,0.9955502912712908,2.1e-05,0.06979673412369
2024-03-24 05:00:00,2024-03-24 05:00:00,0.00027400240999218,0.9111232289897044,2.8929473475e-05,0.09619738485609042
2024-03-24 06:00:00,2024-03-24 06:00:00,0.000238501958791287,0.7934043501351538,1.9294302237e-05,0.06418472789590123
2024-03-24 07:00:00,2024-03-24 07:00:00,0.000215138303931957,0.7190545929097456,1.5003153e-05,0.050144887616988994
2024-03-24 08:00:00,2024-03-24 08:00:00,0.000211543763867437,0.7145253283764638,1.4798809795114e-05,0.04998551711059127
2024-03-24 09:00:00,2024-03-24 09:00:00,0.000171990490331695,0.5787721321066434,1.427515235764e-05,0.04803789064293354
2024-03-24 10:00:00,2024-03-24 10:00:00,0.000168491440266068,0.5688365720222259,1.4280658266e-05,0.04821230491842517
2024-03-24 11:00:00,2024-03-24 11:00:00,0.000200267368914564,0.6784039382777959,1.5679511697204e-05,0.05311420698892702
2024-03-24 12:00:00,2024-03-24 12:00:00,0.000207366499698309,0.7050940266726179,2.1e-05,0.07140485363676
2024-03-24 13:00:00,2024-03-24 13:00:00,0.00024323272992291,0.8236597826719416,2.1e-05,0.07111236814878
2024-03-24 14:00:00,2024-03-24 14:00:00,0.000334780660027829,1.1375211003980066,2.1e-05,0.07135401162771
2024-03-24 15:00:00,2024-03-24 15:00:00,0.000308726495601595,1.0488695767723657,2.1e-05,0.07134554832846
2024-03-24 16:00:00,2024-03-24 16:00:00,0.000310744530863498,1.0470106550658995,2.1055e-05,0.0709419061412097
2024-03-24 17:00:00,2024-03-24 17:00:00,0.000356423090211302,1.2002604399731116,2.1e-05,0.07071783487566
2024-03-24 18:00:00,2024-03-24 18:00:00,0.000369759312179343,1.2521061198482086,2.1055e-05,0.0712979862441362
2024-03-24 19:00:00,2024-03-24 19:00:00,0.000363693708582563,1.2301955715658832,2.1e-05,0.07103259251739
2024-03-24 20:00:00,2024-03-24 20:00:00,0.000304695470983914,1.0402507419962232,2.1e-05,0.07169540627361
2024-03-24 21:00:00,2024-03-24 21:00:00,0.000298238593842543,1.020985327741819,2.1e-05,0.07189107085818
2024-03-24 22:00:00,2024-03-24 22:00:00,0.000278775891908224,0.9594057444512046,2.1e-05,0.07227138794379
2024-03-24 23:00:00,2024-03-24 23:00:00,0.000285529222777795,0.9864865285228658,2.1e-05,0.07255375438437
2024-03-25 00:00:00,2024-03-25 00:00:00,0.00020617621675071,0.7068860706329008,2.1e-05,0.07199961138699
2024-03-25 01:00:00,2024-03-25 01:00:00,0.00025595438901579,0.8776210720625555,2.1e-05,0.07200518258031
2024-03-25 02:00:00,2024-03-25 02:00:00,0.00026834765874282,0.9232756428932692,2.0459182590006e-05,0.07039176360752943
2024-03-25 03:00:00,2024-03-25 03:00:00,0.000258362742823562,0.8925292888543372,2.1e-05,0.0725457349659
2024-03-25 04:00:00,2024-03-25 04:00:00,0.000207983364275604,0.7257963160314306,2.1055e-05,0.0734753064855308
2024-03-25 05:00:00,2024-03-25 05:00:00,0.000264090713892948,0.920687295962364,2.32784e-05,0.08115441408143574
2024-03-25 06:00:00,2024-03-25 06:00:00,0.000230952377313125,0.800866940805995,2.15689451355e-05,0.07479401298242688
2024-03-25 07:00:00,2024-03-25 07:00:00,0.000247725712445686,0.8536118341500988,2.6674461555434e-05,0.09191470610178228
2024-03-25 08:00:00,2024-03-25 08:00:00,0.00023467902372271,0.8094211015990163,2.1055e-05,0.0726198746859629
2024-03-25 09:00:00,2024-03-25 09:00:00,0.0007178378231237,2.481552052357713,3.569878095e-05,0.1234100242136101
2024-03-25 10:00:00,2024-03-25 10:00:00,0.000267395781642578,0.9238553641370936,2.5790991429e-05,0.08910815881884276
2024-03-25 11:00:00,2024-03-25 11:00:00,0.000286887834186119,0.9858387985941016,2.9714e-05,0.10210685351830254
2024-03-25 12:00:00,2024-03-25 12:00:00,0.000300698106629785,1.0375018210312836,2.4019864756535e-05,0.08287599049139398
2024-03-25 13:00:00,2024-03-25 13:00:00,0.000325948443844453,1.1359934359056203,3.15e-05,0.10978359893046
2024-03-25 14:00:00,2024-03-25 14:00:00,0.000466390719083436,1.661445215832236,4.2e-05,0.14961854129964
2024-03-25 15:00:00,2024-03-25 15:00:00,0.000560862580035245,2.0086910083948086,4.2e-05,0.1504201302702
2024-03-25 16:00:00,2024-03-25 16:00:00,0.000393850448304146,1.4200872410613778,4.2e-05,0.15143733968412
2024-03-25 17:00:00,2024-03-25 17:00:00,0.000467548382432023,1.7013921265438758,4.1309e-05,0.15032199874120908
2024-03-25 18:00:00,2024-03-25 18:00:00,0.000455737411146607,1.65873821279964,4.2e-05,0.15286654822194
2024-03-25 19:00:00,2024-03-25 19:00:00,0.000382538061414114,1.39231085581592,2.6458653774e-05,0.09630066807897482
2024-03-25 20:00:00,2024-03-25 20:00:00,0.000898712973076162,3.260767265829406,3.15e-05,0.11429029284183
2024-03-25 21:00:00,2024-03-25 21:00:00,0.000342028981599302,1.2276848437213348,3.1087572936e-05,0.1115862812067814
2024-03-25 22:00:00,2024-03-25 22:00:00,0.000301177117035672,1.0876974355227609,2.3458e-05,0.08471827705114428
2024-03-25 23:00:00,2024-03-25 23:00:00,0.000363453638253539,1.3050241417093391,2.1055e-05,0.0756005179525056
2024-03-26 00:00:00,2024-03-26 00:00:00,0.000293347471092477,1.055434332855783,2.1055e-05,0.0757537462161146
2024-03-26 01:00:00,2024-03-26 01:00:00,0.000253869516389857,0.9179876120510044,2.1e-05,0.07593562286331
2024-03-26 02:00:00,2024-03-26 02:00:00,0.000280936995664728,1.0176620090084296,2.1e-05,0.07607008873506
2024-03-26 03:00:00,2024-03-26 03:00:00,0.000304146376369494,1.101996185672328,2.1e-05,0.07608809999763
2024-03-26 04:00:00,2024-03-26 04:00:00,0.000265481479055239,0.966322354672636,2.1e-05,0.07643760883185
2024-03-26 05:00:00,2024-03-26 05:00:00,0.000218642601505195,0.7937563269255644,2.1e-05,0.07623803755848
2024-03-26 06:00:00,2024-03-26 06:00:00,0.000256987826033726,0.9379479348555008,2.1e-05,0.07664529069708
2024-03-26 07:00:00,2024-03-26 07:00:00,0.000246616578083632,0.8965854636637642,2.1055e-05,0.07654638258357
2024-03-26 08:00:00,2024-03-26 08:00:00,0.000272203583418199,0.9945151652673312,2.996305e-05,0.10947213570249792
2024-03-26 09:00:00,2024-03-26 09:00:00,0.000243209571887044,0.8913263409449536,2.95723e-05,0.1083780122131392
2024-03-26 10:00:00,2024-03-26 10:00:00,0.000249852168387165,0.9117059715111104,3.15e-05,0.1149429212001
2024-03-26 11:00:00,2024-03-26 11:00:00,0.000343466554368352,1.2473473952271596,3.0771031906664e-05,0.11174935669592448
2024-03-26 12:00:00,2024-03-26 12:00:00,0.000330063379343869,1.2029047325144115,3.15e-05,0.11480067600813
2024-03-26 13:00:00,2024-03-26 13:00:00,0.000463338594546773,1.671857182801623,4.1309e-05,0.1490545988984747
2024-03-26 14:00:00,2024-03-26 14:00:00,0.000520917799743822,1.8719627793407256,4.2e-05,0.15093060127908
2024-03-26 15:00:00,2024-03-26 15:00:00,0.000445492115543674,1.6008712261385782,4.2e-05,0.15092655773664
2024-03-26 16:00:00,2024-03-26 16:00:00,0.000485803853486823,1.7302323816973202,4.2e-05,0.14958662742114
2024-03-26 17:00:00,2024-03-26 17:00:00,0.000481668973578101,1.726268414249018,5.25e-05,0.188156382743175
2024-03-26 18:00:00,2024-03-26 18:00:00,0.000277314160050353,0.9912073861524172,4.4427e-05,0.15879596821380346
2024-03-26 19:00:00,2024-03-26 19:00:00,0.000350530238024477,1.2481169150869893,4.2e-05,0.1495474705095
2024-03-26 20:00:00,2024-03-26 20:00:00,0.000473972262052006,1.6950516688924864,4.2e-05,0.15020324139912
2024-03-26 21:00:00,2024-03-26 21:00:00,0.000395942414928269,1.420235593553331,4.44225e-05,0.15934240252096402
2024-03-26 22:00:00,2024-03-26 22:00:00,0.000324707021145421,1.170674298396566,4.2e-05,0.15142364448792
2024-03-26 23:00:00,2024-03-26 23:00:00,0.000677751671084204,2.431407886626301,3.6854e-05,0.13221229851101754
2024-03-27 00:00:00,2024-03-27 00:00:00,0.000399478848132658,1.4446082092484889,3.425755014e-05,0.1238832503706218
2024-03-27 01:00:00,2024-03-27 01:00:00,0.000295195870438556,1.0644919695622723,2.163501e-05,0.07801699384271402
2024-03-27 02:00:00,2024-03-27 02:00:00,0.00026671429223328,0.9651774099796,3.0007e-05,0.10858840108923148
2024-03-27 03:00:00,2024-03-27 03:00:00,0.000274661941035582,0.9896639316371434,2.2043960048569e-05,0.07942895942649973
2024-03-27 04:00:00,2024-03-27 04:00:00,0.000307097358463096,1.1028676494796668,2.189593965748e-05,0.07863409709561381
2024-03-27 05:00:00,2024-03-27 05:00:00,0.000532515099905709,1.923537059186181,2.5631640076977e-05,0.0925859371584336
2024-03-27 06:00:00,2024-03-27 06:00:00,0.000342875330034921,1.2367973880809409,2.3594e-05,0.08510672835928348
2024-03-27 07:00:00,2024-03-27 07:00:00,0.00033426238660998,1.191741559348167,3.15e-05,0.11230656102288
2024-03-27 08:00:00,2024-03-27 08:00:00,0.000321418944068255,1.1414128217290371,3.15e-05,0.111861806990535
2024-03-27 09:00:00,2024-03-27 09:00:00,0.000290772282155703,1.0390556959379562,3.969644149272e-05,0.14185263236126336
2024-03-27 10:00:00,2024-03-27 10:00:00,0.000282117559334677,1.0105919557145948,3.7012567242e-05,0.1325851634450639
2024-03-27 11:00:00,2024-03-27 11:00:00,0.000278589419648543,0.998746488130588,4.1297e-05,0.1480502517732447
2024-03-27 12:00:00,2024-03-27 12:00:00,0.000355317466245391,1.272223445052187,4.2e-05,0.15038209423482
2024-03-27 13:00:00,2024-03-27 13:00:00,0.000450513858718606,1.6063136478270212,4.2e-05,0.14975160453582
2024-03-27 14:00:00,2024-03-27 14:00:00,0.00048826182080445,1.7373178544150425,4.2e-05,0.1494430790538
2024-03-27 15:00:00,2024-03-27 15:00:00,0.000444963653527146,1.5634845302723537,4.2e-05,0.14757688577688
2024-03-27 16:00:00,2024-03-27 16:00:00,0.000366038986121186,1.2898481081797817,2.1e-05,0.07399979592012
2024-03-27 17:00:00,2024-03-27 17:00:00,0.000378582443463506,1.324194719761104,3.5214579944776e-05,0.12317253910368578
2024-03-27 18:00:00,2024-03-27 18:00:00,0.000560184212127794,1.9388240279818811,4.2e-05,0.14536398458274
2024-03-27 19:00:00,2024-03-27 19:00:00,0.000423856530485943,1.4793258450474187,4.2e-05,0.14658659481018
2024-03-27 20:00:00,2024-03-27 20:00:00,0.00040211772985957,1.412202888917926,3.456681861792e-05,0.12139569456431631
2024-03-27 21:00:00,2024-03-27 21:00:00,0.000507884963200041,1.7807533555424535,4.2e-05,0.14726098693992
2024-03-27 22:00:00,2024-03-27 22:00:00,0.000409123627782744,1.4379817212495898,3.1570846536e-05,0.11096474796427958
2024-03-27 23:00:00,2024-03-27 23:00:00,0.00035907085728752,1.2570516242558374,2.583e-05,0.0904268413755693
2024-03-28 00:00:00,2024-03-28 00:00:00,0.000399961100320863,1.4060126242456108,3.7098523418993e-05,0.13041516343996992
2024-03-28 01:00:00,2024-03-28 01:00:00,0.000310018496071982,1.083955733852934,3.1934904397034e-05,0.11165792741337914
2024-03-28 02:00:00,2024-03-28 02:00:00,0.000520175266044806,1.8099481308680396,2.1055e-05,0.07326080339264734
2024-03-28 03:00:00,2024-03-28 03:00:00,0.00034952896111292,1.2220860058227068,2.1055e-05,0.07361627709093994
2024-03-28 04:00:00,2024-03-28 04:00:00,0.000298219288506819,1.04846184843221,2.1e-05,0.07383056584743
2024-03-28 05:00:00,2024-03-28 05:00:00,0.00031770784277755,1.1225922581437993,2.1e-05,0.07420162251873
2024-03-28 06:00:00,2024-03-28 06:00:00,0.000302358726887155,1.0807374942121712,2.1e-05,0.07506145965129
2024-03-28 07:00:00,2024-03-28 07:00:00,0.000285053152570473,1.018791887679512,2.1055e-05,0.0752514504809377
2024-03-28 08:00:00,2024-03-28 08:00:00,0.000292215661352323,1.0448555931100154,2.48018136e-05,0.08868215187134428
2024-03-28 09:00:00,2024-03-28 09:00:00,0.00033662343526547,1.2064264089242205,2.5350644625046e-05,0.09085430173567464
2024-03-28 10:00:00,2024-03-28 10:00:00,0.000341584386384092,1.226107209566485,3.7339193985294e-05,0.13402794966538925
2024-03-28 11:00:00,2024-03-28 11:00:00,0.000311398035171688,1.1146898849031832,4.162664e-05,0.14900798755818512
2024-03-28 12:00:00,2024-03-28 12:00:00,0.000282819843244376,1.0115373103454062,4.1506395846969e-05,0.14845234172941707
2024-03-28 13:00:00,2024-03-28 13:00:00,0.000404423625156623,1.4486876521402117,3.6842e-05,0.13197189076053553
2024-03-28 14:00:00,2024-03-28 14:00:00,0.000856709766726562,3.09062676921592,4.2e-05,0.15151726914828
2024-03-28 15:00:00,2024-03-28 15:00:00,0.000431735965434714,1.545181746829487,4.2e-05,0.15031787611554
2024-03-28 16:00:00,2024-03-28 16:00:00,0.000386514188499381,1.377190027740078,4.2e-05,0.14965034372904
2024-03-28 17:00:00,2024-03-28 17:00:00,0.000517661363760954,1.839704721698949,3.6898e-05,0.13113094693424737
2024-03-28 18:00:00,2024-03-28 18:00:00,0.000552655684030736,1.968138856400423,3.3552470292e-05,0.11948835851697023
2024-03-28 19:00:00,2024-03-28 19:00:00,0.000487237527100318,1.7363208295493735,3.3653576024228e-05,0.11992796488284171
2024-03-28 20:00:00,2024-03-28 20:00:00,0.000430382086072407,1.5326878324540505,3.3603989243241e-05,0.11967139688608336
2024-03-28 21:00:00,2024-03-28 21:00:00,0.000554638830899579,1.9749730319544136,3.169861806568e-05,0.11287330122271191
2024-03-28 22:00:00,2024-03-28 22:00:00,0.000784398218121256,2.797862682926123,2.835671970804e-05,0.10114531885519276
2024-03-28 23:00:00,2024-03-28 23:00:00,0.000537164607106184,1.91265381020822,2.202216975e-05,0.07841318345283962
2024-03-29 00:00:00,2024-03-29 00:00:00,0.000580931296888176,2.0705979703874924,2.792226428896e-05,0.09952258395276772
2024-03-29 01:00:00,2024-03-29 01:00:00,0.000544187595441041,1.942602576007757,2.1272e-05,0.07593528838772304
2024-03-29 02:00:00,2024-03-29 02:00:00,0.000321565199299825,1.145469453200331,2.1272e-05,0.07577445028732224
2024-03-29 03:00:00,2024-03-29 03:00:00,0.000321064505572746,1.14376506082158,2.1e-05,0.07481071828356
2024-03-29 04:00:00,2024-03-29 04:00:00,0.000283033541655766,1.0088802591099673,1.5205732622584e-05,0.05420122074042855
2024-03-29 05:00:00,2024-03-29 05:00:00,0.000236793053733633,0.8425442851200707,2.689335e-05,0.09569046892618144
2024-03-29 06:00:00,2024-03-29 06:00:00,0.000257281881847125,0.919662796081336,2.1055e-05,0.0752618102467013
2024-03-29 07:00:00,2024-03-29 07:00:00,0.000245175652910568,0.8628622930066736,2.1e-05,0.07390663770252
2024-03-29 08:00:00,2024-03-29 08:00:00,0.000267930628861771,0.9476192766713184,2.437047e-05,0.08619368099738423
2024-03-29 09:00:00,2024-03-29 09:00:00,0.000381459158409715,1.3478769998809454,2.6561815221e-05,0.09385555182560192
2024-03-29 10:00:00,2024-03-29 10:00:00,0.000309293884124504,1.098348095792332,2.3217599878146e-05,0.08244911368750071
2024-03-29 11:00:00,2024-03-29 11:00:00,0.00029030510361771,1.0305808391858566,2.6074800782244e-05,0.0925653381111614
2024-03-29 12:00:00,2024-03-29 12:00:00,0.000228823212003952,0.8099877281756279,3.0798651177e-05,0.10902097422398324
