start_time,block_interval,datetime
2022-02-15 13:00:00,565.8,2022-02-15 13:00:00
2022-02-15 14:00:00,591.57142857,2022-02-15 14:00:00
2022-02-15 15:00:00,516.0,2022-02-15 15:00:00
2022-02-15 16:00:00,444.14285714,2022-02-15 16:00:00
2022-02-15 17:00:00,457.77777778,2022-02-15 17:00:00
2022-02-15 18:00:00,578.75,2022-02-15 18:00:00
2022-02-15 19:00:00,590.75,2022-02-15 19:00:00
2022-02-15 20:00:00,693.0,2022-02-15 20:00:00
2022-02-15 21:00:00,723.33333333,2022-02-15 21:00:00
2022-02-15 22:00:00,706.25,2022-02-15 22:00:00
2022-02-15 23:00:00,469.0,2022-02-15 23:00:00
2022-02-16 00:00:00,733.14285714,2022-02-16 00:00:00
2022-02-16 01:00:00,471.0,2022-02-16 01:00:00
2022-02-16 02:00:00,410.0,2022-02-16 02:00:00
2022-02-16 03:00:00,1023.5,2022-02-16 03:00:00
2022-02-16 04:00:00,341.0,2022-02-16 04:00:00
2022-02-16 05:00:00,490.6,2022-02-16 05:00:00
2022-02-16 06:00:00,768.42857143,2022-02-16 06:00:00
2022-02-16 07:00:00,424.875,2022-02-16 07:00:00
2022-02-16 08:00:00,256.71428571,2022-02-16 08:00:00
2022-02-16 09:00:00,393.0,2022-02-16 09:00:00
2022-02-16 10:00:00,777.75,2022-02-16 10:00:00
2022-02-16 11:00:00,639.42857143,2022-02-16 11:00:00
2022-02-16 12:00:00,895.5,2022-02-16 12:00:00
2022-02-16 13:00:00,1231.66666667,2022-02-16 13:00:00
2022-02-16 14:00:00,613.2,2022-02-16 14:00:00
2022-02-16 15:00:00,389.77777778,2022-02-16 15:00:00
2022-02-16 16:00:00,481.375,2022-02-16 16:00:00
2022-02-16 17:00:00,532.42857143,2022-02-16 17:00:00
2022-02-16 18:00:00,553.4,2022-02-16 18:00:00
2022-02-16 19:00:00,970.0,2022-02-16 19:00:00
2022-02-16 20:00:00,873.25,2022-02-16 20:00:00
2022-02-16 21:00:00,511.0,2022-02-16 21:00:00
2022-02-16 22:00:00,483.5,2022-02-16 22:00:00
2022-02-16 23:00:00,772.75,2022-02-16 23:00:00
2022-02-17 00:00:00,548.11111111,2022-02-17 00:00:00
2022-02-17 01:00:00,577.4,2022-02-17 01:00:00
2022-02-17 02:00:00,533.625,2022-02-17 02:00:00
2022-02-17 03:00:00,348.33333333,2022-02-17 03:00:00
2022-02-17 04:00:00,554.85714286,2022-02-17 04:00:00
2022-02-17 05:00:00,378.125,2022-02-17 05:00:00
2022-02-17 06:00:00,1107.25,2022-02-17 06:00:00
2022-02-17 07:00:00,387.33333333,2022-02-17 07:00:00
2022-02-17 08:00:00,583.125,2022-02-17 08:00:00
2022-02-17 09:00:00,530.16666667,2022-02-17 09:00:00
2022-02-17 10:00:00,455.28571429,2022-02-17 10:00:00
2022-02-17 11:00:00,602.85714286,2022-02-17 11:00:00
2022-02-17 12:00:00,465.66666667,2022-02-17 12:00:00
2022-02-17 13:00:00,624.0,2022-02-17 13:00:00
2022-02-17 14:00:00,367.81818182,2022-02-17 14:00:00
2022-02-17 15:00:00,363.625,2022-02-17 15:00:00
2022-02-17 16:00:00,473.44444444,2022-02-17 16:00:00
2022-02-17 17:00:00,663.6,2022-02-17 17:00:00
2022-02-17 18:00:00,559.83333333,2022-02-17 18:00:00
2022-02-17 19:00:00,932.5,2022-02-17 19:00:00
2022-02-17 20:00:00,663.5,2022-02-17 20:00:00
2022-02-17 21:00:00,2405.0,2022-02-17 21:00:00
2022-02-17 22:00:00,597.83333333,2022-02-17 22:00:00
2022-02-17 23:00:00,616.2,2022-02-17 23:00:00
2022-02-18 00:00:00,2062.0,2022-02-18 00:00:00
2022-02-18 01:00:00,499.71428571,2022-02-18 01:00:00
2022-02-18 02:00:00,980.0,2022-02-18 02:00:00
2022-02-18 03:00:00,843.0,2022-02-18 03:00:00
2022-02-18 04:00:00,612.66666667,2022-02-18 04:00:00
2022-02-18 05:00:00,755.8,2022-02-18 05:00:00
2022-02-18 06:00:00,419.28571429,2022-02-18 06:00:00
2022-02-18 07:00:00,1455.33333333,2022-02-18 07:00:00
2022-02-18 08:00:00,727.0,2022-02-18 08:00:00
2022-02-18 09:00:00,788.5,2022-02-18 09:00:00
2022-02-18 10:00:00,634.5,2022-02-18 10:00:00
2022-02-18 11:00:00,432.42857143,2022-02-18 11:00:00
2022-02-18 12:00:00,398.0,2022-02-18 12:00:00
2022-02-18 13:00:00,851.2,2022-02-18 13:00:00
2022-02-18 14:00:00,1506.5,2022-02-18 14:00:00
2022-02-18 15:00:00,428.0,2022-02-18 15:00:00
2022-02-18 16:00:00,562.42857143,2022-02-18 16:00:00
2022-02-18 17:00:00,439.42857143,2022-02-18 17:00:00
2022-02-18 18:00:00,411.8,2022-02-18 18:00:00
2022-02-18 19:00:00,501.57142857,2022-02-18 19:00:00
2022-02-18 20:00:00,877.0,2022-02-18 20:00:00
2022-02-18 21:00:00,924.0,2022-02-18 21:00:00
2022-02-18 22:00:00,689.75,2022-02-18 22:00:00
2022-02-18 23:00:00,713.5,2022-02-18 23:00:00
2022-02-19 00:00:00,539.5,2022-02-19 00:00:00
2022-02-19 01:00:00,662.85714286,2022-02-19 01:00:00
2022-02-19 02:00:00,1015.0,2022-02-19 02:00:00
2022-02-19 03:00:00,583.0,2022-02-19 03:00:00
2022-02-19 04:00:00,403.625,2022-02-19 04:00:00
2022-02-19 05:00:00,690.33333333,2022-02-19 05:00:00
2022-02-19 06:00:00,778.33333333,2022-02-19 06:00:00
2022-02-19 07:00:00,877.8,2022-02-19 07:00:00
2022-02-19 08:00:00,563.71428571,2022-02-19 08:00:00
2022-02-19 09:00:00,374.6,2022-02-19 09:00:00
2022-02-19 10:00:00,319.28571429,2022-02-19 10:00:00
2022-02-19 11:00:00,934.2,2022-02-19 11:00:00
2022-02-19 12:00:00,397.5,2022-02-19 12:00:00
2022-02-19 13:00:00,1641.66666667,2022-02-19 13:00:00
2022-02-19 14:00:00,438.75,2022-02-19 14:00:00
2022-02-19 15:00:00,977.25,2022-02-19 15:00:00
2022-02-19 16:00:00,410.5,2022-02-19 16:00:00
2022-02-19 17:00:00,304.33333333,2022-02-19 17:00:00
2022-02-19 18:00:00,260.8,2022-02-19 18:00:00
2022-02-19 19:00:00,1199.2,2022-02-19 19:00:00
2022-02-19 20:00:00,624.33333333,2022-02-19 20:00:00
2022-02-19 21:00:00,439.71428571,2022-02-19 21:00:00
2022-02-19 22:00:00,653.5,2022-02-19 22:00:00
2022-02-19 23:00:00,452.71428571,2022-02-19 23:00:00
2022-02-20 00:00:00,712.2,2022-02-20 00:00:00
2022-02-20 01:00:00,550.85714286,2022-02-20 01:00:00
2022-02-20 02:00:00,790.6,2022-02-20 02:00:00
2022-02-20 03:00:00,937.5,2022-02-20 03:00:00
2022-02-20 04:00:00,310.3,2022-02-20 04:00:00
2022-02-20 05:00:00,535.0,2022-02-20 05:00:00
2022-02-20 06:00:00,559.33333333,2022-02-20 06:00:00
2022-02-20 07:00:00,686.8,2022-02-20 07:00:00
2022-02-20 08:00:00,2293.0,2022-02-20 08:00:00
2022-02-20 09:00:00,694.875,2022-02-20 09:00:00
2022-02-20 10:00:00,526.0,2022-02-20 10:00:00
2022-02-20 11:00:00,860.0,2022-02-20 11:00:00
2022-02-20 12:00:00,802.0,2022-02-20 12:00:00
2022-02-20 13:00:00,423.66666667,2022-02-20 13:00:00
2022-02-20 14:00:00,2916.0,2022-02-20 14:00:00
2022-02-20 15:00:00,672.16666667,2022-02-20 15:00:00
2022-02-20 16:00:00,546.14285714,2022-02-20 16:00:00
2022-02-20 17:00:00,686.0,2022-02-20 17:00:00
2022-02-20 18:00:00,525.22222222,2022-02-20 18:00:00
2022-02-20 19:00:00,387.2,2022-02-20 19:00:00
2022-02-20 20:00:00,369.0,2022-02-20 20:00:00
2022-02-20 21:00:00,685.5,2022-02-20 21:00:00
2022-02-20 22:00:00,648.4,2022-02-20 22:00:00
2022-02-20 23:00:00,462.5,2022-02-20 23:00:00
2022-02-21 00:00:00,722.5,2022-02-21 00:00:00
2022-02-21 01:00:00,1007.0,2022-02-21 01:00:00
2022-02-21 02:00:00,839.0,2022-02-21 02:00:00
2022-02-21 03:00:00,948.0,2022-02-21 03:00:00
2022-02-21 04:00:00,989.0,2022-02-21 04:00:00
2022-02-21 05:00:00,860.5,2022-02-21 05:00:00
2022-02-21 06:00:00,451.125,2022-02-21 06:00:00
2022-02-21 07:00:00,3065.0,2022-02-21 07:00:00
2022-02-21 08:00:00,589.0,2022-02-21 08:00:00
2022-02-21 09:00:00,301.9,2022-02-21 09:00:00
2022-02-21 10:00:00,1934.0,2022-02-21 10:00:00
2022-02-21 11:00:00,1870.0,2022-02-21 11:00:00
2022-02-21 12:00:00,382.33333333,2022-02-21 12:00:00
2022-02-21 13:00:00,897.2,2022-02-21 13:00:00
2022-02-21 14:00:00,654.5,2022-02-21 14:00:00
2022-02-21 15:00:00,548.5,2022-02-21 15:00:00
2022-02-21 16:00:00,505.5,2022-02-21 16:00:00
2022-02-21 17:00:00,361.375,2022-02-21 17:00:00
2022-02-21 18:00:00,1281.66666667,2022-02-21 18:00:00
2022-02-21 19:00:00,438.66666667,2022-02-21 19:00:00
2022-02-21 20:00:00,1708.33333333,2022-02-21 20:00:00
2022-02-21 21:00:00,428.54545455,2022-02-21 21:00:00
2022-02-21 22:00:00,627.0,2022-02-21 22:00:00
2022-02-21 23:00:00,574.75,2022-02-21 23:00:00
2022-02-22 00:00:00,909.33333333,2022-02-22 00:00:00
2022-02-22 01:00:00,760.75,2022-02-22 01:00:00
2022-02-22 02:00:00,542.625,2022-02-22 02:00:00
2022-02-22 03:00:00,350.0,2022-02-22 03:00:00
2022-02-22 04:00:00,419.14285714,2022-02-22 04:00:00
2022-02-22 05:00:00,589.42857143,2022-02-22 05:00:00
2022-02-22 06:00:00,464.0,2022-02-22 06:00:00
2022-02-22 07:00:00,653.5,2022-02-22 07:00:00
2022-02-22 08:00:00,658.57142857,2022-02-22 08:00:00
2022-02-22 09:00:00,1318.33333333,2022-02-22 09:00:00
2022-02-22 10:00:00,750.4,2022-02-22 10:00:00
2022-02-22 11:00:00,369.0,2022-02-22 11:00:00
2022-02-22 12:00:00,612.28571429,2022-02-22 12:00:00
2022-02-22 13:00:00,634.0,2022-02-22 13:00:00
2022-02-22 14:00:00,595.75,2022-02-22 14:00:00
2022-02-22 15:00:00,658.83333333,2022-02-22 15:00:00
2022-02-22 16:00:00,558.2,2022-02-22 16:00:00
2022-02-22 17:00:00,785.4,2022-02-22 17:00:00
2022-02-22 18:00:00,395.33333333,2022-02-22 18:00:00
2022-02-22 19:00:00,482.5,2022-02-22 19:00:00
2022-02-22 20:00:00,467.85714286,2022-02-22 20:00:00
2022-02-22 21:00:00,682.16666667,2022-02-22 21:00:00
2022-02-22 22:00:00,546.33333333,2022-02-22 22:00:00
2022-02-22 23:00:00,600.0,2022-02-22 23:00:00
2022-02-23 00:00:00,437.375,2022-02-23 00:00:00
2022-02-23 01:00:00,1122.66666667,2022-02-23 01:00:00
2022-02-23 02:00:00,541.57142857,2022-02-23 02:00:00
2022-02-23 03:00:00,481.0,2022-02-23 03:00:00
2022-02-23 04:00:00,447.625,2022-02-23 04:00:00
2022-02-23 05:00:00,721.6,2022-02-23 05:00:00
2022-02-23 06:00:00,365.125,2022-02-23 06:00:00
2022-02-23 07:00:00,618.71428571,2022-02-23 07:00:00
2022-02-23 08:00:00,426.0,2022-02-23 08:00:00
2022-02-23 09:00:00,691.6,2022-02-23 09:00:00
2022-02-23 10:00:00,539.33333333,2022-02-23 10:00:00
2022-02-23 11:00:00,811.33333333,2022-02-23 11:00:00
2022-02-23 12:00:00,584.88888889,2022-02-23 12:00:00
2022-02-23 13:00:00,954.33333333,2022-02-23 13:00:00
2022-02-23 14:00:00,758.0,2022-02-23 14:00:00
2022-02-23 15:00:00,582.25,2022-02-23 15:00:00
2022-02-23 16:00:00,362.0,2022-02-23 16:00:00
2022-02-23 17:00:00,772.0,2022-02-23 17:00:00
2022-02-23 18:00:00,495.71428571,2022-02-23 18:00:00
2022-02-23 19:00:00,568.14285714,2022-02-23 19:00:00
2022-02-23 20:00:00,618.0,2022-02-23 20:00:00
2022-02-23 21:00:00,763.0,2022-02-23 21:00:00
2022-02-23 22:00:00,814.2,2022-02-23 22:00:00
2022-02-23 23:00:00,584.33333333,2022-02-23 23:00:00
2022-02-24 00:00:00,747.0,2022-02-24 00:00:00
2022-02-24 01:00:00,389.1,2022-02-24 01:00:00
2022-02-24 02:00:00,728.6,2022-02-24 02:00:00
2022-02-24 03:00:00,856.75,2022-02-24 03:00:00
2022-02-24 04:00:00,550.66666667,2022-02-24 04:00:00
2022-02-24 05:00:00,415.5,2022-02-24 05:00:00
2022-02-24 06:00:00,776.6,2022-02-24 06:00:00
2022-02-24 07:00:00,679.0,2022-02-24 07:00:00
2022-02-24 08:00:00,5017.0,2022-02-24 08:00:00
2022-02-24 09:00:00,594.33333333,2022-02-24 09:00:00
2022-02-24 10:00:00,1089.4,2022-02-24 10:00:00
2022-02-24 11:00:00,482.71428571,2022-02-24 11:00:00
2022-02-24 12:00:00,522.0,2022-02-24 12:00:00
2022-02-24 13:00:00,435.0,2022-02-24 13:00:00
2022-02-24 14:00:00,707.42857143,2022-02-24 14:00:00
2022-02-24 15:00:00,413.75,2022-02-24 15:00:00
2022-02-24 16:00:00,626.8,2022-02-24 16:00:00
2022-02-24 17:00:00,917.8,2022-02-24 17:00:00
2022-02-24 18:00:00,599.5,2022-02-24 18:00:00
2022-02-24 19:00:00,712.33333333,2022-02-24 19:00:00
2022-02-24 20:00:00,696.16666667,2022-02-24 20:00:00
2022-02-24 21:00:00,245.25,2022-02-24 21:00:00
2022-02-24 22:00:00,1464.75,2022-02-24 22:00:00
2022-02-24 23:00:00,430.375,2022-02-24 23:00:00
2022-02-25 00:00:00,798.4,2022-02-25 00:00:00
2022-02-25 01:00:00,383.22222222,2022-02-25 01:00:00
2022-02-25 02:00:00,882.25,2022-02-25 02:00:00
2022-02-25 03:00:00,1081.0,2022-02-25 03:00:00
2022-02-25 04:00:00,2126.5,2022-02-25 04:00:00
2022-02-25 05:00:00,760.66666667,2022-02-25 05:00:00
2022-02-25 06:00:00,619.0,2022-02-25 06:00:00
2022-02-25 07:00:00,723.0,2022-02-25 07:00:00
2022-02-25 08:00:00,506.75,2022-02-25 08:00:00
2022-02-25 09:00:00,701.0,2022-02-25 09:00:00
2022-02-25 10:00:00,1014.33333333,2022-02-25 10:00:00
2022-02-25 11:00:00,564.125,2022-02-25 11:00:00
2022-02-25 12:00:00,408.57142857,2022-02-25 12:00:00
2022-02-25 13:00:00,479.11111111,2022-02-25 13:00:00
2022-02-25 14:00:00,590.33333333,2022-02-25 14:00:00
2022-02-25 15:00:00,453.6,2022-02-25 15:00:00
2022-02-25 16:00:00,1199.0,2022-02-25 16:00:00
2022-02-25 17:00:00,515.71428571,2022-02-25 17:00:00
2022-02-25 18:00:00,317.90909091,2022-02-25 18:00:00
2022-02-25 19:00:00,597.25,2022-02-25 19:00:00
2022-02-25 20:00:00,1198.33333333,2022-02-25 20:00:00
2022-02-25 21:00:00,558.16666667,2022-02-25 21:00:00
2022-02-25 22:00:00,843.8,2022-02-25 22:00:00
2022-02-25 23:00:00,923.8,2022-02-25 23:00:00
2022-02-26 00:00:00,981.0,2022-02-26 00:00:00
2022-02-26 01:00:00,800.0,2022-02-26 01:00:00
2022-02-26 02:00:00,1315.0,2022-02-26 02:00:00
2022-02-26 03:00:00,814.0,2022-02-26 03:00:00
2022-02-26 04:00:00,643.75,2022-02-26 04:00:00
2022-02-26 05:00:00,420.66666667,2022-02-26 05:00:00
2022-02-26 06:00:00,901.0,2022-02-26 06:00:00
2022-02-26 07:00:00,838.0,2022-02-26 07:00:00
2022-02-26 08:00:00,535.14285714,2022-02-26 08:00:00
2022-02-26 09:00:00,1101.66666667,2022-02-26 09:00:00
2022-02-26 10:00:00,998.33333333,2022-02-26 10:00:00
2022-02-26 11:00:00,450.85714286,2022-02-26 11:00:00
2022-02-26 12:00:00,699.85714286,2022-02-26 12:00:00
2022-02-26 13:00:00,427.25,2022-02-26 13:00:00
2022-02-26 14:00:00,748.4,2022-02-26 14:00:00
2022-02-26 15:00:00,421.66666667,2022-02-26 15:00:00
2022-02-26 16:00:00,518.25,2022-02-26 16:00:00
2022-02-26 17:00:00,706.28571429,2022-02-26 17:00:00
2022-02-26 18:00:00,1101.66666667,2022-02-26 18:00:00
2022-02-26 19:00:00,941.25,2022-02-26 19:00:00
2022-02-26 20:00:00,585.16666667,2022-02-26 20:00:00
2022-02-26 21:00:00,629.8,2022-02-26 21:00:00
2022-02-26 22:00:00,710.66666667,2022-02-26 22:00:00
2022-02-26 23:00:00,993.5,2022-02-26 23:00:00
2022-02-27 00:00:00,1352.66666667,2022-02-27 00:00:00
2022-02-27 01:00:00,969.33333333,2022-02-27 01:00:00
2022-02-27 02:00:00,1086.25,2022-02-27 02:00:00
2022-02-27 03:00:00,704.0,2022-02-27 03:00:00
2022-02-27 04:00:00,460.0,2022-02-27 04:00:00
2022-02-27 05:00:00,1004.33333333,2022-02-27 05:00:00
2022-02-27 06:00:00,907.66666667,2022-02-27 06:00:00
2022-02-27 07:00:00,552.5,2022-02-27 07:00:00
2022-02-27 08:00:00,423.25,2022-02-27 08:00:00
2022-02-27 09:00:00,848.4,2022-02-27 09:00:00
2022-02-27 10:00:00,1592.5,2022-02-27 10:00:00
2022-02-27 11:00:00,383.66666667,2022-02-27 11:00:00
2022-02-27 12:00:00,854.33333333,2022-02-27 12:00:00
2022-02-27 13:00:00,794.0,2022-02-27 13:00:00
2022-02-27 14:00:00,584.66666667,2022-02-27 14:00:00
2022-02-27 15:00:00,455.6,2022-02-27 15:00:00
2022-02-27 16:00:00,805.4,2022-02-27 16:00:00
2022-02-27 17:00:00,532.14285714,2022-02-27 17:00:00
2022-02-27 18:00:00,618.85714286,2022-02-27 18:00:00
2022-02-27 19:00:00,509.28571429,2022-02-27 19:00:00
2022-02-27 20:00:00,496.28571429,2022-02-27 20:00:00
2022-02-27 21:00:00,310.2,2022-02-27 21:00:00
2022-02-27 22:00:00,728.0,2022-02-27 22:00:00
2022-02-27 23:00:00,572.83333333,2022-02-27 23:00:00
2022-02-28 00:00:00,755.0,2022-02-28 00:00:00
2022-02-28 01:00:00,347.22222222,2022-02-28 01:00:00
2022-02-28 02:00:00,1520.5,2022-02-28 02:00:00
2022-02-28 03:00:00,631.0,2022-02-28 03:00:00
2022-02-28 04:00:00,615.66666667,2022-02-28 04:00:00
2022-02-28 05:00:00,562.5,2022-02-28 05:00:00
2022-02-28 06:00:00,883.0,2022-02-28 06:00:00
2022-02-28 07:00:00,548.83333333,2022-02-28 07:00:00
2022-02-28 08:00:00,709.5,2022-02-28 08:00:00
2022-02-28 09:00:00,606.5,2022-02-28 09:00:00
2022-02-28 10:00:00,420.5,2022-02-28 10:00:00
2022-02-28 11:00:00,557.0,2022-02-28 11:00:00
2022-02-28 12:00:00,737.5,2022-02-28 12:00:00
2022-02-28 13:00:00,573.83333333,2022-02-28 13:00:00
2022-02-28 14:00:00,349.09090909,2022-02-28 14:00:00
2022-02-28 15:00:00,354.8,2022-02-28 15:00:00
2022-02-28 16:00:00,546.0,2022-02-28 16:00:00
2022-02-28 17:00:00,290.0,2022-02-28 17:00:00
2022-02-28 18:00:00,647.83333333,2022-02-28 18:00:00
2022-02-28 19:00:00,614.66666667,2022-02-28 19:00:00
2022-02-28 20:00:00,777.66666667,2022-02-28 20:00:00
2022-02-28 21:00:00,570.11111111,2022-02-28 21:00:00
2022-02-28 22:00:00,838.25,2022-02-28 22:00:00
2022-02-28 23:00:00,632.5,2022-02-28 23:00:00
2022-03-01 00:00:00,699.0,2022-03-01 00:00:00
2022-03-01 01:00:00,945.66666667,2022-03-01 01:00:00
2022-03-01 02:00:00,926.75,2022-03-01 02:00:00
2022-03-01 03:00:00,530.0,2022-03-01 03:00:00
2022-03-01 04:00:00,320.33333333,2022-03-01 04:00:00
2022-03-01 05:00:00,512.28571429,2022-03-01 05:00:00
2022-03-01 06:00:00,601.33333333,2022-03-01 06:00:00
2022-03-01 07:00:00,405.625,2022-03-01 07:00:00
2022-03-01 08:00:00,366.11111111,2022-03-01 08:00:00
2022-03-01 09:00:00,446.88888889,2022-03-01 09:00:00
2022-03-01 10:00:00,378.75,2022-03-01 10:00:00
2022-03-01 11:00:00,474.55555556,2022-03-01 11:00:00
2022-03-01 12:00:00,381.83333333,2022-03-01 12:00:00
2022-03-01 13:00:00,728.66666667,2022-03-01 13:00:00
2022-03-01 14:00:00,1230.33333333,2022-03-01 14:00:00
2022-03-01 15:00:00,609.16666667,2022-03-01 15:00:00
2022-03-01 16:00:00,552.28571429,2022-03-01 16:00:00
2022-03-01 17:00:00,473.2,2022-03-01 17:00:00
2022-03-01 18:00:00,764.33333333,2022-03-01 18:00:00
2022-03-01 19:00:00,1161.5,2022-03-01 19:00:00
2022-03-01 20:00:00,539.2,2022-03-01 20:00:00
2022-03-01 21:00:00,371.0,2022-03-01 21:00:00
2022-03-01 22:00:00,777.4,2022-03-01 22:00:00
2022-03-01 23:00:00,359.8,2022-03-01 23:00:00
2022-03-02 00:00:00,942.0,2022-03-02 00:00:00
2022-03-02 01:00:00,729.4,2022-03-02 01:00:00
2022-03-02 02:00:00,1399.5,2022-03-02 02:00:00
2022-03-02 03:00:00,733.5,2022-03-02 03:00:00
2022-03-02 04:00:00,569.16666667,2022-03-02 04:00:00
2022-03-02 05:00:00,381.9,2022-03-02 05:00:00
2022-03-02 06:00:00,237.66666667,2022-03-02 06:00:00
2022-03-02 07:00:00,946.75,2022-03-02 07:00:00
2022-03-02 08:00:00,1101.0,2022-03-02 08:00:00
2022-03-02 09:00:00,544.77777778,2022-03-02 09:00:00
2022-03-02 10:00:00,865.0,2022-03-02 10:00:00
2022-03-02 11:00:00,633.4,2022-03-02 11:00:00
2022-03-02 12:00:00,1001.0,2022-03-02 12:00:00
2022-03-02 13:00:00,705.0,2022-03-02 13:00:00
2022-03-02 14:00:00,668.2,2022-03-02 14:00:00
2022-03-02 15:00:00,355.63636364,2022-03-02 15:00:00
2022-03-02 16:00:00,993.66666667,2022-03-02 16:00:00
2022-03-02 17:00:00,758.5,2022-03-02 17:00:00
2022-03-02 18:00:00,504.25,2022-03-02 18:00:00
2022-03-02 19:00:00,866.0,2022-03-02 19:00:00
2022-03-02 20:00:00,1194.33333333,2022-03-02 20:00:00
2022-03-02 21:00:00,513.83333333,2022-03-02 21:00:00
2022-03-02 22:00:00,837.8,2022-03-02 22:00:00
2022-03-02 23:00:00,463.14285714,2022-03-02 23:00:00
2022-03-03 00:00:00,589.6,2022-03-03 00:00:00
2022-03-03 01:00:00,733.66666667,2022-03-03 01:00:00
2022-03-03 02:00:00,373.33333333,2022-03-03 02:00:00
2022-03-03 03:00:00,932.0,2022-03-03 03:00:00
2022-03-03 04:00:00,474.42857143,2022-03-03 04:00:00
2022-03-03 05:00:00,629.0,2022-03-03 05:00:00
2022-03-03 06:00:00,669.4,2022-03-03 06:00:00
2022-03-03 07:00:00,860.4,2022-03-03 07:00:00
2022-03-03 08:00:00,712.2,2022-03-03 08:00:00
2022-03-03 09:00:00,337.2,2022-03-03 09:00:00
2022-03-03 10:00:00,602.5,2022-03-03 10:00:00
2022-03-03 11:00:00,941.75,2022-03-03 11:00:00
2022-03-03 12:00:00,317.2,2022-03-03 12:00:00
2022-03-03 13:00:00,560.85714286,2022-03-03 13:00:00
2022-03-03 14:00:00,405.0,2022-03-03 14:00:00
2022-03-03 15:00:00,585.85714286,2022-03-03 15:00:00
2022-03-03 16:00:00,434.44444444,2022-03-03 16:00:00
2022-03-03 17:00:00,517.42857143,2022-03-03 17:00:00
2022-03-03 18:00:00,1825.5,2022-03-03 18:00:00
2022-03-03 19:00:00,483.6,2022-03-03 19:00:00
2022-03-03 20:00:00,931.0,2022-03-03 20:00:00
2022-03-03 21:00:00,1030.0,2022-03-03 21:00:00
2022-03-03 22:00:00,642.5,2022-03-03 22:00:00
2022-03-03 23:00:00,376.71428571,2022-03-03 23:00:00
2022-03-04 00:00:00,766.8,2022-03-04 00:00:00
2022-03-04 01:00:00,549.375,2022-03-04 01:00:00
2022-03-04 02:00:00,1138.0,2022-03-04 02:00:00
2022-03-04 03:00:00,445.0,2022-03-04 03:00:00
2022-03-04 04:00:00,614.0,2022-03-04 04:00:00
2022-03-04 05:00:00,632.33333333,2022-03-04 05:00:00
2022-03-04 06:00:00,600.0,2022-03-04 06:00:00
2022-03-04 07:00:00,467.6,2022-03-04 07:00:00
2022-03-04 08:00:00,1152.0,2022-03-04 08:00:00
2022-03-04 09:00:00,414.375,2022-03-04 09:00:00
2022-03-04 10:00:00,350.57142857,2022-03-04 10:00:00
2022-03-04 11:00:00,621.875,2022-03-04 11:00:00
2022-03-04 12:00:00,690.0,2022-03-04 12:00:00
2022-03-04 13:00:00,568.375,2022-03-04 13:00:00
2022-03-04 14:00:00,678.4,2022-03-04 14:00:00
2022-03-04 15:00:00,651.5,2022-03-04 15:00:00
2022-03-04 16:00:00,1047.75,2022-03-04 16:00:00
2022-03-04 17:00:00,690.4,2022-03-04 17:00:00
2022-03-04 18:00:00,552.5,2022-03-04 18:00:00
2022-03-04 19:00:00,699.6,2022-03-04 19:00:00
2022-03-04 20:00:00,768.4,2022-03-04 20:00:00
2022-03-04 21:00:00,897.66666667,2022-03-04 21:00:00
2022-03-04 22:00:00,510.85714286,2022-03-04 22:00:00
2022-03-04 23:00:00,589.28571429,2022-03-04 23:00:00
2022-03-05 00:00:00,653.5,2022-03-05 00:00:00
2022-03-05 01:00:00,1109.33333333,2022-03-05 01:00:00
2022-03-05 02:00:00,311.4,2022-03-05 02:00:00
2022-03-05 03:00:00,774.4,2022-03-05 03:00:00
2022-03-05 04:00:00,495.0,2022-03-05 04:00:00
2022-03-05 05:00:00,553.83333333,2022-03-05 05:00:00
2022-03-05 06:00:00,717.8,2022-03-05 06:00:00
2022-03-05 07:00:00,684.83333333,2022-03-05 07:00:00
2022-03-05 08:00:00,905.0,2022-03-05 08:00:00
2022-03-05 09:00:00,1235.6,2022-03-05 09:00:00
2022-03-05 10:00:00,397.75,2022-03-05 10:00:00
2022-03-05 11:00:00,500.6,2022-03-05 11:00:00
2022-03-05 12:00:00,1130.25,2022-03-05 12:00:00
2022-03-05 13:00:00,924.5,2022-03-05 13:00:00
2022-03-05 14:00:00,1822.33333333,2022-03-05 14:00:00
2022-03-05 15:00:00,1049.0,2022-03-05 15:00:00
2022-03-05 16:00:00,902.5,2022-03-05 16:00:00
2022-03-05 17:00:00,420.27272727,2022-03-05 17:00:00
2022-03-05 18:00:00,870.0,2022-03-05 18:00:00
2022-03-05 19:00:00,906.2,2022-03-05 19:00:00
2022-03-05 20:00:00,1180.5,2022-03-05 20:00:00
2022-03-05 21:00:00,792.5,2022-03-05 21:00:00
2022-03-05 22:00:00,430.57142857,2022-03-05 22:00:00
2022-03-05 23:00:00,767.8,2022-03-05 23:00:00
2022-03-06 00:00:00,721.6,2022-03-06 00:00:00
2022-03-06 01:00:00,608.66666667,2022-03-06 01:00:00
2022-03-06 02:00:00,962.5,2022-03-06 02:00:00
2022-03-06 03:00:00,701.6,2022-03-06 03:00:00
2022-03-06 04:00:00,1368.5,2022-03-06 04:00:00
2022-03-06 05:00:00,851.0,2022-03-06 05:00:00
2022-03-06 06:00:00,1040.33333333,2022-03-06 06:00:00
2022-03-06 07:00:00,698.2,2022-03-06 07:00:00
2022-03-06 08:00:00,494.55555556,2022-03-06 08:00:00
2022-03-06 09:00:00,926.25,2022-03-06 09:00:00
