start_time,datetime,max_fee_mean
2024-04-08 15:00:00,2024-04-08 15:00:00,60.649709001
2024-04-08 16:00:00,2024-04-08 16:00:00,75.098281724
2024-04-08 17:00:00,2024-04-08 17:00:00,78.567945129
2024-04-08 18:00:00,2024-04-08 18:00:00,73.173025896
2024-04-08 19:00:00,2024-04-08 19:00:00,54.695574218
2024-04-08 20:00:00,2024-04-08 20:00:00,55.739343182
2024-04-08 21:00:00,2024-04-08 21:00:00,50.201471392
2024-04-08 22:00:00,2024-04-08 22:00:00,47.585577799
2024-04-08 23:00:00,2024-04-08 23:00:00,43.606785061
2024-04-09 00:00:00,2024-04-09 00:00:00,42.845721225
2024-04-09 01:00:00,2024-04-09 01:00:00,44.437132892
2024-04-09 02:00:00,2024-04-09 02:00:00,41.85155888
2024-04-09 03:00:00,2024-04-09 03:00:00,41.957240538
2024-04-09 04:00:00,2024-04-09 04:00:00,42.752897929
2024-04-09 05:00:00,2024-04-09 05:00:00,43.25266143
2024-04-09 06:00:00,2024-04-09 06:00:00,45.378309143
2024-04-09 07:00:00,2024-04-09 07:00:00,49.866786402
2024-04-09 08:00:00,2024-04-09 08:00:00,53.438069985
2024-04-09 09:00:00,2024-04-09 09:00:00,49.530295835
2024-04-09 10:00:00,2024-04-09 10:00:00,47.47916843
2024-04-09 11:00:00,2024-04-09 11:00:00,48.626888824
2024-04-09 12:00:00,2024-04-09 12:00:00,55.215461969
2024-04-09 13:00:00,2024-04-09 13:00:00,64.561984231
2024-04-09 14:00:00,2024-04-09 14:00:00,74.30737829
2024-04-09 15:00:00,2024-04-09 15:00:00,82.508341922
2024-04-09 16:00:00,2024-04-09 16:00:00,81.185973963
2024-04-09 17:00:00,2024-04-09 17:00:00,62.302115889
2024-04-09 18:00:00,2024-04-09 18:00:00,54.256916169
2024-04-09 19:00:00,2024-04-09 19:00:00,49.554864286
2024-04-09 20:00:00,2024-04-09 20:00:00,48.420464996
2024-04-09 21:00:00,2024-04-09 21:00:00,44.0963617
2024-04-09 22:00:00,2024-04-09 22:00:00,37.505139892
2024-04-09 23:00:00,2024-04-09 23:00:00,37.293226344
2024-04-10 00:00:00,2024-04-10 00:00:00,33.944254227
2024-04-10 01:00:00,2024-04-10 01:00:00,35.577707966
2024-04-10 02:00:00,2024-04-10 02:00:00,38.251190013
2024-04-10 03:00:00,2024-04-10 03:00:00,36.236974023
2024-04-10 04:00:00,2024-04-10 04:00:00,34.883823272
2024-04-10 05:00:00,2024-04-10 05:00:00,32.903697067
2024-04-10 06:00:00,2024-04-10 06:00:00,36.168784631
2024-04-10 07:00:00,2024-04-10 07:00:00,35.595350339
2024-04-10 08:00:00,2024-04-10 08:00:00,37.208207784
2024-04-10 09:00:00,2024-04-10 09:00:00,36.42588218
2024-04-10 10:00:00,2024-04-10 10:00:00,45.316539298
2024-04-10 11:00:00,2024-04-10 11:00:00,39.131202353
2024-04-10 12:00:00,2024-04-10 12:00:00,56.521947581
2024-04-10 13:00:00,2024-04-10 13:00:00,52.703108346
2024-04-10 14:00:00,2024-04-10 14:00:00,60.637901505
2024-04-10 15:00:00,2024-04-10 15:00:00,52.847898515
2024-04-10 16:00:00,2024-04-10 16:00:00,53.781572715
2024-04-10 17:00:00,2024-04-10 17:00:00,48.004957682
2024-04-10 18:00:00,2024-04-10 18:00:00,49.890117293
2024-04-10 19:00:00,2024-04-10 19:00:00,43.65073696
2024-04-10 20:00:00,2024-04-10 20:00:00,42.067622814
2024-04-10 21:00:00,2024-04-10 21:00:00,35.109269334
2024-04-10 22:00:00,2024-04-10 22:00:00,34.646132457
2024-04-10 23:00:00,2024-04-10 23:00:00,31.281139436
2024-04-11 00:00:00,2024-04-11 00:00:00,33.862491873
2024-04-11 01:00:00,2024-04-11 01:00:00,31.436560587
2024-04-11 02:00:00,2024-04-11 02:00:00,33.952512897
2024-04-11 03:00:00,2024-04-11 03:00:00,32.781592986
2024-04-11 04:00:00,2024-04-11 04:00:00,33.930991036
2024-04-11 05:00:00,2024-04-11 05:00:00,29.876586492
2024-04-11 06:00:00,2024-04-11 06:00:00,37.324721415
2024-04-11 07:00:00,2024-04-11 07:00:00,44.87048935
2024-04-11 08:00:00,2024-04-11 08:00:00,48.76229885
2024-04-11 09:00:00,2024-04-11 09:00:00,41.297819274
2024-04-11 10:00:00,2024-04-11 10:00:00,42.540908751
2024-04-11 11:00:00,2024-04-11 11:00:00,41.564350153
2024-04-11 12:00:00,2024-04-11 12:00:00,57.771101916
2024-04-11 13:00:00,2024-04-11 13:00:00,54.299822499
2024-04-11 14:00:00,2024-04-11 14:00:00,63.496963698
2024-04-11 15:00:00,2024-04-11 15:00:00,58.896439808
2024-04-11 16:00:00,2024-04-11 16:00:00,58.637977319
2024-04-11 17:00:00,2024-04-11 17:00:00,49.504077262
2024-04-11 18:00:00,2024-04-11 18:00:00,41.775686953
2024-04-11 19:00:00,2024-04-11 19:00:00,48.154111886
2024-04-11 20:00:00,2024-04-11 20:00:00,38.901975463
2024-04-11 21:00:00,2024-04-11 21:00:00,36.719209584
2024-04-11 22:00:00,2024-04-11 22:00:00,31.141596973
2024-04-11 23:00:00,2024-04-11 23:00:00,29.422000177
2024-04-12 00:00:00,2024-04-12 00:00:00,29.01076729
2024-04-12 01:00:00,2024-04-12 01:00:00,29.16117108
2024-04-12 02:00:00,2024-04-12 02:00:00,30.840180555
2024-04-12 03:00:00,2024-04-12 03:00:00,32.550628381
2024-04-12 04:00:00,2024-04-12 04:00:00,34.749704548
2024-04-12 05:00:00,2024-04-12 05:00:00,32.259693882
2024-04-12 06:00:00,2024-04-12 06:00:00,33.548758143
2024-04-12 07:00:00,2024-04-12 07:00:00,43.560163702
2024-04-12 08:00:00,2024-04-12 08:00:00,41.387017209
2024-04-12 09:00:00,2024-04-12 09:00:00,41.408735137
2024-04-12 10:00:00,2024-04-12 10:00:00,36.195398446
2024-04-12 11:00:00,2024-04-12 11:00:00,36.900270885
2024-04-12 12:00:00,2024-04-12 12:00:00,44.835067908
2024-04-12 13:00:00,2024-04-12 13:00:00,54.730914586
2024-04-12 14:00:00,2024-04-12 14:00:00,67.692500734
2024-04-12 15:00:00,2024-04-12 15:00:00,56.413928627
2024-04-12 16:00:00,2024-04-12 16:00:00,54.099794603
2024-04-12 17:00:00,2024-04-12 17:00:00,84.178039864
2024-04-12 18:00:00,2024-04-12 18:00:00,158.995516665
2024-04-12 19:00:00,2024-04-12 19:00:00,172.626081817
2024-04-12 20:00:00,2024-04-12 20:00:00,90.631302811
2024-04-12 21:00:00,2024-04-12 21:00:00,54.345807615
2024-04-12 22:00:00,2024-04-12 22:00:00,40.974194615
2024-04-12 23:00:00,2024-04-12 23:00:00,37.529163304
2024-04-13 00:00:00,2024-04-13 00:00:00,41.387299387
2024-04-13 01:00:00,2024-04-13 01:00:00,43.148089833
2024-04-13 02:00:00,2024-04-13 02:00:00,40.297920996
2024-04-13 03:00:00,2024-04-13 03:00:00,35.318357443
2024-04-13 04:00:00,2024-04-13 04:00:00,33.442345211
2024-04-13 05:00:00,2024-04-13 05:00:00,30.549439116
2024-04-13 06:00:00,2024-04-13 06:00:00,30.285330764
2024-04-13 07:00:00,2024-04-13 07:00:00,31.322087572
2024-04-13 08:00:00,2024-04-13 08:00:00,39.205185661
2024-04-13 09:00:00,2024-04-13 09:00:00,31.149542963
2024-04-13 10:00:00,2024-04-13 10:00:00,32.602114812
2024-04-13 11:00:00,2024-04-13 11:00:00,30.522515582
2024-04-13 12:00:00,2024-04-13 12:00:00,31.002082584
2024-04-13 13:00:00,2024-04-13 13:00:00,31.690445793
2024-04-13 14:00:00,2024-04-13 14:00:00,34.735999733
2024-04-13 15:00:00,2024-04-13 15:00:00,34.236039877
2024-04-13 16:00:00,2024-04-13 16:00:00,37.857243789
2024-04-13 17:00:00,2024-04-13 17:00:00,52.525383113
2024-04-13 18:00:00,2024-04-13 18:00:00,43.524672966
2024-04-13 19:00:00,2024-04-13 19:00:00,108.52789785
2024-04-13 20:00:00,2024-04-13 20:00:00,485.761420739
2024-04-13 21:00:00,2024-04-13 21:00:00,277.079529325
2024-04-13 22:00:00,2024-04-13 22:00:00,179.770905167
2024-04-13 23:00:00,2024-04-13 23:00:00,91.539928882
2024-04-14 00:00:00,2024-04-14 00:00:00,50.634434706
2024-04-14 01:00:00,2024-04-14 01:00:00,36.101294353
2024-04-14 02:00:00,2024-04-14 02:00:00,32.795027003
2024-04-14 03:00:00,2024-04-14 03:00:00,33.071204322
2024-04-14 04:00:00,2024-04-14 04:00:00,35.070951754
2024-04-14 05:00:00,2024-04-14 05:00:00,31.644145863
2024-04-14 06:00:00,2024-04-14 06:00:00,33.739617411
2024-04-14 07:00:00,2024-04-14 07:00:00,34.666001815
2024-04-14 08:00:00,2024-04-14 08:00:00,33.927121733
2024-04-14 09:00:00,2024-04-14 09:00:00,33.335583213
2024-04-14 10:00:00,2024-04-14 10:00:00,31.649316638
2024-04-14 11:00:00,2024-04-14 11:00:00,32.880618212
2024-04-14 12:00:00,2024-04-14 12:00:00,34.943119353
2024-04-14 13:00:00,2024-04-14 13:00:00,32.918776341
2024-04-14 14:00:00,2024-04-14 14:00:00,34.595939815
2024-04-14 15:00:00,2024-04-14 15:00:00,33.47888683
2024-04-14 16:00:00,2024-04-14 16:00:00,35.209451951
2024-04-14 17:00:00,2024-04-14 17:00:00,38.892402057
2024-04-14 18:00:00,2024-04-14 18:00:00,30.490574541
2024-04-14 19:00:00,2024-04-14 19:00:00,30.179268811
2024-04-14 20:00:00,2024-04-14 20:00:00,30.24218692
2024-04-14 21:00:00,2024-04-14 21:00:00,26.351693986
2024-04-14 22:00:00,2024-04-14 22:00:00,33.060987098
2024-04-14 23:00:00,2024-04-14 23:00:00,25.291070756
2024-04-15 00:00:00,2024-04-15 00:00:00,24.668070212
2024-04-15 01:00:00,2024-04-15 01:00:00,24.41922576
2024-04-15 02:00:00,2024-04-15 02:00:00,25.372000149
2024-04-15 03:00:00,2024-04-15 03:00:00,26.472989687
2024-04-15 04:00:00,2024-04-15 04:00:00,26.315563334
2024-04-15 05:00:00,2024-04-15 05:00:00,27.806302872
2024-04-15 06:00:00,2024-04-15 06:00:00,35.50259714
2024-04-15 07:00:00,2024-04-15 07:00:00,34.154551833
2024-04-15 08:00:00,2024-04-15 08:00:00,35.68483656
2024-04-15 09:00:00,2024-04-15 09:00:00,36.300929543
2024-04-15 10:00:00,2024-04-15 10:00:00,39.471973072
2024-04-15 11:00:00,2024-04-15 11:00:00,35.31565114
2024-04-15 12:00:00,2024-04-15 12:00:00,38.627690708
2024-04-15 13:00:00,2024-04-15 13:00:00,45.015052125
2024-04-15 14:00:00,2024-04-15 14:00:00,48.808530423
2024-04-15 15:00:00,2024-04-15 15:00:00,57.442588289
2024-04-15 16:00:00,2024-04-15 16:00:00,41.731692629
2024-04-15 17:00:00,2024-04-15 17:00:00,42.929572481
2024-04-15 18:00:00,2024-04-15 18:00:00,48.652254498
2024-04-15 19:00:00,2024-04-15 19:00:00,60.630743036
2024-04-15 20:00:00,2024-04-15 20:00:00,34.765199936
2024-04-15 21:00:00,2024-04-15 21:00:00,32.568803598
2024-04-15 22:00:00,2024-04-15 22:00:00,26.694113009
2024-04-15 23:00:00,2024-04-15 23:00:00,23.149690272
2024-04-16 00:00:00,2024-04-16 00:00:00,23.532852255
2024-04-16 01:00:00,2024-04-16 01:00:00,22.646641838
2024-04-16 02:00:00,2024-04-16 02:00:00,23.287769385
2024-04-16 03:00:00,2024-04-16 03:00:00,24.925631914
2024-04-16 04:00:00,2024-04-16 04:00:00,32.039063098
2024-04-16 05:00:00,2024-04-16 05:00:00,24.917547224
2024-04-16 06:00:00,2024-04-16 06:00:00,26.745967282
2024-04-16 07:00:00,2024-04-16 07:00:00,28.373332514
2024-04-16 08:00:00,2024-04-16 08:00:00,29.312665264
2024-04-16 09:00:00,2024-04-16 09:00:00,27.365700897
2024-04-16 10:00:00,2024-04-16 10:00:00,34.679613838
2024-04-16 11:00:00,2024-04-16 11:00:00,31.390438438
2024-04-16 12:00:00,2024-04-16 12:00:00,32.405440903
2024-04-16 13:00:00,2024-04-16 13:00:00,33.78105298
2024-04-16 14:00:00,2024-04-16 14:00:00,41.308668653
2024-04-16 15:00:00,2024-04-16 15:00:00,36.136766925
2024-04-16 16:00:00,2024-04-16 16:00:00,53.213167486
2024-04-16 17:00:00,2024-04-16 17:00:00,37.909780155
2024-04-16 18:00:00,2024-04-16 18:00:00,28.914431913
2024-04-16 19:00:00,2024-04-16 19:00:00,27.87342542
2024-04-16 20:00:00,2024-04-16 20:00:00,25.172685215
2024-04-16 21:00:00,2024-04-16 21:00:00,27.561143392
2024-04-16 22:00:00,2024-04-16 22:00:00,23.297709787
2024-04-16 23:00:00,2024-04-16 23:00:00,20.409904732
2024-04-17 00:00:00,2024-04-17 00:00:00,22.91923793
2024-04-17 01:00:00,2024-04-17 01:00:00,19.906347245
2024-04-17 02:00:00,2024-04-17 02:00:00,21.540050236
2024-04-17 03:00:00,2024-04-17 03:00:00,21.133711345
2024-04-17 04:00:00,2024-04-17 04:00:00,23.255090448
2024-04-17 05:00:00,2024-04-17 05:00:00,26.918330493
2024-04-17 06:00:00,2024-04-17 06:00:00,39.544687112
2024-04-17 07:00:00,2024-04-17 07:00:00,36.517340201
2024-04-17 08:00:00,2024-04-17 08:00:00,42.215130685
2024-04-17 09:00:00,2024-04-17 09:00:00,36.569339719
2024-04-17 10:00:00,2024-04-17 10:00:00,35.99575293
2024-04-17 11:00:00,2024-04-17 11:00:00,67.02227442
2024-04-17 12:00:00,2024-04-17 12:00:00,91.234448133
2024-04-17 13:00:00,2024-04-17 13:00:00,60.967254186
2024-04-17 14:00:00,2024-04-17 14:00:00,74.697445008
2024-04-17 15:00:00,2024-04-17 15:00:00,72.230689952
2024-04-17 16:00:00,2024-04-17 16:00:00,57.315830653
2024-04-17 17:00:00,2024-04-17 17:00:00,43.136880686
2024-04-17 18:00:00,2024-04-17 18:00:00,46.925952552
2024-04-17 19:00:00,2024-04-17 19:00:00,33.285498534
2024-04-17 20:00:00,2024-04-17 20:00:00,32.587389321
2024-04-17 21:00:00,2024-04-17 21:00:00,30.577935685
2024-04-17 22:00:00,2024-04-17 22:00:00,24.827838245
2024-04-17 23:00:00,2024-04-17 23:00:00,20.635575438
2024-04-18 00:00:00,2024-04-18 00:00:00,27.443632242
2024-04-18 01:00:00,2024-04-18 01:00:00,27.066592135
2024-04-18 02:00:00,2024-04-18 02:00:00,26.248646615
2024-04-18 03:00:00,2024-04-18 03:00:00,26.086214609
2024-04-18 04:00:00,2024-04-18 04:00:00,27.528846058
2024-04-18 05:00:00,2024-04-18 05:00:00,25.954528289
2024-04-18 06:00:00,2024-04-18 06:00:00,31.870412942
2024-04-18 07:00:00,2024-04-18 07:00:00,31.010181013
2024-04-18 08:00:00,2024-04-18 08:00:00,32.668910697
2024-04-18 09:00:00,2024-04-18 09:00:00,28.41802959
2024-04-18 10:00:00,2024-04-18 10:00:00,39.469538803
2024-04-18 11:00:00,2024-04-18 11:00:00,39.801029362
2024-04-18 12:00:00,2024-04-18 12:00:00,39.54385434
2024-04-18 13:00:00,2024-04-18 13:00:00,39.085530806
2024-04-18 14:00:00,2024-04-18 14:00:00,47.672592479
2024-04-18 15:00:00,2024-04-18 15:00:00,45.163188922
2024-04-18 16:00:00,2024-04-18 16:00:00,38.312225714
2024-04-18 17:00:00,2024-04-18 17:00:00,32.959142534
2024-04-18 18:00:00,2024-04-18 18:00:00,30.148484223
2024-04-18 19:00:00,2024-04-18 19:00:00,27.055747648
2024-04-18 20:00:00,2024-04-18 20:00:00,28.788149665
2024-04-18 21:00:00,2024-04-18 21:00:00,30.570556146
2024-04-18 22:00:00,2024-04-18 22:00:00,23.632438269
2024-04-18 23:00:00,2024-04-18 23:00:00,23.922693514
2024-04-19 00:00:00,2024-04-19 00:00:00,23.556671892
2024-04-19 01:00:00,2024-04-19 01:00:00,33.771195907
2024-04-19 02:00:00,2024-04-19 02:00:00,49.846944223
2024-04-19 03:00:00,2024-04-19 03:00:00,35.221616402
2024-04-19 04:00:00,2024-04-19 04:00:00,29.306119712
2024-04-19 05:00:00,2024-04-19 05:00:00,25.112697307
2024-04-19 06:00:00,2024-04-19 06:00:00,30.746831105
2024-04-19 07:00:00,2024-04-19 07:00:00,35.93111235
2024-04-19 08:00:00,2024-04-19 08:00:00,35.679079294
2024-04-19 09:00:00,2024-04-19 09:00:00,29.315996631
2024-04-19 10:00:00,2024-04-19 10:00:00,27.552706476
2024-04-19 11:00:00,2024-04-19 11:00:00,28.112519097
2024-04-19 12:00:00,2024-04-19 12:00:00,34.881381234
2024-04-19 13:00:00,2024-04-19 13:00:00,37.843625503
2024-04-19 14:00:00,2024-04-19 14:00:00,37.630943592
2024-04-19 15:00:00,2024-04-19 15:00:00,34.712547767
2024-04-19 16:00:00,2024-04-19 16:00:00,36.740087688
2024-04-19 17:00:00,2024-04-19 17:00:00,28.069726047
2024-04-19 18:00:00,2024-04-19 18:00:00,25.472469575
2024-04-19 19:00:00,2024-04-19 19:00:00,24.474752765
2024-04-19 20:00:00,2024-04-19 20:00:00,26.736752822
2024-04-19 21:00:00,2024-04-19 21:00:00,21.765927748
2024-04-19 22:00:00,2024-04-19 22:00:00,22.750337936
2024-04-19 23:00:00,2024-04-19 23:00:00,23.381061176
2024-04-20 00:00:00,2024-04-20 00:00:00,22.933451115
2024-04-20 01:00:00,2024-04-20 01:00:00,21.473248889
2024-04-20 02:00:00,2024-04-20 02:00:00,19.830466564
2024-04-20 03:00:00,2024-04-20 03:00:00,20.090843806
2024-04-20 04:00:00,2024-04-20 04:00:00,20.221782692
2024-04-20 05:00:00,2024-04-20 05:00:00,20.573044641
2024-04-20 06:00:00,2024-04-20 06:00:00,23.226281097
2024-04-20 07:00:00,2024-04-20 07:00:00,23.853012777
2024-04-20 08:00:00,2024-04-20 08:00:00,23.614945621
2024-04-20 09:00:00,2024-04-20 09:00:00,22.910743589
2024-04-20 10:00:00,2024-04-20 10:00:00,21.183212923
2024-04-20 11:00:00,2024-04-20 11:00:00,22.392235613
2024-04-20 12:00:00,2024-04-20 12:00:00,25.321262852
2024-04-20 13:00:00,2024-04-20 13:00:00,25.343445107
2024-04-20 14:00:00,2024-04-20 14:00:00,26.043049474
2024-04-20 15:00:00,2024-04-20 15:00:00,25.893400141
2024-04-20 16:00:00,2024-04-20 16:00:00,26.895892569
2024-04-20 17:00:00,2024-04-20 17:00:00,27.165085643
2024-04-20 18:00:00,2024-04-20 18:00:00,25.080692427
2024-04-20 19:00:00,2024-04-20 19:00:00,20.36935128
2024-04-20 20:00:00,2024-04-20 20:00:00,22.511158247
2024-04-20 21:00:00,2024-04-20 21:00:00,20.766022856
2024-04-20 22:00:00,2024-04-20 22:00:00,19.640828117
2024-04-20 23:00:00,2024-04-20 23:00:00,19.177687967
2024-04-21 00:00:00,2024-04-21 00:00:00,21.440493684
2024-04-21 01:00:00,2024-04-21 01:00:00,18.599149606
2024-04-21 02:00:00,2024-04-21 02:00:00,21.50698875
2024-04-21 03:00:00,2024-04-21 03:00:00,19.201786574
2024-04-21 04:00:00,2024-04-21 04:00:00,21.642988809
2024-04-21 05:00:00,2024-04-21 05:00:00,21.144818606
2024-04-21 06:00:00,2024-04-21 06:00:00,20.064641528
2024-04-21 07:00:00,2024-04-21 07:00:00,20.937809225
2024-04-21 08:00:00,2024-04-21 08:00:00,24.927788694
2024-04-21 09:00:00,2024-04-21 09:00:00,23.535922743
2024-04-21 10:00:00,2024-04-21 10:00:00,22.437904831
2024-04-21 11:00:00,2024-04-21 11:00:00,24.298193838
2024-04-21 12:00:00,2024-04-21 12:00:00,25.068416648
2024-04-21 13:00:00,2024-04-21 13:00:00,26.471180026
2024-04-21 14:00:00,2024-04-21 14:00:00,28.217303318
2024-04-21 15:00:00,2024-04-21 15:00:00,27.138432235
2024-04-21 16:00:00,2024-04-21 16:00:00,28.899195153
2024-04-21 17:00:00,2024-04-21 17:00:00,24.200246146
2024-04-21 18:00:00,2024-04-21 18:00:00,21.379978585
2024-04-21 19:00:00,2024-04-21 19:00:00,21.150642488
2024-04-21 20:00:00,2024-04-21 20:00:00,21.436838501
2024-04-21 21:00:00,2024-04-21 21:00:00,22.250005045
2024-04-21 22:00:00,2024-04-21 22:00:00,18.573082647
2024-04-21 23:00:00,2024-04-21 23:00:00,18.226385932
2024-04-22 00:00:00,2024-04-22 00:00:00,20.511393213
2024-04-22 01:00:00,2024-04-22 01:00:00,19.815855457
2024-04-22 02:00:00,2024-04-22 02:00:00,18.337086579
2024-04-22 03:00:00,2024-04-22 03:00:00,21.294875293
2024-04-22 04:00:00,2024-04-22 04:00:00,23.473223943
2024-04-22 05:00:00,2024-04-22 05:00:00,22.924733584
2024-04-22 06:00:00,2024-04-22 06:00:00,26.206131693
2024-04-22 07:00:00,2024-04-22 07:00:00,27.412136411
2024-04-22 08:00:00,2024-04-22 08:00:00,28.973731493
2024-04-22 09:00:00,2024-04-22 09:00:00,27.75363068
2024-04-22 10:00:00,2024-04-22 10:00:00,29.032587077
2024-04-22 11:00:00,2024-04-22 11:00:00,29.563249715
2024-04-22 12:00:00,2024-04-22 12:00:00,31.391772863
2024-04-22 13:00:00,2024-04-22 13:00:00,37.160177372
2024-04-22 14:00:00,2024-04-22 14:00:00,43.89186998
2024-04-22 15:00:00,2024-04-22 15:00:00,43.475964855
2024-04-22 16:00:00,2024-04-22 16:00:00,39.844843582
2024-04-22 17:00:00,2024-04-22 17:00:00,31.010211096
2024-04-22 18:00:00,2024-04-22 18:00:00,30.391410333
2024-04-22 19:00:00,2024-04-22 19:00:00,27.642230204
2024-04-22 20:00:00,2024-04-22 20:00:00,29.222028675
2024-04-22 21:00:00,2024-04-22 21:00:00,25.41507914
2024-04-22 22:00:00,2024-04-22 22:00:00,22.178743011
2024-04-22 23:00:00,2024-04-22 23:00:00,21.571375732
2024-04-23 00:00:00,2024-04-23 00:00:00,21.523919547
2024-04-23 01:00:00,2024-04-23 01:00:00,20.396724344
2024-04-23 02:00:00,2024-04-23 02:00:00,21.934889247
2024-04-23 03:00:00,2024-04-23 03:00:00,25.711884087
2024-04-23 04:00:00,2024-04-23 04:00:00,25.271961381
2024-04-23 05:00:00,2024-04-23 05:00:00,28.027141303
2024-04-23 06:00:00,2024-04-23 06:00:00,35.860972197
2024-04-23 07:00:00,2024-04-23 07:00:00,34.48319164
2024-04-23 08:00:00,2024-04-23 08:00:00,32.570147849
2024-04-23 09:00:00,2024-04-23 09:00:00,29.340701078
2024-04-23 10:00:00,2024-04-23 10:00:00,31.922934806
2024-04-23 11:00:00,2024-04-23 11:00:00,34.09469277
2024-04-23 12:00:00,2024-04-23 12:00:00,34.529140595
2024-04-23 13:00:00,2024-04-23 13:00:00,36.735285597
2024-04-23 14:00:00,2024-04-23 14:00:00,51.58348874
2024-04-23 15:00:00,2024-04-23 15:00:00,46.043469969
2024-04-23 16:00:00,2024-04-23 16:00:00,41.768482527
2024-04-23 17:00:00,2024-04-23 17:00:00,34.182156255
2024-04-23 18:00:00,2024-04-23 18:00:00,35.530250417
2024-04-23 19:00:00,2024-04-23 19:00:00,39.546417991
2024-04-23 20:00:00,2024-04-23 20:00:00,43.418866254
2024-04-23 21:00:00,2024-04-23 21:00:00,33.740829087
2024-04-23 22:00:00,2024-04-23 22:00:00,29.465002523
2024-04-23 23:00:00,2024-04-23 23:00:00,24.326100046
2024-04-24 00:00:00,2024-04-24 00:00:00,25.275887853
2024-04-24 01:00:00,2024-04-24 01:00:00,28.302851511
2024-04-24 02:00:00,2024-04-24 02:00:00,51.754294044
2024-04-24 03:00:00,2024-04-24 03:00:00,40.594595107
2024-04-24 04:00:00,2024-04-24 04:00:00,26.751470311
2024-04-24 05:00:00,2024-04-24 05:00:00,24.612148099
2024-04-24 06:00:00,2024-04-24 06:00:00,28.020383222
2024-04-24 07:00:00,2024-04-24 07:00:00,30.139342371
2024-04-24 08:00:00,2024-04-24 08:00:00,29.742601572
2024-04-24 09:00:00,2024-04-24 09:00:00,33.669766455
2024-04-24 10:00:00,2024-04-24 10:00:00,41.40753131
2024-04-24 11:00:00,2024-04-24 11:00:00,48.713757321
2024-04-24 12:00:00,2024-04-24 12:00:00,59.499512702
2024-04-24 13:00:00,2024-04-24 13:00:00,57.054583708
2024-04-24 14:00:00,2024-04-24 14:00:00,61.083155876
2024-04-24 15:00:00,2024-04-24 15:00:00,42.632887569
2024-04-24 16:00:00,2024-04-24 16:00:00,41.233842444
2024-04-24 17:00:00,2024-04-24 17:00:00,35.127949148
2024-04-24 18:00:00,2024-04-24 18:00:00,31.474334128
2024-04-24 19:00:00,2024-04-24 19:00:00,31.166272342
2024-04-24 20:00:00,2024-04-24 20:00:00,26.567039787
2024-04-24 21:00:00,2024-04-24 21:00:00,27.845427239
2024-04-24 22:00:00,2024-04-24 22:00:00,24.404837327
2024-04-24 23:00:00,2024-04-24 23:00:00,21.269299706
2024-04-25 00:00:00,2024-04-25 00:00:00,25.029226556
2024-04-25 01:00:00,2024-04-25 01:00:00,23.583346496
2024-04-25 02:00:00,2024-04-25 02:00:00,25.782039209
2024-04-25 03:00:00,2024-04-25 03:00:00,23.351891401
2024-04-25 04:00:00,2024-04-25 04:00:00,25.784289908
2024-04-25 05:00:00,2024-04-25 05:00:00,22.664411869
2024-04-25 06:00:00,2024-04-25 06:00:00,23.355889233
2024-04-25 07:00:00,2024-04-25 07:00:00,25.932747829
2024-04-25 08:00:00,2024-04-25 08:00:00,35.663637108
2024-04-25 09:00:00,2024-04-25 09:00:00,39.788872471
2024-04-25 10:00:00,2024-04-25 10:00:00,33.063005634
2024-04-25 11:00:00,2024-04-25 11:00:00,28.935513583
2024-04-25 12:00:00,2024-04-25 12:00:00,31.997059914
2024-04-25 13:00:00,2024-04-25 13:00:00,35.280455172
2024-04-25 14:00:00,2024-04-25 14:00:00,37.073247028
2024-04-25 15:00:00,2024-04-25 15:00:00,59.501025823
2024-04-25 16:00:00,2024-04-25 16:00:00,52.537856833
2024-04-25 17:00:00,2024-04-25 17:00:00,42.317021572
2024-04-25 18:00:00,2024-04-25 18:00:00,36.017993906
2024-04-25 19:00:00,2024-04-25 19:00:00,26.72416761
2024-04-25 20:00:00,2024-04-25 20:00:00,27.074771379
2024-04-25 21:00:00,2024-04-25 21:00:00,23.881693984
2024-04-25 22:00:00,2024-04-25 22:00:00,19.810047034
2024-04-25 23:00:00,2024-04-25 23:00:00,18.775859342
2024-04-26 00:00:00,2024-04-26 00:00:00,21.246739623
2024-04-26 01:00:00,2024-04-26 01:00:00,20.344708769
2024-04-26 02:00:00,2024-04-26 02:00:00,19.750147264
2024-04-26 03:00:00,2024-04-26 03:00:00,21.058467965
2024-04-26 04:00:00,2024-04-26 04:00:00,24.662121425
2024-04-26 05:00:00,2024-04-26 05:00:00,23.53378825
2024-04-26 06:00:00,2024-04-26 06:00:00,25.83419414
2024-04-26 07:00:00,2024-04-26 07:00:00,28.955551387
2024-04-26 08:00:00,2024-04-26 08:00:00,29.230844788
2024-04-26 09:00:00,2024-04-26 09:00:00,27.183625088
2024-04-26 10:00:00,2024-04-26 10:00:00,28.880287976
2024-04-26 11:00:00,2024-04-26 11:00:00,28.089966865
2024-04-26 12:00:00,2024-04-26 12:00:00,30.867314497
2024-04-26 13:00:00,2024-04-26 13:00:00,32.737988855
2024-04-26 14:00:00,2024-04-26 14:00:00,32.059015165
2024-04-26 15:00:00,2024-04-26 15:00:00,31.314996736
2024-04-26 16:00:00,2024-04-26 16:00:00,25.247216627
2024-04-26 17:00:00,2024-04-26 17:00:00,37.75775238
2024-04-26 18:00:00,2024-04-26 18:00:00,21.642501022
2024-04-26 19:00:00,2024-04-26 19:00:00,20.81260601
